mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,20,23,28,21,24,10,21,24,14,10,13,11,9,3,4,2,2,9,3,4,1,2,5,""
02,9,5,14,6,17,14,20,12,15,22,27,28,29,21,7,3,7,5,21,8,13,10,9,8,""
03,4,7,4,3,16,23,16,19,15,17,8,15,14,13,10,11,14,11,10,9,19,30,28,20,""
04,18,24,11,9,11,15,7,23,19,19,27,18,27,48,50,52,3,4,12,8,11,12,8,15,""
05,29,20,31,6,22,18,17,23,13,20,18,21,17,13,4,5,1,1,18,14,14,16,21,29,""
06,13,24,21,19,24,21,36,24,17,16,14,17,30,11,6,16,9,8,11,7,8,4,10,9,""
07,18,20,10,7,32,25,38,15,15,20,18,7,6,10,10,15,15,9,16,18,12,14,7,12,""
08,17,13,14,22,13,3,15,12,22,18,22,10,19,12,10,10,19,12,13,12,13,8,31,14,""
09,17,16,23,30,30,22,34,20,22,14,9,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,11,10,5,13,17,""
19,23,21,23,7,5,13,17,17,16,21,17,10,22,16,4,7,18,9,11,7,20,19,29,13,""
20,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
23,0,0,0,0,0,0,0,0,0,0,0,0,1,18,6,2,5,1,5,8,18,12,13,17,""
24,16,30,20,8,3,18,20,26,29,19,28,32,19,15,5,6,5,2,7,10,19,21,11,16,""
25,15,17,18,5,4,13,26,20,15,23,26,24,31,15,7,5,4,4,6,13,8,13,16,30,""
26,20,26,28,2,2,10,15,11,18,27,26,22,16,6,7,4,8,4,6,8,22,23,22,24,""
27,27,24,24,10,3,23,29,11,22,22,30,26,20,21,15,6,9,11,12,12,11,16,13,16,""
28,20,41,5,13,4,6,5,5,1,1,6,4,22,14,11,11,8,5,3,24,7,7,12,8,""
29,17,15,15,23,19,33,16,19,16,12,20,16,13,5,4,6,8,4,2,4,14,7,5,1,""
30,10,18,30,23,20,21,19,21,33,42,25,9,10,2,10,11,10,5,5,4,8,13,7,11,""
31,23,27,9,5,12,17,2,5,7,13,10,7,2,3,3,5,1,6,9,20,15,19,-1,-1,""
