mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,15,15,32,24,34,36,29,36,36,33,33,26,60,64,79,279,267,208,162,123,108,82,53,""
02,11,-1,21,14,23,30,26,40,43,19,23,21,18,32,31,150,177,-1,-1,-1,84,71,41,27,""
03,34,48,92,104,122,158,151,185,182,163,176,144,-1,-1,35,234,218,210,227,135,119,101,71,51,""
04,56,64,95,97,67,125,129,55,42,21,24,34,37,33,46,15,23,28,26,29,15,13,12,14,""
05,14,7,10,23,13,21,18,24,23,34,46,35,25,45,60,24,37,40,43,30,16,15,12,13,""
06,8,9,20,25,21,32,19,20,13,16,15,26,25,42,36,38,109,241,196,156,125,91,66,56,""
07,71,88,100,109,146,172,189,179,190,174,190,150,159,200,318,358,211,235,199,168,137,81,62,55,""
08,73,60,96,111,125,143,158,170,142,147,145,130,156,171,189,211,195,158,195,142,129,90,83,60,""
09,65,74,90,95,131,174,166,168,180,169,158,169,170,204,233,258,263,224,179,177,133,90,64,78,""
10,71,70,84,100,126,210,238,235,260,252,260,251,256,204,0,235,202,195,162,177,120,89,81,66,""
11,77,76,77,99,88,128,153,201,172,124,140,-1,72,186,157,191,147,178,163,134,33,22,25,29,""
12,27,35,43,59,47,30,51,54,85,69,52,52,63,91,102,140,86,141,172,187,104,91,68,42,""
13,32,36,46,55,137,114,81,109,150,160,140,153,103,151,208,142,198,207,174,126,123,95,70,81,""
14,60,74,88,131,151,172,181,148,181,164,150,166,165,200,192,223,189,244,206,155,120,95,59,80,""
15,62,78,78,75,134,191,193,197,198,189,116,130,144,130,201,194,231,224,205,146,111,88,62,56,""
16,58,79,86,129,120,165,167,187,168,206,170,153,151,180,182,195,191,228,204,143,102,86,52,66,""
17,42,64,113,142,153,132,179,192,191,133,104,121,192,175,207,168,173,138,113,87,74,20,29,73,""
18,27,39,49,62,-1,166,96,88,117,122,113,100,95,101,121,100,98,76,83,82,79,49,47,29,""
19,27,41,46,62,81,111,130,106,88,92,88,96,85,91,126,159,155,97,92,99,80,57,41,34,""
20,43,62,102,137,141,217,244,253,265,268,222,216,232,270,296,276,294,276,216,138,82,64,47,46,""
21,48,70,90,119,143,165,174,206,181,189,202,201,224,186,204,174,206,180,168,157,107,75,80,47,""
22,40,44,105,114,134,165,167,156,189,182,195,218,232,209,199,155,154,122,138,85,77,63,38,20,""
23,30,56,92,124,135,150,152,163,186,206,186,153,257,261,323,321,350,286,254,192,30,59,39,34,""
24,34,35,61,0,108,115,88,104,162,172,176,176,198,223,201,201,225,210,174,155,120,81,35,37,""
25,41,79,139,171,238,197,245,244,266,227,254,218,245,265,279,307,288,307,256,192,156,99,96,62,""
26,68,71,122,183,222,254,248,242,253,204,171,183,219,245,249,220,226,240,127,120,93,69,73,62,""
27,51,53,61,87,78,87,130,149,190,210,217,224,203,228,243,235,202,203,181,149,123,72,76,57,""
28,48,34,61,104,115,120,158,166,178,163,191,198,190,205,247,244,260,274,206,152,91,63,70,61,""
29,74,65,97,139,140,151,154,174,213,210,192,198,228,229,305,313,261,248,164,138,139,100,74,53,""
30,52,60,74,126,128,181,152,191,201,216,182,186,209,195,193,177,176,204,185,143,103,60,68,54,""
31,54,40,85,119,151,185,179,191,205,210,189,134,28,39,205,239,222,217,187,165,130,76,65,-1,""
