jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,16,8,6,5,6,7,8,3,3,2,9,12,14,19,29,18,33,23,27,30,20,23,19,""
02,18,13,6,10,6,8,10,3,7,3,3,7,15,15,14,22,28,20,17,28,21,19,18,17,""
03,10,15,4,4,8,8,6,6,4,7,4,9,12,10,16,23,22,19,21,20,23,25,22,21,""
04,24,13,9,5,4,8,5,4,9,5,7,8,15,21,15,27,22,27,19,14,26,19,19,19,""
05,15,13,9,3,2,6,3,4,2,5,4,7,19,18,23,29,32,15,22,24,14,18,34,22,""
06,19,9,6,7,7,7,10,5,6,3,5,5,12,17,20,21,17,26,24,27,15,17,29,22,""
07,17,18,2,5,-1,-1,-1,1,7,4,2,10,19,12,26,17,17,11,18,18,21,14,20,17,""
08,20,-1,-1,-1,-1,5,6,7,6,6,6,9,11,17,14,23,13,26,22,20,17,19,13,14,""
09,6,-1,-1,-1,-1,-1,-1,-1,-1,3,2,3,6,20,23,26,27,23,16,23,25,24,18,9,""
10,9,8,8,5,1,2,4,2,2,1,7,4,6,22,20,25,28,19,14,21,21,7,18,15,""
11,15,10,6,1,4,1,2,1,1,3,5,4,9,9,5,19,16,20,21,20,18,10,14,9,""
12,13,12,1,4,3,1,3,1,1,2,1,7,10,11,18,14,14,12,16,15,19,8,5,14,""
13,4,6,3,4,1,1,1,1,1,1,2,4,6,10,10,7,6,13,11,12,11,7,8,4,""
14,-1,-1,-1,2,4,2,2,1,4,0,4,5,5,9,13,10,8,19,12,9,14,16,13,6,""
15,10,4,2,0,2,2,2,2,1,1,0,2,4,9,13,6,10,16,10,13,11,11,9,8,""
16,12,3,2,4,5,2,4,3,3,2,5,7,6,10,14,14,12,11,6,13,16,8,5,10,""
17,4,8,5,0,1,2,2,2,2,7,3,3,7,7,9,17,14,18,18,14,13,10,14,17,""
18,5,-1,-1,-1,-1,2,1,5,0,6,6,10,12,14,16,22,9,18,11,24,16,12,16,9,""
19,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,7,5,17,12,11,21,16,15,12,13,13,8,5,""
20,7,11,4,1,2,1,3,0,2,2,1,4,10,14,11,17,20,19,19,18,24,10,9,7,""
21,6,4,5,0,2,0,3,2,2,1,5,2,6,13,10,20,15,13,14,13,15,9,11,5,""
22,8,5,2,4,4,0,2,4,0,2,4,7,6,20,16,16,18,9,14,13,15,10,6,6,""
23,8,3,4,2,1,2,1,3,2,6,6,5,14,10,32,24,17,21,24,15,14,9,12,10,""
24,4,6,3,2,2,2,1,5,1,4,5,7,10,19,24,36,25,28,24,20,13,9,8,3,""
25,7,6,2,4,3,0,1,1,1,3,1,3,7,14,32,21,19,24,23,25,18,10,11,8,""
26,4,2,1,2,0,1,2,0,1,0,3,5,14,19,25,32,29,26,21,20,18,18,7,11,""
27,3,8,2,2,1,2,2,3,2,4,4,5,15,17,16,21,22,29,25,19,20,10,8,12,""
28,4,5,1,1,2,2,1,0,0,0,3,7,11,19,24,29,26,39,21,26,19,16,11,8,""
29,5,3,1,4,0,2,5,2,2,2,4,8,7,17,26,29,27,32,31,39,31,21,9,2,""
30,6,4,3,6,1,3,2,0,2,1,3,5,19,20,21,36,50,34,19,21,32,13,19,5,""
31,7,1,4,1,1,2,0,3,0,4,1,6,14,23,23,23,30,28,34,23,23,15,15,23,""
[E]z,"n`df}f'a{fIndh`e'jfd"
