jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,32,27,27,40,27,41,29,23,37,30,21,26,23,8,1,2,5,10,5,6,3,2,3,""
02,2,4,8,12,8,22,7,8,16,26,20,8,32,5,16,24,23,23,19,37,18,22,16,28,""
03,27,21,23,33,40,31,32,24,31,17,25,17,16,16,27,37,29,22,19,21,22,12,19,22,""
04,19,23,28,31,31,32,21,25,39,24,27,17,25,24,27,18,21,26,20,14,25,-1,39,-1,""
05,33,40,34,25,38,40,35,45,42,23,15,22,14,14,26,26,31,25,21,21,26,13,23,26,""
06,19,27,30,33,43,35,31,10,0,21,17,14,11,18,19,26,26,24,18,17,24,25,24,24,""
07,33,23,26,33,36,22,25,19,28,26,24,24,30,23,23,20,15,19,23,10,12,20,22,15,""
08,20,21,23,28,30,30,23,17,28,23,26,14,23,13,20,16,21,27,19,29,16,25,23,19,""
09,24,30,18,37,17,26,31,24,30,22,14,22,15,25,19,23,22,27,-1,-1,28,21,20,31,""
10,33,24,36,22,32,36,34,41,30,28,31,20,38,20,23,23,24,24,27,27,16,21,31,25,""
11,24,35,36,37,35,29,34,19,26,26,28,13,19,21,23,16,25,21,20,16,20,22,25,26,""
12,23,20,26,21,23,44,39,37,36,24,18,18,30,33,29,22,36,30,24,27,18,19,32,26,""
13,21,28,24,43,41,42,22,25,27,22,21,21,27,13,10,17,25,20,26,17,15,27,25,33,""
14,27,31,20,26,30,17,31,34,20,26,19,27,21,16,19,19,15,18,19,27,25,27,27,34,""
15,30,27,25,35,27,29,30,26,18,23,19,22,15,13,17,21,16,21,21,23,25,23,27,26,""
16,32,17,24,18,33,34,20,30,25,34,27,18,19,15,9,21,17,22,23,24,18,18,22,32,""
17,29,25,26,29,29,31,25,32,29,24,32,38,22,17,20,22,21,21,26,34,20,26,22,27,""
18,23,29,30,31,30,25,8,0,0,0,14,20,13,18,15,25,24,17,18,25,31,24,-1,-1,""
19,27,38,39,37,28,29,28,35,26,32,26,16,19,24,-1,27,40,20,28,44,27,19,25,30,""
20,33,29,34,34,42,35,34,27,33,19,20,18,17,20,23,32,34,18,26,24,22,30,26,33,""
21,38,28,35,35,32,30,34,35,32,23,24,16,12,28,16,31,31,25,33,33,26,28,41,36,""
22,47,31,35,48,42,35,35,31,34,32,26,27,26,19,23,23,28,13,25,35,26,28,39,29,""
23,38,44,24,37,33,19,38,38,49,34,40,21,26,26,29,21,26,21,31,34,33,34,36,45,""
24,32,41,45,37,35,43,28,31,32,32,20,24,28,23,25,24,24,18,26,24,23,36,44,43,""
25,51,43,39,37,46,44,28,37,31,33,20,30,28,22,25,22,19,11,19,25,14,15,17,30,""
26,29,32,45,43,24,22,26,28,18,16,30,36,21,17,17,19,21,22,26,30,22,23,35,40,""
27,38,41,38,36,48,30,27,22,23,26,30,27,27,15,24,18,23,20,23,22,22,25,32,42,""
28,48,59,50,61,40,30,29,28,23,23,26,21,18,16,16,15,12,24,27,54,21,36,22,46,""
29,50,44,39,44,33,32,29,39,20,15,21,21,24,22,13,22,20,24,26,18,22,21,35,34,""
30,32,45,34,48,31,19,37,22,27,18,14,19,18,34,11,18,20,22,18,18,17,19,25,42,""
31,50,27,37,36,44,32,27,23,25,15,15,13,24,12,21,18,15,11,22,16,17,-1,-1,-1,""
