jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,8,5,7,8,6,2,6,3,4,1,5,7,6,8,8,5,18,12,14,21,10,24,16,""
02,18,10,8,4,8,7,6,1,2,-1,1,5,13,10,6,12,10,13,7,18,16,18,18,16,""
03,9,13,3,4,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,6,12,11,15,18,24,27,""
04,17,5,7,8,3,6,1,2,2,3,3,6,6,12,12,14,9,14,5,7,17,13,23,22,""
05,10,7,9,4,4,3,4,2,1,1,2,4,9,18,6,10,15,6,11,18,11,14,33,20,""
06,16,7,6,4,5,7,-1,-1,-1,-1,1,1,10,3,8,8,13,12,9,12,7,9,20,8,""
07,9,4,1,1,3,-1,4,2,1,2,-1,9,8,11,8,7,8,8,9,15,18,11,17,6,""
08,16,116,188,508,9,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0,""
09,-1,-1,2,215,421,41,2,5,3,3,-1,4,5,13,10,16,8,8,10,18,21,16,18,8,""
10,8,4,9,6,3,2,9,3,4,-1,4,5,5,11,16,19,13,11,10,15,15,5,11,16,""
11,23,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,2,7,11,10,10,17,12,10,4,""
12,1,-1,-1,-1,-1,1,-1,-1,-1,3,-1,6,6,9,12,9,8,7,8,7,19,5,11,6,""
13,4,2,4,2,-1,2,4,-1,1,1,-1,2,3,11,7,8,3,5,11,9,9,3,9,16,""
14,59,287,5,3,2,-1,1,1,1,-1,3,4,5,4,4,7,7,20,3,8,10,20,11,8,""
15,11,4,3,-1,1,1,2,1,2,3,-1,2,2,4,9,3,5,8,7,8,4,13,8,10,""
16,11,5,1,5,6,5,5,3,1,1,2,11,4,7,7,9,4,11,6,12,19,10,4,7,""
17,3,6,-1,-1,2,4,3,2,2,5,3,-1,4,2,4,6,3,6,6,3,10,3,5,8,""
18,61,39,-1,3,5,3,1,3,-1,4,1,4,6,6,5,5,1,5,11,9,8,1,12,5,""
19,7,2,-1,2,1,1,1,4,1,2,1,3,1,11,5,6,8,6,8,3,6,8,5,6,""
20,1,4,2,4,6,1,4,3,3,3,2,2,5,5,4,7,11,6,8,6,11,5,7,6,""
21,4,4,2,2,6,5,1,-1,-1,2,3,3,6,7,7,13,11,4,12,5,8,5,3,7,""
22,50,3,-1,6,-1,-1,2,3,1,2,1,2,6,11,8,9,6,4,9,8,12,9,7,7,""
23,9,4,3,2,3,2,2,3,2,2,2,6,8,6,15,14,9,13,15,7,12,4,11,5,""
24,1,3,2,19,281,1,1,3,1,3,4,4,10,13,10,16,9,18,10,9,17,7,5,6,""
25,7,11,3,37,4,2,-1,5,1,2,2,7,10,13,20,18,11,5,9,11,6,4,8,4,""
26,7,6,3,2,-1,2,2,2,3,2,2,6,10,15,27,28,19,18,10,22,21,16,15,16,""
27,11,9,3,4,2,5,1,6,1,6,2,5,13,19,18,13,20,22,18,23,26,11,15,14,""
28,4,6,4,4,1,3,2,3,2,2,5,1,8,11,19,18,20,25,14,19,17,17,18,10,""
29,6,3,1,5,2,2,4,3,1,2,10,5,7,17,17,15,16,16,21,31,20,18,6,2,""
30,6,6,2,8,33,609,75,5,5,2,7,5,17,18,18,26,27,24,10,12,27,6,10,4,""
31,11,5,2,-1,6,6,2,1,-1,4,2,6,10,16,15,17,19,11,17,12,19,11,12,1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
