jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,208,227,241,246,272,282,291,220,140,164,202,149,131,117,74,33,22,20,10,17,8,20,9,22,""
02,34,39,35,39,54,53,57,30,27,67,149,151,83,134,49,119,124,139,122,108,112,113,93,84,""
03,180,198,207,192,186,130,98,138,129,143,169,152,174,219,158,225,137,144,128,140,137,90,147,145,""
04,141,162,133,115,128,125,132,93,83,81,74,102,93,95,89,71,76,82,70,55,66,55,57,72,""
05,102,91,76,60,82,76,100,60,67,100,83,93,53,61,87,85,79,61,64,50,39,56,74,107,""
06,72,83,107,112,128,107,108,78,23,-1,46,91,53,65,90,97,95,95,93,99,114,117,115,136,""
07,168,177,167,160,175,177,154,167,134,120,113,112,122,135,122,136,107,110,95,77,98,97,126,122,""
08,152,167,169,152,124,135,234,152,114,97,110,134,128,129,116,109,116,157,106,107,94,95,119,108,""
09,103,109,106,153,177,158,128,118,100,95,105,142,128,135,118,119,126,114,123,119,135,191,157,108,""
10,126,256,272,131,116,146,185,161,73,76,89,111,133,116,133,135,102,92,109,104,145,104,132,167,""
11,177,207,178,242,280,282,290,194,203,112,152,158,142,158,151,129,116,127,97,109,120,99,152,178,""
12,201,208,198,145,144,221,249,226,180,174,206,206,176,201,179,205,190,173,206,195,224,202,206,190,""
13,136,176,144,244,207,232,168,142,145,196,207,219,172,209,208,172,178,193,184,195,179,156,186,127,""
14,92,113,117,143,159,148,157,152,217,234,216,207,193,151,125,183,171,171,70,73,109,240,251,191,""
15,287,309,317,324,282,302,257,146,116,125,87,172,181,199,154,162,209,236,189,186,198,177,104,141,""
16,188,273,228,235,236,294,252,226,222,244,182,157,171,191,196,136,144,128,87,118,174,191,248,189,""
17,131,117,120,147,130,244,298,238,224,163,177,199,205,198,203,406,269,239,178,60,43,59,61,85,""
18,118,157,151,112,102,113,119,32,6,10,19,74,99,82,35,47,71,65,46,66,74,91,108,117,""
19,126,122,154,146,150,117,119,133,129,128,127,105,63,57,59,46,35,64,85,97,96,92,102,113,""
20,120,117,131,116,127,127,147,127,124,125,110,86,97,127,99,90,93,104,92,85,54,82,112,128,""
21,131,163,115,99,126,134,135,143,84,49,79,108,121,129,132,102,124,138,135,111,68,100,136,159,""
22,185,216,149,1,192,96,335,308,280,287,143,159,228,263,289,219,214,212,313,219,226,116,160,278,""
23,351,357,370,321,326,363,292,299,115,76,61,107,147,257,191,123,84,95,72,103,183,208,262,320,""
24,386,403,253,375,275,250,173,176,150,155,166,154,138,99,62,67,99,127,119,110,153,121,83,103,""
25,152,168,161,139,183,229,158,220,131,86,49,206,239,196,159,159,175,164,179,178,155,163,165,135,""
26,212,253,238,215,193,210,166,125,97,163,199,219,199,194,180,192,207,216,194,211,209,107,205,255,""
27,271,259,262,171,161,178,251,323,218,98,168,117,214,180,197,78,169,212,178,184,120,183,216,204,""
28,198,175,221,254,309,288,287,194,135,152,140,244,157,153,180,133,163,148,124,86,93,121,121,116,""
29,129,237,254,327,339,310,285,106,90,150,127,220,219,226,191,197,219,221,396,289,175,186,233,224,""
30,228,189,214,194,217,312,296,274,228,129,154,194,204,219,184,153,177,176,180,218,190,115,191,241,""
31,223,233,234,296,227,207,283,216,212,126,115,182,126,125,194,170,193,222,231,175,90,144,106,-1,""
