sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,32,36,25,26,29,25,30,28,34,27,23,26,18,10,14,20,13,19,21,26,35,47,39,""
02,52,52,51,35,42,48,42,41,41,39,32,23,26,17,15,22,20,22,7,28,23,21,34,30,""
03,49,39,33,31,50,43,39,39,35,35,28,37,38,20,25,27,11,18,20,30,30,28,38,54,""
04,52,58,33,57,46,46,55,49,51,34,33,31,19,16,17,20,20,10,17,15,25,28,42,51,""
05,51,50,56,47,42,53,58,47,33,29,31,26,23,21,18,17,15,14,4,19,26,35,38,43,""
06,42,41,52,41,48,38,47,61,28,23,31,34,17,25,13,19,7,22,18,13,33,42,36,50,""
07,53,46,48,44,41,44,37,46,53,38,27,43,25,34,23,14,15,10,10,14,24,28,36,29,""
08,39,40,43,42,36,51,33,33,33,41,25,35,34,27,18,14,16,12,30,24,41,47,39,35,""
09,50,44,51,40,34,53,52,47,47,31,45,46,27,25,16,11,25,11,23,16,21,38,37,47,""
10,43,47,54,38,31,35,43,39,41,33,26,27,25,27,24,12,15,14,18,24,19,25,47,37,""
11,52,56,54,45,53,58,58,34,62,38,46,25,48,25,25,14,22,15,12,9,26,33,42,42,""
12,51,59,32,29,47,48,31,17,26,26,39,27,23,27,18,14,17,12,15,25,28,23,32,42,""
13,32,38,44,59,56,57,49,57,46,45,46,40,37,28,18,20,15,12,15,19,20,39,40,40,""
14,28,25,37,34,14,18,40,38,30,39,22,22,23,20,19,27,6,19,12,15,23,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,24,18,12,7,15,25,18,13,34,33,""
16,50,33,38,50,35,33,42,40,27,34,24,36,29,19,18,14,16,10,11,11,12,31,31,35,""
17,36,26,25,34,41,30,30,42,25,18,22,20,19,9,12,14,9,8,15,16,15,18,33,28,""
18,39,34,35,24,34,33,33,34,39,32,23,30,32,30,24,24,25,9,21,27,26,23,50,58,""
19,54,50,53,48,42,51,52,45,44,49,43,34,37,22,17,24,20,16,22,14,29,35,44,46,""
20,68,62,61,54,54,31,42,39,45,47,37,26,27,14,26,13,21,9,13,12,37,43,33,51,""
21,50,57,42,41,55,53,55,42,44,43,44,36,25,24,21,20,24,16,18,25,28,33,53,51,""
22,47,44,53,45,46,45,57,54,56,47,48,43,27,31,27,24,18,21,18,24,19,31,42,49,""
23,47,40,61,54,46,53,50,61,43,39,57,31,33,31,23,26,24,23,26,25,37,41,57,46,""
24,58,40,45,48,46,66,55,61,68,53,44,28,43,18,22,18,13,10,23,21,29,39,54,41,""
25,45,50,48,51,45,38,62,67,50,45,37,45,33,29,14,7,12,9,10,18,25,51,50,38,""
26,45,54,61,62,46,49,50,67,43,60,57,34,39,31,19,25,19,8,19,20,23,38,49,53,""
27,45,39,53,40,53,38,44,47,51,42,50,55,41,35,35,28,28,19,14,20,33,30,58,40,""
28,61,53,47,53,49,58,74,63,53,42,47,40,34,39,26,21,22,22,19,25,46,40,50,35,""
29,41,69,60,75,53,48,45,51,47,61,46,45,47,33,30,24,12,13,18,26,22,37,49,66,""
30,64,62,61,55,64,60,69,74,67,83,34,58,53,32,14,14,18,13,13,11,26,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
