sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,213,255,261,251,299,237,243,273,234,234,245,176,194,201,200,175,130,97,93,103,167,161,171,217,""
02,237,252,260,260,315,313,275,258,262,256,197,190,182,177,182,176,127,1,1,-1,-1,-1,1,0,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,179,164,114,101,87,105,118,127,170,160,""
04,193,224,245,276,270,254,255,263,265,249,221,200,228,211,197,170,118,113,84,141,149,169,222,268,""
05,294,281,275,269,298,299,237,283,318,-1,112,271,222,193,222,199,146,128,124,84,135,130,140,235,""
06,253,264,256,265,292,278,231,237,-1,-1,-1,-1,-1,-1,-1,-1,25,101,120,107,159,157,191,236,""
07,219,287,298,274,314,300,276,289,270,307,301,245,242,228,220,160,182,93,119,80,137,187,221,247,""
08,238,278,263,243,299,293,280,269,287,305,260,223,237,211,192,164,133,97,101,89,112,191,158,174,""
09,217,212,243,257,253,204,253,259,255,239,221,216,218,224,187,180,125,92,112,116,198,156,196,216,""
10,219,253,265,278,265,247,264,268,262,268,101,237,203,199,175,141,151,103,107,83,154,149,164,183,""
11,209,211,197,233,292,281,309,263,264,267,239,225,216,208,171,194,149,120,125,116,146,169,190,247,""
12,242,242,224,276,280,246,253,259,250,274,297,329,244,214,252,192,97,-1,-1,-1,-1,-1,-1,0,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,97,86,109,160,187,240,228,""
14,238,251,286,301,286,280,276,277,263,317,323,293,233,227,167,166,143,118,103,105,150,177,208,223,""
15,269,301,266,289,302,277,291,292,267,273,244,252,242,193,174,174,144,120,87,118,162,180,184,215,""
16,287,260,282,297,304,270,282,256,269,300,262,271,250,235,219,185,160,121,106,108,120,167,199,243,""
17,238,271,289,278,312,286,288,282,285,334,281,270,232,225,198,155,134,122,112,104,171,201,264,277,""
18,286,268,277,284,291,326,268,1,-1,2,62,273,245,234,196,186,111,2,-1,1,-1,-1,-1,0,""
19,162,252,246,292,271,263,218,234,281,356,336,324,268,233,188,183,135,81,-1,-1,-1,-1,-1,0,""
20,-1,-1,-1,-1,-1,253,49,2,111,374,328,251,223,227,238,191,134,102,94,101,152,179,217,254,""
21,216,251,257,241,294,258,253,257,249,268,251,230,197,162,152,166,111,104,90,88,93,164,161,179,""
22,223,213,212,207,271,262,240,261,262,271,277,248,220,203,185,153,163,89,94,103,118,166,184,184,""
23,198,179,248,245,270,244,260,250,285,303,320,259,292,235,164,176,141,88,97,128,145,187,198,185,""
24,231,247,251,191,223,268,259,311,280,303,276,220,202,169,163,142,121,101,77,106,107,163,209,203,""
25,248,206,255,245,235,294,280,317,267,258,250,238,285,240,186,178,145,122,139,112,162,201,166,233,""
26,226,272,294,321,312,300,296,273,290,318,317,323,274,213,227,224,169,82,-1,-1,-1,-1,-1,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,42,335,280,294,282,253,290,278,279,228,179,214,158,127,112,128,139,162,202,270,""
30,267,240,263,263,237,264,286,293,334,317,287,269,232,161,194,166,151,101,95,127,173,181,223,46,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
