sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,88,64,55,87,204,225,277,222,201,209,159,155,52,94,91,157,133,125,94,43,44,42,75,28,""
02,33,40,132,140,175,253,279,290,146,153,84,85,173,54,120,49,164,141,188,131,98,148,88,62,""
03,37,62,59,43,173,223,265,262,195,285,269,241,170,211,229,181,174,63,90,43,51,31,36,41,""
04,26,31,50,37,178,174,283,165,131,261,305,200,89,205,143,56,101,75,75,62,92,30,22,25,""
05,30,21,26,20,54,150,115,85,55,16,2,3,5,7,13,14,8,16,7,11,24,25,29,20,""
06,11,30,14,25,94,147,198,110,59,23,15,26,23,25,18,18,13,9,19,9,13,11,12,17,""
07,15,16,25,56,40,176,196,99,65,44,168,157,92,169,206,247,110,75,21,28,36,31,33,29,""
08,34,31,20,64,147,170,224,189,125,59,133,220,21,146,145,205,80,50,89,70,33,35,41,25,""
09,29,29,28,31,118,235,154,174,106,188,191,237,158,170,161,192,159,47,18,35,11,38,34,32,""
10,26,36,31,40,140,114,136,89,119,237,179,160,46,137,161,155,172,16,43,110,228,43,95,19,""
11,22,28,27,30,126,-1,-1,33,119,250,283,276,163,191,187,79,84,62,26,63,56,50,47,29,""
12,36,31,32,42,123,117,217,132,128,112,97,87,148,88,85,78,78,46,18,19,46,40,24,22,""
13,29,30,31,33,64,131,137,254,118,99,98,122,110,92,149,46,93,67,60,87,35,14,15,13,""
14,21,8,29,44,139,81,145,84,97,32,19,18,11,9,12,18,61,71,46,10,8,10,10,7,""
15,12,14,14,36,59,25,54,63,46,25,99,69,8,7,14,15,2,107,96,21,-1,-1,-1,0,""
16,-1,-1,-1,-1,-1,-1,110,135,66,66,99,89,19,15,44,118,55,69,51,23,7,11,14,21,""
17,16,13,15,17,39,34,71,76,71,147,134,121,44,59,116,148,103,89,79,36,22,23,26,26,""
18,26,20,31,50,115,92,106,148,69,77,36,167,70,118,31,-1,-1,-1,-1,-1,-1,-1,-1,0,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,220,164,182,146,84,61,59,33,43,27,""
22,30,36,42,52,93,86,101,184,82,142,137,127,61,102,164,95,118,53,26,35,20,40,33,33,""
23,25,23,23,30,120,100,101,116,69,39,77,68,64,102,103,127,148,44,46,38,34,25,29,18,""
24,34,27,23,26,50,59,92,110,30,13,1,4,-1,46,45,116,116,52,19,17,60,17,19,16,""
25,17,18,22,28,107,86,63,38,30,41,35,45,66,37,49,39,25,28,36,23,2,5,2,17,""
26,25,10,14,12,75,56,75,24,-1,-1,-1,9,61,48,47,23,35,35,28,20,59,55,38,59,""
27,57,27,27,20,126,89,95,121,55,33,19,41,57,20,27,21,25,15,21,22,17,11,12,12,""
28,27,17,16,19,45,90,79,24,13,39,47,60,66,149,113,127,62,26,14,61,5,10,145,59,""
29,13,13,19,16,37,48,48,42,39,1,21,12,4,4,16,-1,66,33,89,61,22,58,27,9,""
30,10,12,14,27,38,71,74,76,98,153,137,89,76,75,79,122,78,32,16,25,7,22,17,4,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
