jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,42,54,62,79,70,56,62,73,57,50,53,33,38,25,29,33,31,28,37,32,31,50,61,""
02,62,61,68,79,73,85,66,78,68,58,66,58,59,62,58,51,53,53,34,37,36,47,51,46,""
03,60,53,70,73,80,71,89,72,64,73,71,95,80,71,79,75,59,42,43,44,48,62,89,96,""
04,102,114,123,117,143,121,107,151,195,200,264,233,250,221,185,164,110,89,80,56,53,47,64,61,""
05,73,60,59,79,81,93,72,66,62,88,67,71,74,63,49,41,32,26,25,26,31,40,57,50,""
06,66,63,51,51,68,73,77,92,92,94,76,92,82,67,70,45,28,33,33,38,45,44,54,48,""
07,59,62,73,52,88,54,54,66,80,85,79,76,78,63,44,33,29,24,21,37,39,50,39,37,""
08,51,61,58,70,77,73,64,70,73,94,76,79,72,87,40,42,30,35,23,27,42,50,37,42,""
09,47,47,44,64,53,78,61,56,66,69,84,64,53,64,48,35,31,29,25,31,33,33,36,28,""
10,34,47,47,53,54,71,51,54,47,47,69,65,61,58,48,43,29,33,18,27,25,25,39,42,""
11,42,51,52,65,50,53,62,67,61,63,87,90,55,60,53,54,22,23,20,33,32,47,38,46,""
12,51,55,58,73,74,79,57,103,74,99,94,75,88,70,58,50,26,22,27,30,30,51,46,43,""
13,46,50,60,75,79,73,70,76,79,80,75,77,70,72,70,25,32,29,20,35,25,36,47,36,""
14,46,61,76,84,79,76,79,71,87,79,123,87,69,85,54,43,36,26,30,27,38,53,45,42,""
15,52,56,57,72,71,80,82,70,82,81,81,77,14,-1,-1,-1,-1,-1,-1,14,29,49,45,55,""
16,57,50,68,82,79,74,72,84,78,88,89,88,76,83,70,45,48,26,31,26,52,40,49,62,""
17,51,65,59,91,80,88,79,80,95,107,79,95,85,68,61,57,38,31,39,34,35,40,53,46,""
18,70,76,76,68,89,85,94,98,82,114,81,111,96,114,75,52,40,32,29,44,32,42,47,49,""
19,60,63,53,54,88,81,79,78,91,106,51,63,68,71,61,49,40,34,19,23,24,40,47,49,""
20,53,61,66,74,57,47,68,78,54,90,87,59,73,74,52,52,21,29,45,35,47,36,40,61,""
21,32,52,61,61,46,55,78,66,62,77,93,67,54,59,35,25,21,26,12,26,49,26,36,40,""
22,47,60,73,61,79,90,75,68,58,90,78,64,70,62,40,35,30,27,36,30,32,55,39,45,""
23,47,75,66,64,90,78,81,73,68,94,77,88,104,55,50,27,32,32,16,24,41,48,42,48,""
24,56,67,85,73,85,106,74,68,82,74,86,71,62,69,55,39,27,21,24,24,33,40,29,44,""
25,46,35,65,45,58,46,41,39,70,85,56,25,63,44,43,30,18,24,19,22,21,38,43,57,""
26,47,63,75,69,75,74,67,71,64,79,70,73,69,55,34,26,21,30,22,31,46,46,40,65,""
27,73,76,59,78,71,75,62,69,57,97,78,76,75,57,47,34,31,25,29,29,28,30,43,51,""
28,61,67,55,67,85,81,57,74,69,82,77,77,73,49,34,29,21,15,20,25,39,37,43,50,""
29,56,59,54,81,66,86,70,90,83,76,97,71,65,44,42,28,35,26,26,28,42,41,58,61,""
30,49,63,68,72,91,83,74,78,87,82,77,62,86,72,53,31,32,29,25,37,45,46,58,59,""
31,69,69,79,87,78,87,91,82,71,83,79,73,90,69,71,44,30,27,37,38,44,57,77,9,""
