jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,12,21,25,39,65,95,108,107,110,122,139,133,132,131,128,117,134,98,84,76,71,53,61,""
02,65,27,13,32,22,33,30,30,39,102,161,134,140,131,113,133,119,109,118,71,21,14,15,32,""
03,20,28,29,15,19,14,25,117,106,155,155,146,127,142,131,95,61,77,74,102,153,117,123,112,""
04,147,118,90,53,39,59,144,207,252,271,288,279,205,232,233,173,156,177,158,164,121,96,85,79,""
05,32,20,20,11,32,35,64,144,145,148,156,153,131,153,130,138,116,139,125,122,106,73,77,61,""
06,22,17,10,26,15,41,95,131,163,188,186,169,149,137,144,139,120,116,109,100,101,109,80,51,""
07,30,35,35,80,99,114,107,133,156,174,168,153,168,156,143,164,103,122,72,65,52,67,88,79,""
08,64,61,57,38,55,84,94,124,143,140,150,131,127,130,118,121,118,114,109,100,89,94,77,51,""
09,59,19,70,52,64,77,98,132,129,140,170,140,130,135,110,107,122,114,98,82,77,76,79,60,""
10,17,20,19,27,30,26,58,146,155,135,147,155,151,142,108,136,29,53,25,21,21,16,22,24,""
11,17,22,34,38,43,23,63,144,154,143,152,178,152,152,139,146,45,49,53,31,26,21,26,36,""
12,18,23,23,19,26,20,63,144,150,156,157,185,140,134,124,108,100,87,79,68,69,75,65,68,""
13,47,27,44,62,75,82,99,107,129,143,146,170,143,116,121,124,114,110,106,94,87,87,69,60,""
14,41,36,25,31,24,22,32,95,137,176,145,172,166,125,125,88,95,114,109,110,86,72,15,20,""
15,13,13,16,18,17,28,29,43,146,143,179,157,168,139,142,128,112,105,103,85,29,25,14,7,""
16,10,14,11,17,22,26,74,115,151,175,183,170,128,110,122,114,77,64,80,72,71,53,72,55,""
17,43,44,61,63,71,79,110,133,142,130,163,167,148,132,117,124,103,73,74,86,64,76,78,56,""
18,38,37,24,39,45,67,70,116,133,124,156,116,98,86,64,48,44,46,84,51,52,62,44,33,""
19,49,10,18,37,42,51,80,86,93,102,140,139,99,95,92,77,65,62,51,47,48,62,44,43,""
20,23,12,13,16,18,32,60,84,79,93,98,104,103,95,91,80,39,31,35,28,31,34,32,22,""
21,7,3,13,15,12,15,16,14,62,87,109,97,118,104,86,81,23,15,10,0,0,0,0,0,""
22,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,""
23,0,1,2,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,""
24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40,35,""
25,15,11,12,18,12,32,44,104,123,128,94,145,101,116,71,82,79,98,62,91,64,67,64,55,""
26,39,17,38,39,46,59,70,114,159,128,126,81,112,97,108,87,105,37,21,27,21,14,17,12,""
27,11,26,20,33,27,20,50,141,133,135,120,148,131,120,104,91,81,78,69,88,104,115,75,69,""
28,41,25,18,17,23,36,49,120,171,152,147,142,142,143,113,93,69,72,114,95,112,88,77,49,""
29,27,18,8,23,21,19,31,93,155,165,173,161,160,136,94,109,86,56,33,23,32,19,15,20,""
30,8,16,23,62,93,101,119,148,133,166,142,130,99,114,40,51,72,101,122,95,93,95,59,50,""
31,51,45,17,16,16,18,31,83,127,120,145,113,138,143,147,96,31,34,33,31,26,16,17,-1,""
