jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,49,61,57,47,45,49,64,57,40,24,24,22,31,19,10,15,10,12,19,27,28,35,35,67,""
02,66,71,79,66,63,57,69,47,46,33,28,16,17,9,10,4,17,17,17,17,23,30,35,60,""
03,50,62,54,58,63,53,53,57,26,26,20,24,19,24,30,26,15,17,18,26,31,39,59,59,""
04,89,92,123,137,184,155,182,132,41,31,17,44,48,61,55,49,33,20,28,20,39,52,45,51,""
05,59,74,104,97,117,64,66,45,22,22,10,27,23,26,23,16,14,22,17,18,20,31,32,37,""
06,59,65,61,58,76,64,41,30,23,19,12,16,14,10,10,20,7,11,12,16,26,31,30,33,""
07,47,46,54,77,85,60,60,37,23,19,17,23,13,19,15,11,13,11,16,13,33,22,28,36,""
08,39,41,38,42,38,38,37,26,33,16,13,17,12,18,10,7,6,6,11,9,24,23,14,51,""
09,46,45,49,55,33,40,26,34,18,16,12,14,13,8,18,13,6,13,13,28,20,14,24,29,""
10,43,30,35,49,35,27,19,24,17,10,15,6,12,13,6,5,6,6,12,12,11,20,18,39,""
11,30,29,45,44,44,39,26,13,22,12,9,11,14,9,11,12,8,6,13,10,21,15,34,37,""
12,62,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,12,19,18,22,45,""
13,57,42,56,47,33,29,35,26,34,15,25,27,13,11,12,10,10,7,15,12,14,22,30,46,""
14,57,59,28,30,50,47,39,16,22,13,17,18,13,15,16,6,8,5,5,15,14,19,23,36,""
15,20,28,26,40,50,38,33,21,17,13,11,8,10,13,10,13,3,2,10,9,11,17,26,31,""
16,42,30,46,42,47,31,36,15,14,15,4,15,13,13,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,29,39,""
19,46,50,50,47,37,54,35,25,23,9,18,16,16,19,17,9,7,6,10,14,18,21,30,25,""
20,28,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,17,20,45,""
21,39,38,33,40,48,37,23,21,15,13,14,23,16,10,7,9,6,9,9,8,12,15,27,24,""
22,31,29,37,38,44,52,26,19,12,12,13,7,11,7,14,5,2,4,8,12,24,16,26,35,""
23,37,38,31,42,43,32,20,12,14,11,17,14,12,8,3,8,7,8,5,8,17,13,22,45,""
24,56,41,54,39,56,38,30,24,21,17,19,13,18,15,1,13,8,10,9,13,23,27,26,44,""
25,36,50,39,56,51,37,40,23,20,25,14,11,14,17,16,4,10,4,8,9,15,24,40,35,""
26,28,36,42,41,47,42,43,18,29,16,13,10,7,12,5,9,7,4,9,15,10,16,32,30,""
27,47,36,28,24,30,38,28,21,16,17,10,6,5,10,10,1,5,5,7,9,16,17,25,34,""
28,45,55,57,59,37,50,28,22,18,29,19,11,4,10,9,10,4,6,6,11,21,13,27,27,""
29,27,22,28,32,37,31,32,22,17,14,11,13,12,7,3,14,8,11,6,7,12,16,19,26,""
30,22,32,33,44,23,31,32,11,14,11,18,10,13,11,6,15,4,5,11,15,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]e,"j'nfk`gIndh`e'jfd"
