jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,48,44,49,32,38,54,46,46,48,30,39,41,38,24,33,22,17,29,25,38,26,43,38,""
02,44,56,48,57,69,69,59,40,39,42,38,34,40,28,18,13,18,12,17,19,21,16,29,30,""
03,34,43,43,38,38,39,43,45,34,32,42,54,46,46,37,34,26,21,18,22,20,43,46,51,""
04,60,79,82,88,111,146,81,50,41,51,64,80,105,73,78,55,39,33,36,23,31,28,41,37,""
05,37,32,49,67,-1,-1,-1,-1,28,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,33,23,34,""
06,24,34,33,34,46,39,31,32,28,16,21,25,24,17,24,11,11,12,13,11,16,18,30,28,""
07,40,38,45,24,62,46,38,14,28,35,24,41,28,28,20,12,12,11,12,14,20,23,18,26,""
08,22,25,23,35,35,28,32,21,28,29,26,17,36,18,30,19,22,17,19,17,29,25,26,30,""
09,26,36,45,68,43,33,27,22,33,29,26,35,30,26,24,14,12,12,17,16,15,17,24,26,""
10,28,32,41,42,37,30,27,34,31,29,41,36,39,39,17,19,14,12,10,16,17,23,16,33,""
11,32,42,50,41,45,45,41,38,20,29,28,18,29,19,17,17,12,11,12,12,22,21,20,24,""
12,36,30,29,41,58,50,26,34,26,28,25,29,30,31,19,21,12,14,7,9,21,26,30,34,""
13,38,43,54,60,58,48,36,38,31,40,42,29,40,32,18,29,14,11,14,15,19,24,34,29,""
14,38,59,58,75,66,44,44,34,39,29,32,40,32,27,22,7,19,10,19,14,11,18,17,25,""
15,34,38,45,49,44,50,36,14,22,23,35,38,33,24,17,19,10,11,14,12,19,19,27,20,""
16,27,37,39,36,49,40,31,24,24,15,43,30,28,29,19,17,10,10,9,12,14,17,16,20,""
17,25,30,48,37,40,37,30,29,23,18,20,28,22,19,18,15,8,11,10,14,11,18,19,21,""
18,28,29,41,39,30,23,26,13,24,24,25,39,30,36,27,26,13,15,17,16,21,28,37,36,""
19,54,43,67,67,62,67,47,34,31,37,34,41,-1,-1,-1,-1,-1,11,11,11,23,17,22,21,""
20,30,51,36,60,60,30,32,23,35,34,44,32,44,39,24,17,14,19,18,11,20,28,27,37,""
21,37,55,52,58,66,54,30,35,35,35,36,47,36,28,26,17,26,11,17,16,24,24,18,34,""
22,26,46,55,47,45,58,29,28,33,33,43,-1,-1,-1,-1,19,11,12,10,18,19,18,26,27,""
23,34,28,38,45,43,41,33,43,27,28,35,33,32,25,19,16,15,16,22,17,19,25,24,34,""
24,43,35,54,42,68,60,44,43,39,28,33,30,36,31,16,15,11,12,17,13,20,19,32,32,""
25,34,33,48,41,67,54,39,35,33,25,30,28,34,32,16,165,11,13,14,11,19,21,40,37,""
26,23,43,54,45,55,47,38,32,22,33,40,27,30,27,24,19,14,12,11,17,17,22,32,27,""
27,50,41,43,41,43,29,43,30,33,30,33,23,23,28,26,16,10,11,15,13,21,28,31,36,""
28,41,42,67,60,54,55,42,31,43,42,40,39,20,18,10,10,12,14,11,13,25,18,21,34,""
29,30,41,59,55,54,37,33,30,21,26,31,29,22,17,21,18,14,10,11,17,17,23,29,33,""
30,27,37,36,44,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
