jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,47,96,103,134,169,155,116,132,162,-1,109,167,197,139,143,48,19,19,13,11,25,18,15,43,""
02,62,88,112,95,120,137,127,137,118,100,84,69,142,105,62,53,18,26,34,25,36,47,52,48,""
03,90,112,105,120,149,149,155,179,103,67,136,137,61,160,174,176,62,93,52,34,33,33,82,83,""
04,107,168,208,269,292,345,372,321,243,184,218,219,253,265,278,218,188,122,77,55,60,63,58,70,""
05,92,130,144,167,167,172,147,155,141,65,78,201,184,163,127,102,54,35,30,34,20,17,29,26,""
06,92,50,63,133,152,164,153,150,141,72,96,177,166,72,52,79,85,47,41,47,43,44,54,133,""
07,93,110,150,132,149,158,153,162,170,147,149,116,124,149,113,87,67,32,29,26,22,30,65,77,""
08,91,122,127,145,152,162,130,132,46,50,58,53,64,123,108,72,87,42,43,55,66,46,70,74,""
09,88,121,134,124,172,152,110,115,139,117,106,137,92,153,139,75,64,54,54,42,54,54,66,80,""
10,95,123,121,171,166,171,174,152,144,109,139,162,128,150,112,83,35,68,25,32,24,46,49,59,""
11,74,113,147,136,125,153,126,101,126,136,94,139,155,68,39,89,78,17,29,18,34,52,62,94,""
12,96,109,136,119,118,134,87,59,62,137,117,148,144,75,72,84,68,41,36,29,22,33,42,39,""
13,64,108,132,123,131,136,140,105,130,58,72,79,74,139,127,72,42,41,34,37,20,22,40,59,""
14,88,117,112,145,135,162,123,124,143,178,97,146,182,202,140,123,71,51,68,29,31,27,66,67,""
15,78,114,128,160,160,142,127,134,118,96,-1,-1,63,134,97,53,44,75,31,31,57,47,49,69,""
16,92,121,125,144,176,229,181,107,181,72,26,93,112,117,68,19,30,23,18,10,11,12,29,25,""
17,52,48,77,105,99,105,51,44,77,82,40,90,99,66,72,76,35,16,19,4,20,17,27,35,""
18,52,60,83,74,94,96,31,54,111,74,78,44,42,50,39,59,39,33,15,10,3,9,21,34,""
19,55,87,86,100,125,107,84,29,100,75,120,118,99,66,64,32,37,20,3,5,3,19,20,28,""
20,38,54,78,77,93,77,73,29,70,75,71,94,94,89,53,41,21,16,16,23,3,5,18,22,""
21,54,94,104,96,104,76,4,5,6,6,79,97,84,76,81,61,27,32,14,3,4,24,36,32,""
22,29,57,81,92,90,87,37,14,17,45,41,30,111,84,42,9,6,17,7,6,18,17,17,15,""
23,49,56,75,82,75,74,48,20,59,26,51,80,79,80,77,37,25,29,33,22,31,28,11,13,""
24,42,69,91,107,116,108,96,78,54,84,56,63,55,84,75,24,34,25,18,6,10,19,28,48,""
25,51,59,79,94,84,96,83,81,60,67,82,60,88,85,54,55,24,25,9,32,-1,8,24,77,""
26,83,108,131,137,140,125,123,151,123,108,20,75,105,90,44,14,25,19,27,20,10,20,39,55,""
27,55,70,95,71,114,99,110,70,99,7,90,103,96,73,76,52,27,24,15,33,18,18,27,40,""
28,49,76,72,94,95,82,67,73,40,69,49,103,101,79,67,46,36,24,4,15,21,20,36,40,""
29,32,56,67,72,79,75,43,45,84,47,56,25,106,36,42,60,27,23,21,34,23,18,16,25,""
30,52,70,79,78,69,81,85,83,97,89,63,59,44,82,37,28,38,21,31,35,39,25,40,13,""
31,42,56,65,75,76,95,72,59,68,80,67,39,80,49,23,19,26,15,4,1,4,17,15,-1,""
