jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,15,14,24,35,42,43,57,62,70,69,57,65,62,59,50,60,50,44,27,21,23,21,24,""
02,24,15,20,25,31,39,42,50,79,68,84,81,61,72,64,60,85,63,49,38,38,39,30,33,""
03,24,23,36,25,17,39,42,68,66,85,80,86,72,69,84,100,66,55,64,45,46,41,59,81,""
04,72,62,53,72,64,84,98,119,140,170,175,199,168,183,213,184,161,139,98,68,42,43,48,36,""
05,29,24,32,26,33,50,53,53,65,70,61,54,59,64,60,60,53,59,50,38,44,20,26,24,""
06,17,10,18,32,21,34,49,54,64,59,68,74,51,61,44,75,58,42,42,45,25,45,32,26,""
07,27,27,21,29,24,42,42,57,58,66,69,64,66,57,54,62,52,52,44,37,30,24,23,34,""
08,23,15,31,14,34,49,47,58,63,61,56,51,69,62,57,52,69,62,59,40,32,24,19,22,""
09,22,18,29,23,34,32,42,51,61,67,66,61,55,46,44,52,54,56,38,27,25,28,31,25,""
10,20,31,29,26,24,41,49,60,59,56,62,68,52,39,53,65,48,53,36,26,30,16,13,12,""
11,12,20,24,23,28,40,50,54,53,52,48,68,71,54,51,74,49,51,46,26,28,20,15,17,""
12,13,19,30,18,32,33,41,63,59,60,45,61,41,45,39,45,54,53,39,28,26,30,27,20,""
13,15,14,19,25,24,31,45,51,43,45,50,61,55,38,58,63,49,44,36,27,32,22,19,14,""
14,21,17,11,27,32,36,58,62,60,56,47,63,69,68,56,48,61,44,35,39,24,17,15,20,""
15,7,10,14,14,26,38,41,57,64,48,43,57,53,53,61,38,49,43,33,38,24,15,22,15,""
16,9,10,26,32,26,44,48,34,47,55,55,52,49,44,43,42,49,43,40,32,25,27,22,14,""
17,16,12,18,18,25,24,37,40,50,48,40,63,55,52,53,62,45,43,40,34,24,35,22,16,""
18,7,15,16,27,28,30,50,40,51,48,57,49,25,27,23,41,22,20,26,24,16,15,12,9,""
19,12,10,11,12,16,29,27,25,40,31,47,44,28,40,36,24,24,20,20,25,18,16,8,13,""
20,10,12,9,10,20,16,21,43,34,27,35,43,30,23,30,30,38,27,18,20,15,19,15,11,""
21,10,7,12,12,24,20,33,24,32,33,30,23,26,28,20,37,26,24,16,17,15,12,3,9,""
22,10,10,7,18,18,23,28,26,26,36,26,16,15,33,33,39,16,27,20,20,14,10,13,7,""
23,11,9,10,10,10,11,21,18,15,15,13,27,13,10,7,8,17,10,17,12,13,7,15,4,""
24,4,3,11,19,15,5,52,75,26,63,58,67,87,109,67,98,122,75,86,78,54,21,100,131,""
25,69,119,44,50,35,24,92,87,156,121,122,81,99,65,63,60,27,49,42,37,23,28,51,8,""
26,2,5,31,14,11,5,2,4,10,5,5,5,4,4,8,22,45,35,26,16,11,6,3,13,""
27,6,5,3,6,14,8,2,4,13,5,6,5,8,12,9,11,28,7,19,10,14,16,31,17,""
28,12,5,5,4,4,4,16,13,13,7,13,4,7,10,12,7,29,28,19,1,27,20,7,7,""
29,10,13,41,2,5,39,24,15,14,19,59,78,43,48,70,77,159,275,76,49,113,122,18,2,""
30,1,1,1,1,0,1,2,0,3,1,3,2,1,1,2,2,1,3,2,0,1,1,2,1,""
31,2,1,24,4,21,30,33,43,45,38,47,48,50,43,45,50,41,44,44,28,24,25,23,-1,""
[E]{hzjynI}le,"z'gl}"
