jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,4,15,20,21,18,14,20,12,15,27,46,31,32,37,26,22,22,13,15,12,13,12,9,""
02,7,14,15,14,25,12,19,14,17,20,20,26,33,43,32,19,22,9,19,21,15,5,13,7,""
03,8,6,10,24,17,26,21,15,15,29,27,25,27,41,37,12,22,12,19,17,15,18,10,17,""
04,16,9,11,15,23,21,21,34,57,62,89,91,115,106,64,63,19,18,9,19,18,21,5,5,""
05,11,8,17,14,23,30,28,18,21,31,36,42,38,25,33,23,22,22,13,17,21,16,17,9,""
06,4,12,10,13,15,13,19,13,15,19,26,30,31,21,25,23,17,13,14,11,14,10,7,7,""
07,6,4,11,14,15,19,11,10,13,18,26,23,29,37,21,24,21,22,28,31,23,20,13,21,""
08,16,14,17,25,33,38,22,19,26,32,42,46,56,40,61,42,25,27,36,28,27,26,17,11,""
09,14,12,18,31,34,36,30,26,41,37,44,44,51,61,52,39,34,29,25,26,37,18,20,15,""
10,12,15,20,27,29,40,27,18,33,41,59,46,43,51,53,38,38,30,17,18,16,31,17,4,""
11,9,13,30,22,44,39,33,23,36,47,46,54,42,41,46,42,34,30,32,31,21,28,8,17,""
12,9,18,26,30,42,34,27,30,51,43,51,42,47,35,34,38,47,28,14,30,26,11,19,5,""
13,12,15,14,27,33,43,31,32,36,39,57,35,55,48,53,34,33,23,22,39,36,30,18,17,""
14,16,18,5,26,31,35,29,24,21,30,48,60,64,49,44,46,24,29,25,30,37,32,14,5,""
15,0,0,0,0,0,6,32,23,24,28,46,45,54,40,53,45,29,31,27,30,36,36,29,20,""
16,8,10,24,18,33,28,35,20,29,31,32,44,43,34,36,41,24,35,22,23,35,22,14,13,""
17,11,18,16,27,30,28,30,21,23,36,44,44,42,36,46,41,32,22,17,38,29,29,16,10,""
18,15,12,14,31,26,28,26,19,20,34,43,49,44,31,38,41,23,18,25,26,30,28,13,8,""
19,12,7,11,33,30,32,22,25,39,34,40,48,55,41,28,34,21,16,21,26,28,24,19,8,""
20,9,10,13,27,30,25,20,17,27,32,36,40,39,28,35,40,34,19,23,22,23,13,15,7,""
21,12,13,20,33,36,20,17,32,26,27,31,34,45,39,38,28,33,30,25,31,24,29,21,15,""
22,12,12,13,19,21,28,27,23,24,28,38,42,36,30,40,20,23,25,34,32,27,21,16,14,""
23,16,4,19,28,29,28,25,23,28,28,43,31,32,34,31,31,29,19,24,28,29,25,11,5,""
24,9,13,16,26,33,30,31,17,34,39,23,42,34,43,38,34,28,28,26,37,33,33,13,8,""
25,11,9,15,0,16,29,21,19,24,42,36,46,38,36,48,34,28,35,28,30,31,25,18,11,""
26,23,11,8,17,19,18,13,10,16,21,16,15,21,25,28,30,36,29,30,40,27,27,10,16,""
27,10,15,18,27,35,26,19,19,37,37,32,49,42,53,45,41,33,18,16,26,21,22,13,12,""
28,15,11,17,28,24,28,25,14,20,22,33,42,43,33,29,42,27,29,24,34,38,38,20,9,""
29,5,13,22,27,27,33,21,20,20,31,27,38,51,44,54,46,31,32,30,26,29,34,24,16,""
30,13,14,27,24,25,33,39,23,26,31,30,36,44,41,34,39,20,25,19,33,26,19,1,17,""
31,11,9,14,25,22,18,26,16,20,27,32,24,31,26,21,29,25,19,23,29,23,16,-1,-1,""
