jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,22,16,14,14,20,34,32,10,1,28,24,23,14,20,26,28,26,25,12,36,20,13,13,""
02,14,26,35,24,9,9,22,51,14,29,31,31,8,2,4,8,25,53,42,22,24,17,28,34,""
03,25,30,34,34,28,53,65,124,43,63,6,36,45,44,45,24,14,28,30,51,33,30,58,55,""
04,70,65,90,101,137,123,141,130,14,27,11,18,28,15,35,63,43,40,70,54,45,39,9,10,""
05,15,18,12,22,29,41,57,106,22,17,12,5,19,15,17,21,20,10,8,1,14,10,10,6,""
06,11,16,8,12,17,30,12,46,48,13,29,23,37,13,21,20,65,-1,172,61,56,48,51,23,""
07,28,28,25,16,22,24,19,15,8,9,33,24,12,9,11,26,58,76,56,43,24,72,37,37,""
08,17,37,36,37,40,60,50,47,25,25,17,8,8,15,22,23,33,51,40,49,43,19,20,21,""
09,18,14,11,3,4,9,28,36,17,43,29,52,83,55,49,36,80,53,36,26,14,16,23,24,""
10,22,20,19,33,26,28,57,141,19,44,78,36,62,19,55,60,85,120,62,75,59,46,34,27,""
11,18,20,27,33,36,46,61,91,24,12,17,11,18,4,31,35,71,86,52,46,36,24,23,17,""
12,12,18,16,26,17,28,56,50,6,30,15,24,31,17,22,18,5,8,32,29,31,20,38,19,""
13,29,22,34,28,37,37,73,110,19,45,7,7,13,2,2,24,72,110,71,106,47,90,58,35,""
14,35,37,37,48,46,59,110,136,37,48,33,32,10,-1,21,77,52,45,59,61,38,56,41,8,""
15,8,23,23,29,18,51,51,99,12,41,35,37,14,8,6,7,27,78,72,45,63,44,35,27,""
16,19,15,27,31,36,36,48,84,23,20,39,16,24,8,9,12,83,93,68,49,12,32,13,17,""
17,20,18,26,33,24,49,52,115,36,24,56,6,16,12,22,7,91,91,71,82,33,33,10,15,""
18,14,10,13,23,12,35,50,118,46,44,27,21,55,29,15,15,25,17,5,3,7,5,6,9,""
19,13,18,9,7,18,12,10,8,4,11,9,1,5,3,9,2,3,5,4,3,1,4,6,4,""
20,0,6,5,1,5,3,8,34,18,33,12,0,1,0,7,7,11,23,29,24,8,16,12,8,""
21,2,5,2,4,12,3,10,28,18,12,4,20,32,19,16,15,2,8,4,6,3,39,23,11,""
22,17,18,18,20,18,19,43,87,10,15,7,16,17,17,2,15,27,21,66,30,11,16,11,10,""
23,9,6,7,13,11,21,31,86,14,8,6,16,15,4,0,15,26,24,4,12,9,2,3,12,""
24,8,10,10,15,35,39,36,71,20,10,21,12,34,36,31,12,13,17,5,9,6,7,10,10,""
25,11,13,16,10,2,12,9,12,25,6,30,52,53,44,58,34,35,50,46,10,21,9,7,12,""
26,3,20,22,19,36,55,51,81,28,8,6,8,13,11,37,16,0,0,5,9,4,6,20,7,""
27,16,17,17,16,21,16,50,43,9,19,9,7,0,2,7,6,42,65,42,44,37,31,28,17,""
28,22,23,32,26,23,41,58,54,16,23,37,22,6,3,6,24,41,39,26,28,27,42,23,8,""
29,13,8,16,14,15,32,35,74,22,19,5,1,14,4,14,9,29,51,38,53,39,18,44,38,""
30,14,15,12,14,13,33,38,72,19,16,23,7,10,4,3,3,18,38,29,31,25,23,13,13,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
