Dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,39,40,41,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,34,48
2,44,34,57,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,46,26
3,75,42,52,122,106,116,119,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,58,32
4,30,16,10,95,47,71,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,46,34
5,30,20,46,102,128,127,64,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,24,25
6,21,9,53,119,122,107,90,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,61,19
7,15,5,32,4,23,117,105,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,59,28
8,15,-1,-1,15,81,92,50,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,36
9,8,-1,-1,-1,-1,-1,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,41
10,51,54,50,106,86,100,88,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,34
11,48,27,47,81,87,88,91,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,18
12,28,19,36,126,105,82,121,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,44,56
13,54,43,70,119,136,103,99,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,6,-1,-1
14,19,35,25,37,-1,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,36,17
17,32,40,33,1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,9
18,25,29,45,110,83,141,122,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,24
20,29,18,45,73,90,125,93,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,23,26
21,41,53,42,66,75,78,62,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
22,20,11,18,26,63,42,1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
23,11,18,80,103,54,44,65,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
24,7,-1,10,25,16,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,21
26,17,24,7,-1,-1,-1,1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,17
27,12,3,5,-1,1,12,5,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,9,13
28,5,4,23,54,71,21,18,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,12,19
29,23,32,30,40,90,82,74,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,8
30,35,29,56,76,97,82,52,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,2
31,1,18,50,73,101,102,87,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
