apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,1,1,1,3,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02,1,0,2,4,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
03,0,0,0,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
04,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,4,8,11,16,10,23,28,19,25,""
05,37,41,33,25,30,28,16,27,17,8,5,8,9,5,9,4,6,12,5,14,13,6,0,35,""
06,27,17,6,9,5,2,1,26,16,16,2,1,5,2,1,0,7,4,7,12,9,13,22,26,""
07,34,25,29,20,30,25,34,15,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,""
08,0,18,34,34,22,14,27,16,21,18,6,6,4,10,8,9,5,0,2,10,15,18,21,27,""
09,22,33,29,33,12,1,0,7,7,8,9,6,9,7,4,2,4,8,12,12,13,23,28,30,""
10,17,7,4,9,7,5,2,11,28,16,17,10,9,8,5,6,8,11,10,5,17,25,32,38,""
11,29,23,34,22,40,28,20,17,32,17,16,5,5,11,19,12,7,5,5,4,13,18,26,26,""
12,32,21,10,5,4,2,2,3,0,11,7,3,11,7,8,10,12,11,13,15,18,31,36,35,""
13,48,22,1,5,1,2,1,1,1,8,12,13,9,5,8,5,6,6,11,8,0,2,0,3,""
14,2,10,9,6,8,3,0,0,0,1,5,7,8,0,0,1,0,0,1,0,0,0,1,5,""
15,3,2,5,6,11,5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,2,""
16,10,23,16,15,2,2,11,5,0,5,5,7,4,4,0,0,0,0,0,0,0,1,3,0,""
17,6,10,8,3,9,9,2,1,0,8,4,9,5,3,0,6,3,6,7,12,23,17,32,36,""
18,19,3,3,0,0,0,0,1,7,17,20,10,4,10,6,10,2,9,10,13,6,0,0,0,""
19,0,1,2,2,6,3,2,1,0,0,0,5,7,9,4,5,1,7,8,12,2,0,2,4,""
20,3,7,3,5,3,1,1,0,20,19,12,0,6,8,4,4,5,8,9,14,12,14,0,29,""
21,26,30,30,37,30,26,28,27,28,8,0,0,0,1,1,0,0,0,0,2,1,3,0,1,""
22,3,1,3,1,0,1,0,1,0,0,0,0,1,0,1,0,2,8,11,9,12,13,22,-1,""
23,32,16,21,7,12,4,6,22,23,19,2,0,0,0,1,5,0,0,0,1,0,0,0,0,""
24,0,0,15,25,31,30,30,29,32,5,1,0,0,0,0,0,1,0,0,1,0,0,1,2,""
25,1,0,0,11,17,15,31,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,""
26,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,""
27,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,""
28,0,1,1,0,7,22,27,22,0,0,0,0,0,0,0,0,0,0,0,0,13,26,25,33,""
29,25,27,33,30,46,31,31,28,27,22,15,12,18,5,9,14,4,14,11,18,16,27,21,17,""
30,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
