apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,16,21,31,37,38,52,69,58,57,57,52,47,45,49,76,64,69,74,57,41,16,23,23,""
02,13,27,23,38,53,50,83,79,73,57,43,55,38,49,39,60,51,72,63,51,51,26,25,22,""
03,22,27,41,21,47,39,69,68,65,67,50,53,50,37,41,58,89,68,69,48,74,38,24,22,""
04,21,22,24,31,43,40,51,66,62,67,60,67,49,58,67,78,83,92,61,61,48,32,25,23,""
05,10,16,23,31,32,49,61,62,72,53,62,50,48,65,56,69,82,57,60,56,58,42,25,23,""
06,15,23,26,30,46,38,43,58,86,79,62,56,70,75,81,85,79,76,68,58,43,47,24,23,""
07,31,21,26,34,28,47,50,66,65,63,69,57,49,52,49,74,72,84,56,48,54,33,25,18,""
08,23,25,29,35,28,43,60,66,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
13,0,20,28,29,30,27,53,56,53,47,43,55,50,54,48,66,85,63,65,47,42,26,13,17,""
14,10,24,45,31,54,34,61,76,90,92,58,68,54,48,62,78,67,74,80,44,36,21,15,19,""
15,10,27,30,23,25,39,55,62,67,49,39,54,68,48,61,57,74,54,60,52,40,28,24,25,""
16,17,16,27,31,33,41,63,60,75,72,50,71,62,62,57,78,79,58,72,64,42,42,27,24,""
17,25,35,37,26,40,48,58,75,76,74,73,68,79,81,67,95,88,85,93,65,62,41,27,31,""
18,28,23,28,34,45,0,0,0,0,0,0,0,0,0,0,55,53,63,57,77,40,59,25,19,""
19,12,25,25,37,41,40,62,70,79,56,64,65,66,72,79,71,83,87,37,23,27,20,34,28,""
20,22,25,24,40,49,49,78,79,89,80,80,89,73,85,86,81,98,74,68,54,33,31,27,30,""
21,19,26,31,43,43,43,72,84,90,77,70,65,68,80,63,80,101,83,73,61,49,34,25,18,""
22,34,22,30,42,56,57,95,98,126,136,124,108,85,94,80,143,128,125,92,59,49,35,26,33,""
23,28,35,37,54,57,62,84,83,94,0,0,0,0,53,83,114,96,84,98,68,55,30,29,15,""
24,18,17,23,24,29,45,43,59,69,44,68,73,71,70,65,89,78,82,61,65,31,33,22,25,""
25,24,27,0,41,52,0,0,0,0,0,0,0,0,35,91,126,111,0,103,43,15,13,15,20,""
26,11,10,16,18,15,25,28,40,40,42,35,40,33,54,35,42,39,40,39,30,23,15,10,9,""
27,11,17,13,10,20,26,31,30,37,31,31,29,32,40,38,54,56,45,57,41,17,16,15,14,""
28,20,19,17,21,24,28,41,42,40,39,43,52,41,37,44,109,150,141,114,85,69,55,39,46,""
29,43,31,46,50,64,62,79,85,125,91,84,104,103,126,116,147,139,140,98,102,54,42,33,44,""
30,29,35,44,63,57,68,66,75,102,103,74,90,109,111,132,143,156,116,115,99,62,60,28,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
