apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,91,97,175,179,196,198,211,243,254,245,264,260,260,298,267,263,250,232,163,160,140,127,103,84,""
03,88,132,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,315,285,285,270,256,172,197,189,151,107,91,""
04,113,126,171,142,174,237,281,280,298,273,280,285,352,320,294,267,249,243,204,194,171,128,106,91,""
05,96,104,137,153,175,237,268,235,266,233,221,250,266,265,260,242,284,235,206,185,153,94,101,84,""
06,89,125,141,173,175,253,228,236,244,231,216,234,262,306,274,246,238,222,194,173,185,151,102,73,""
07,84,127,133,168,206,216,234,258,259,256,252,248,271,293,287,247,207,266,216,219,162,120,99,85,""
08,104,108,162,167,212,238,262,208,269,252,259,241,285,287,304,252,223,224,198,189,153,125,101,79,""
09,93,111,138,163,199,217,243,255,247,241,210,222,269,299,218,168,181,139,86,80,78,82,102,82,""
10,85,99,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,206,283,274,226,209,197,85,63,43,51,36,42,""
11,101,109,149,148,179,207,229,264,236,230,238,253,254,292,251,232,237,228,161,183,62,47,31,26,""
12,51,105,137,174,187,239,248,247,249,221,196,245,271,300,303,265,267,206,226,196,136,117,85,89,""
13,75,106,119,165,206,286,253,244,267,232,282,284,286,327,301,298,288,245,238,185,177,165,121,102,""
14,110,135,165,219,253,293,291,294,270,311,285,313,313,342,298,290,335,339,288,228,155,120,121,51,""
15,100,102,145,142,176,230,281,249,298,274,260,294,321,308,302,242,200,256,201,213,167,151,111,91,""
16,87,106,148,187,225,232,262,235,276,260,272,261,292,316,244,245,246,202,217,170,139,126,111,96,""
17,115,112,153,177,202,231,262,253,279,271,281,280,292,300,282,282,248,246,229,197,182,137,108,106,""
18,100,131,130,181,207,253,278,327,289,276,311,309,321,321,334,270,291,280,218,225,148,120,88,64,""
19,94,85,136,169,193,249,244,253,278,238,269,291,326,301,302,271,292,303,204,232,201,169,135,90,""
20,99,111,149,153,226,262,244,265,296,260,285,340,317,339,291,300,299,271,211,207,172,146,100,84,""
21,86,113,163,196,216,275,287,284,233,299,323,324,351,350,313,293,294,294,238,217,200,139,142,96,""
22,91,124,162,203,239,254,286,321,338,309,326,307,337,351,330,288,215,183,180,136,136,162,112,87,""
23,104,137,155,196,255,283,286,251,256,292,292,305,321,336,329,333,302,265,257,213,187,157,128,79,""
24,118,114,155,188,216,264,248,248,241,310,319,299,333,324,309,301,284,255,263,203,176,168,112,100,""
25,99,113,148,174,243,268,283,260,239,283,326,360,357,400,348,309,262,283,193,163,168,168,112,86,""
26,108,123,174,209,216,293,272,255,256,268,276,357,366,374,258,247,210,216,204,234,229,185,140,101,""
27,118,99,136,201,238,227,265,248,304,237,317,316,330,342,324,-1,278,248,231,245,208,185,128,109,""
28,110,123,170,210,231,275,264,300,265,332,351,357,398,395,373,361,325,299,294,293,247,195,153,126,""
29,152,142,191,239,276,311,310,311,302,360,334,397,424,431,318,291,295,264,199,267,247,186,160,126,""
30,108,133,153,214,248,277,313,313,338,392,367,405,362,409,341,357,345,330,280,231,205,213,131,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
