apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,24,16,13,12,12,10,1,1,2,3,4,10,14,18,15,14,14,14,19,18,19,17,19,""
02,10,6,9,12,12,6,5,3,6,5,2,6,4,6,14,12,10,12,14,10,9,11,8,5,""
03,12,5,7,5,6,1,3,6,2,5,0,6,6,8,6,8,7,11,9,7,14,15,13,7,""
04,11,14,9,14,7,3,5,6,2,0,2,5,6,8,10,9,9,18,20,12,11,14,20,13,""
05,12,14,12,12,13,12,9,3,3,8,5,8,9,11,8,3,3,6,11,11,4,10,11,18,""
06,15,13,17,9,11,8,4,6,1,3,5,7,5,5,8,6,16,10,7,14,18,10,8,14,""
07,11,5,8,11,12,4,0,3,3,4,8,4,5,8,7,7,12,8,16,5,16,20,7,15,""
08,19,15,19,15,11,11,8,8,2,3,2,1,11,9,8,10,13,11,13,13,8,18,18,10,""
09,11,17,12,15,9,7,3,1,5,4,4,6,6,8,13,10,11,15,17,6,11,11,15,14,""
10,18,18,16,13,12,9,3,2,5,2,3,4,6,9,10,7,19,23,10,9,7,11,13,15,""
11,9,8,7,14,14,8,6,1,4,3,3,3,3,7,17,9,14,25,18,16,10,16,5,18,""
12,12,11,10,14,9,8,5,2,2,7,4,5,13,13,12,13,14,17,24,17,15,19,24,25,""
13,15,19,17,3,6,10,2,2,3,0,4,10,6,8,22,19,20,20,17,23,17,14,16,22,""
14,20,15,10,13,8,5,5,0,4,5,2,2,10,11,12,11,10,16,15,14,10,18,20,18,""
15,13,18,18,9,6,4,4,6,2,4,1,6,8,10,16,12,5,12,11,18,11,11,15,15,""
16,12,11,7,12,12,9,4,4,3,3,5,7,11,11,6,12,4,14,16,13,9,24,8,10,""
17,15,8,8,6,8,2,5,0,2,4,4,2,6,14,11,9,10,6,11,6,11,8,19,14,""
18,10,14,4,6,7,10,6,3,2,1,2,1,10,12,6,12,12,17,12,10,15,11,13,8,""
19,9,14,10,9,10,10,7,4,3,2,3,5,10,7,7,20,10,17,14,11,16,10,13,24,""
20,10,14,9,7,14,18,4,3,7,5,4,7,20,15,14,20,19,10,23,16,16,20,23,15,""
21,13,21,17,15,9,11,12,9,6,3,7,8,6,14,15,17,24,14,18,21,22,19,23,14,""
22,16,11,14,6,10,7,3,4,3,4,1,4,7,15,8,18,23,22,20,22,31,28,25,15,""
23,19,10,6,5,4,6,8,4,1,2,4,3,14,5,12,21,19,18,14,17,28,21,20,17,""
24,12,9,11,15,17,5,4,3,2,1,5,5,5,13,6,4,10,11,20,22,13,15,17,9,""
25,10,9,14,5,7,6,4,5,3,1,2,9,6,10,13,17,15,9,8,12,20,11,22,16,""
26,9,18,14,15,9,9,2,4,2,2,3,5,8,13,11,14,13,9,19,9,15,19,28,19,""
27,19,16,10,11,14,6,8,7,1,4,1,2,5,9,5,7,15,19,14,18,20,24,19,21,""
28,21,14,10,11,14,9,13,1,4,2,6,5,8,9,9,18,16,20,15,21,10,15,16,28,""
29,11,14,11,11,8,8,5,6,3,6,8,7,4,15,18,17,19,8,8,22,10,16,18,8,""
30,10,13,10,11,6,4,7,3,2,1,2,4,3,9,13,10,12,14,8,16,14,15,25,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]z,"n`df}f'a{fIndh`e'jfd"
