jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,35,25,13,6,2,8,4,4,7,3,6,13,9,8,13,12,16,21,17,11,18,26,22,19,""
02,21,11,21,21,18,12,6,0,5,8,6,7,18,8,14,20,18,20,21,23,38,42,34,29,""
03,30,30,28,25,21,4,17,7,5,3,8,12,15,21,12,16,14,21,39,56,70,110,129,75,""
04,48,57,57,53,61,54,41,26,15,10,13,10,19,23,26,43,38,42,34,24,31,32,40,25,""
05,28,5,22,23,21,6,15,14,10,8,7,12,14,18,19,16,19,29,36,32,37,40,46,29,""
06,23,28,22,20,20,12,6,5,2,6,8,9,5,12,10,13,13,10,10,18,23,10,18,14,""
07,26,12,19,16,5,4,8,2,2,3,1,7,9,9,14,15,9,15,12,13,17,15,29,8,""
08,9,8,13,19,9,16,5,3,2,4,2,4,8,9,9,10,12,13,14,19,18,23,20,24,""
09,15,17,17,8,-1,7,2,3,3,5,5,5,8,8,14,9,17,10,23,16,15,22,20,20,""
10,18,14,13,12,7,6,5,2,2,3,3,4,6,10,11,12,17,10,17,20,19,13,26,25,""
11,17,15,8,8,6,4,2,3,3,6,6,5,8,6,14,12,8,13,8,11,19,11,19,20,""
12,17,13,11,19,9,3,2,1,2,4,3,1,6,8,9,23,12,14,15,16,24,30,21,18,""
13,15,21,19,15,9,5,5,4,3,2,2,4,7,7,9,8,11,9,18,15,16,10,24,19,""
14,14,16,23,19,1,2,2,1,3,4,11,5,16,14,10,14,14,15,13,18,18,23,17,12,""
15,14,19,11,5,7,13,3,5,2,4,1,3,5,9,6,11,4,13,12,17,9,25,18,16,""
16,12,18,21,4,6,2,1,1,1,1,0,4,9,5,13,8,4,11,13,14,11,25,27,16,""
17,14,15,15,16,16,13,6,3,1,2,5,6,5,4,7,5,9,4,8,1,3,0,2,0,""
18,8,14,17,14,6,12,3,2,4,5,1,8,8,2,12,11,4,14,11,18,14,18,19,13,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,6,9,8,10,9,11,11,13,15,19,14,15,""
20,7,3,7,1,-1,-1,-1,-1,-1,-1,4,3,6,5,6,5,7,7,9,19,18,16,20,11,""
21,11,6,-1,7,10,4,-1,-1,2,4,2,9,10,11,12,18,7,9,6,17,11,15,15,18,""
22,14,14,7,2,-1,-1,-1,-1,1,2,7,7,11,12,9,10,13,9,10,13,20,7,18,15,""
23,12,15,14,8,9,5,3,2,3,3,0,2,4,10,10,11,7,8,9,12,7,13,12,15,""
24,13,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,9,6,11,9,14,7,14,10,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,6,9,6,12,13,13,11,11,16,22,10,17,""
26,16,9,6,8,-1,5,6,1,4,4,2,5,8,8,10,17,14,13,21,17,15,14,16,19,""
27,18,13,10,9,5,-1,-1,-1,1,1,5,2,5,16,9,12,10,11,14,16,12,16,16,16,""
28,14,17,-1,-1,4,-1,-1,-1,2,2,2,3,4,9,3,13,16,10,15,8,13,9,16,23,""
29,20,11,9,9,13,4,3,2,3,0,3,7,5,3,8,9,13,6,12,13,13,13,13,10,""
30,20,11,15,13,5,3,2,8,2,3,3,3,4,15,12,14,9,13,13,11,15,23,12,20,""
31,27,24,10,10,6,5,6,8,5,4,3,1,3,2,7,4,9,8,10,17,7,13,13,10,""
