jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,19,21,23,37,34,29,23,25,20,27,34,30,23,19,14,13,26,12,9,18,16,19,15,""
02,17,15,23,36,36,37,17,21,25,26,19,48,27,19,20,6,13,16,14,13,12,23,15,11,""
03,18,25,27,27,33,35,26,18,22,19,36,24,28,20,21,21,17,37,24,25,30,29,51,49,""
04,63,67,105,130,136,155,140,72,29,51,97,90,90,92,85,52,32,30,22,22,16,22,24,13,""
05,23,28,36,36,29,26,23,30,19,23,24,27,27,25,14,19,8,18,13,15,15,16,9,20,""
06,20,18,40,19,30,30,22,20,16,20,21,21,32,20,34,24,14,13,12,19,13,10,11,14,""
07,22,28,26,33,43,35,30,41,14,127,55,18,28,29,18,21,16,19,14,21,16,17,23,17,""
08,20,25,30,39,39,25,27,23,20,27,19,26,16,37,5,2,2,2,4,2,3,1,2,1,""
09,3,2,4,2,5,8,2,6,6,8,7,6,3,6,2,9,9,9,12,15,16,13,15,6,""
10,12,20,21,22,32,11,12,11,22,10,17,17,17,10,44,29,8,5,9,17,17,12,15,12,""
11,20,24,32,32,30,21,28,16,15,14,31,23,22,9,7,3,6,4,8,17,17,10,15,15,""
12,22,18,31,27,30,21,25,25,20,18,19,30,29,19,20,16,11,10,4,15,21,12,9,15,""
13,14,21,37,23,30,15,25,18,14,21,15,27,24,26,7,8,49,22,8,15,10,11,11,19,""
14,18,18,29,25,35,29,24,23,21,15,30,32,26,18,24,13,7,9,14,13,13,20,9,18,""
15,21,23,29,35,31,29,24,20,20,24,19,32,27,25,18,13,8,13,12,9,14,12,21,29,""
16,28,35,39,23,24,33,20,22,16,26,34,46,23,25,21,18,11,1,1,0,1,2,2,3,""
17,1,11,23,39,32,26,24,25,16,18,31,17,23,19,19,11,11,8,10,13,16,18,8,8,""
18,10,14,25,16,22,11,9,15,12,15,12,29,14,23,7,16,5,9,11,13,12,14,7,11,""
19,14,25,26,25,25,37,28,17,24,17,29,27,22,26,30,17,9,7,10,7,11,11,15,16,""
20,20,19,17,34,29,25,19,18,9,16,16,21,23,22,13,15,7,9,8,14,18,16,10,11,""
21,16,30,22,35,42,22,18,24,9,10,19,25,14,19,10,14,12,11,9,10,22,22,18,12,""
22,18,20,22,24,19,5,0,9,15,21,17,22,27,19,13,8,5,10,20,11,18,24,10,11,""
23,8,20,30,17,27,14,18,14,19,18,19,22,22,10,11,9,17,8,5,3,8,7,12,13,""
24,7,31,24,23,17,23,14,18,14,18,15,19,18,16,14,8,12,8,13,10,7,19,12,10,""
25,20,18,18,21,24,17,16,10,19,12,12,25,15,10,8,8,6,5,3,15,5,25,15,7,""
26,18,12,18,20,25,11,9,15,14,11,27,21,23,19,11,9,12,8,6,8,8,10,9,12,""
27,15,11,15,13,20,11,15,12,9,9,10,20,14,16,13,7,7,8,15,13,24,12,21,11,""
28,12,18,36,30,30,20,17,26,19,12,30,23,19,17,16,8,7,3,6,8,14,10,10,12,""
29,10,13,16,34,22,14,11,15,37,10,25,21,20,17,13,10,11,10,6,11,16,15,17,11,""
30,15,23,32,52,19,24,46,13,23,15,23,26,25,21,13,17,15,21,6,11,15,15,17,12,""
31,19,24,32,22,33,21,24,11,27,27,20,30,22,20,11,7,6,1,7,5,14,8,6,9,""
