jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,5,4,2,7,11,19,23,17,15,15,19,13,17,9,12,8,7,3,2,1,""
02,0,6,8,12,10,34,50,40,56,67,72,96,93,93,80,57,73,40,27,20,18,14,9,8,""
03,11,3,10,12,25,31,26,39,38,60,82,93,113,102,125,107,115,82,83,46,40,44,23,18,""
04,8,19,8,13,19,31,40,77,108,104,157,171,183,200,178,196,166,123,63,63,30,25,9,6,""
05,5,3,6,17,15,24,25,35,37,65,79,104,108,95,79,57,57,45,41,37,21,16,12,9,""
06,4,7,7,7,16,22,37,37,44,68,96,93,82,88,59,80,72,54,48,10,25,16,13,3,""
07,4,6,23,38,15,21,29,36,47,52,71,97,84,86,71,75,62,66,49,37,24,14,9,6,""
08,3,6,10,14,16,18,33,37,46,63,76,96,101,65,68,47,65,53,40,32,33,18,12,7,""
09,8,9,8,9,18,23,25,23,34,34,74,76,93,76,63,50,57,53,47,30,23,15,10,7,""
10,0,8,12,9,15,13,24,28,39,52,73,78,92,82,52,58,52,40,41,30,23,14,4,7,""
11,2,3,7,3,16,12,25,26,49,58,65,68,78,83,57,56,54,40,38,35,16,18,6,6,""
12,5,5,6,10,17,15,23,31,40,53,72,83,73,57,66,52,53,38,45,29,15,9,10,7,""
13,1,6,10,5,13,18,30,28,45,46,48,69,72,57,36,58,52,36,30,33,11,13,6,3,""
14,5,2,5,13,11,26,31,36,48,55,77,97,74,75,48,55,48,47,39,36,20,14,9,6,""
15,6,4,9,7,16,14,23,34,50,61,81,98,99,67,56,61,42,57,42,34,38,17,8,5,""
16,10,2,5,6,13,20,32,30,43,63,78,87,90,66,65,57,60,45,48,40,32,16,9,7,""
17,6,5,11,11,15,28,37,29,38,56,65,80,87,52,47,36,43,38,32,34,14,21,7,4,""
18,4,5,6,12,21,25,30,28,39,74,85,94,99,67,50,55,52,52,39,40,18,14,11,8,""
19,4,6,7,15,16,16,25,29,33,58,63,70,85,60,43,65,73,39,34,33,20,17,12,7,""
20,1,3,6,9,15,20,28,30,38,62,67,95,69,61,45,46,43,37,52,31,28,23,5,4,""
21,3,3,12,8,10,19,30,38,32,46,63,86,83,62,40,44,41,44,39,26,21,7,9,7,""
22,5,2,13,15,19,23,16,41,38,62,81,79,71,66,46,37,49,47,44,25,21,16,5,14,""
23,4,9,8,11,11,25,19,26,38,39,53,72,59,43,39,46,41,27,44,16,12,7,6,4,""
24,6,5,3,9,19,14,17,24,46,65,57,78,61,57,48,39,45,38,27,16,12,4,6,1,""
25,0,2,1,6,5,12,18,22,34,49,52,50,67,56,54,42,40,40,24,16,11,13,6,7,""
26,4,5,10,4,8,24,16,37,48,50,69,70,65,54,35,25,35,22,23,20,18,13,13,4,""
27,4,4,6,8,11,18,19,16,40,47,54,56,53,68,28,40,36,37,22,25,19,10,5,2,""
28,3,5,7,8,8,14,22,27,41,58,69,64,57,48,30,40,47,31,29,20,9,6,7,3,""
29,4,4,9,11,13,17,23,31,38,56,70,64,57,50,40,39,41,35,29,20,13,5,2,0,""
30,1,4,5,11,16,14,23,23,35,48,81,79,75,54,41,39,33,40,27,14,6,4,5,2,""
31,4,3,3,7,9,19,17,23,49,49,58,66,69,54,38,35,47,45,24,27,10,6,6,-1,""
