jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,43,56,74,71,66,63,58,54,-1,-1,-1,-1,-1,-1,26,21,19,21,22,20,31,31,29,""
02,54,48,64,65,67,83,65,50,37,46,46,48,33,20,31,20,14,18,15,25,30,29,31,42,""
03,56,55,72,71,76,96,68,51,36,36,48,31,41,31,44,29,27,25,36,44,41,57,62,58,""
04,105,171,193,222,225,255,243,144,90,144,173,175,121,124,88,67,32,45,29,29,28,38,31,40,""
05,52,70,55,97,72,80,76,41,39,35,52,38,42,41,43,22,10,24,16,25,26,18,37,38,""
06,56,61,74,77,95,63,70,45,39,47,51,41,30,31,29,16,20,20,22,25,26,33,27,35,""
07,66,60,72,66,70,63,50,49,42,25,43,40,43,40,36,33,26,23,18,31,29,21,-1,-1,""
08,-1,-1,-1,-1,-1,-1,48,54,45,45,49,43,50,42,30,18,13,25,15,17,30,39,33,27,""
09,45,65,72,72,68,63,58,39,29,26,28,45,38,23,24,25,20,20,18,19,22,31,31,37,""
10,46,58,50,64,58,78,64,45,32,30,45,40,32,25,30,18,16,16,14,23,22,24,36,32,""
11,51,60,68,73,82,60,42,54,35,39,35,42,38,40,25,30,19,18,15,18,21,19,43,42,""
12,52,69,59,77,76,67,48,40,32,38,39,41,39,50,38,24,16,21,18,16,24,22,36,41,""
13,50,60,63,63,67,57,46,35,24,35,46,30,31,35,37,25,27,21,12,23,25,30,35,42,""
14,43,71,80,78,75,72,55,40,35,40,36,32,43,34,39,28,13,21,9,17,20,28,29,38,""
15,55,53,69,64,79,81,54,29,34,49,42,47,45,40,38,23,17,18,15,24,20,36,29,27,""
16,49,55,71,91,83,69,71,47,47,44,33,26,34,42,24,25,20,22,23,26,28,34,42,36,""
17,41,59,70,86,96,81,59,44,39,25,54,45,28,29,21,20,13,13,25,25,19,35,25,36,""
18,50,47,56,72,90,52,44,52,34,42,37,47,34,33,33,28,21,21,13,16,23,34,34,35,""
19,49,75,87,76,79,70,47,42,33,47,43,54,43,32,39,26,33,21,23,19,24,19,27,32,""
20,63,64,57,66,71,54,60,33,34,41,43,45,36,33,38,13,14,14,17,-1,21,31,33,34,""
21,52,66,58,57,78,71,48,40,25,43,38,38,22,24,29,26,10,22,16,25,27,26,31,36,""
22,47,57,68,72,57,55,36,24,35,41,45,38,35,25,20,21,15,15,12,14,19,28,29,30,""
23,47,50,62,66,65,54,51,30,27,21,24,22,30,19,17,13,17,14,14,24,16,31,26,37,""
24,27,42,44,57,62,60,40,44,24,17,27,23,28,17,27,18,16,17,15,20,15,34,30,39,""
25,45,60,63,55,60,49,48,30,37,33,33,40,38,39,33,30,14,16,20,-1,36,-1,46,40,""
26,51,57,45,60,66,43,53,30,37,53,44,31,29,38,28,20,21,21,11,17,19,32,30,34,""
27,36,43,44,50,54,60,44,31,29,46,36,43,32,33,16,22,21,13,18,17,16,21,27,27,""
28,36,56,33,66,58,53,45,25,23,37,28,34,31,27,30,28,14,26,14,15,22,25,34,31,""
29,52,56,53,65,59,49,45,40,26,35,36,22,28,39,30,23,18,22,11,19,31,32,24,38,""
30,48,61,60,68,57,40,50,32,34,18,24,27,32,28,16,14,19,11,22,21,-1,30,34,46,""
31,53,69,56,69,56,64,52,56,41,29,28,24,27,30,28,16,23,24,19,16,21,18,31,37,""
