jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,82,86,112,112,112,110,97,99,87,89,87,85,77,71,51,45,48,43,44,50,75,63,87,101,""
02,86,93,98,108,106,123,114,113,86,85,93,93,84,69,49,43,47,61,58,71,80,85,94,97,""
03,91,101,115,113,134,131,122,121,101,91,89,92,81,66,69,83,89,72,87,72,81,95,112,103,""
04,138,176,192,215,232,249,285,262,211,147,127,138,127,104,110,107,113,84,65,75,85,98,106,103,""
05,104,108,121,133,140,121,130,110,91,88,93,87,74,72,56,51,41,56,63,82,63,93,92,92,""
06,99,110,127,113,136,131,115,112,91,109,74,86,72,59,55,55,50,59,62,65,81,87,69,100,""
07,102,83,117,110,128,119,115,103,93,87,78,70,90,71,58,59,48,53,39,70,83,90,93,99,""
08,88,113,123,136,122,118,121,98,95,106,95,77,81,54,46,57,62,36,52,58,68,77,88,87,""
09,93,93,128,120,125,119,92,101,80,99,104,95,82,70,56,35,44,44,57,55,74,94,87,94,""
10,106,96,92,131,115,95,103,104,89,96,88,87,74,59,50,54,67,50,54,61,68,72,82,79,""
11,100,86,113,103,113,108,116,88,97,83,79,82,67,58,59,54,31,49,47,64,76,87,96,90,""
12,80,112,123,135,123,103,118,89,82,99,80,84,69,58,61,55,47,57,39,69,74,75,90,70,""
13,100,95,122,140,133,126,94,97,77,74,81,73,61,67,56,50,43,35,51,62,70,81,70,96,""
14,95,99,128,124,123,148,117,102,65,91,88,83,75,67,70,62,45,45,50,59,55,81,73,90,""
15,89,104,115,135,155,121,94,101,95,93,91,76,86,60,60,59,53,53,33,62,55,80,76,74,""
16,102,119,125,107,135,125,106,107,85,101,74,84,69,60,50,46,63,38,34,42,74,84,63,88,""
17,78,87,120,115,99,103,112,94,97,67,77,75,69,63,58,35,31,40,30,34,65,61,69,64,""
18,57,90,109,137,110,113,91,84,81,77,64,54,66,48,56,60,45,40,39,50,59,55,56,75,""
19,87,95,102,106,109,108,105,74,77,78,64,73,60,54,54,33,28,30,41,49,60,58,84,73,""
20,86,84,102,102,115,90,89,89,67,65,78,60,51,50,57,47,41,38,29,46,41,68,83,57,""
21,79,104,115,94,107,83,77,79,83,74,79,65,57,60,58,38,41,43,54,64,48,61,69,66,""
22,74,92,103,97,97,92,16,0,58,71,64,65,59,49,50,47,43,34,39,42,56,62,64,68,""
23,79,88,95,93,93,108,103,81,69,71,82,79,68,50,42,46,49,39,36,45,71,62,70,73,""
24,77,97,90,88,81,78,74,69,72,81,76,68,55,61,48,40,35,40,41,50,45,74,59,74,""
25,75,89,126,90,108,90,99,79,105,80,75,84,97,66,52,36,50,38,43,47,62,52,87,78,""
26,80,95,105,92,77,80,74,90,62,71,88,73,56,52,56,38,43,35,41,50,61,71,72,81,""
27,76,82,89,106,101,83,68,78,90,66,83,76,79,54,50,44,36,32,41,47,67,74,65,77,""
28,71,90,89,89,116,83,74,84,99,64,77,58,61,50,42,42,31,31,31,58,64,67,72,76,""
29,77,89,73,98,115,75,60,74,81,90,65,88,56,65,62,36,42,34,49,46,48,67,86,94,""
30,79,90,97,104,93,94,84,75,85,76,73,73,61,60,55,38,40,26,40,57,59,64,66,80,""
31,94,107,86,96,107,84,88,95,93,81,89,79,63,65,61,50,39,32,44,60,14,70,103,-1,""
