jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,10,9,17,10,17,13,20,35,52,65,69,82,66,67,64,44,49,69,40,35,16,12,13,""
02,8,7,10,17,10,24,26,25,42,50,54,78,95,90,72,53,60,44,37,35,33,24,22,14,""
03,10,4,5,9,16,19,23,22,40,52,78,77,82,86,84,55,75,77,85,70,84,78,43,31,""
04,10,5,6,13,21,26,46,74,112,119,138,164,175,166,128,87,85,102,109,90,45,30,25,12,""
05,10,6,5,9,9,20,20,26,49,57,62,80,80,69,47,46,56,59,67,39,34,17,21,11,""
06,8,12,5,9,8,12,29,25,37,58,62,78,82,82,57,59,65,65,63,25,26,34,17,7,""
07,9,5,66,8,6,7,23,25,48,59,76,80,87,74,38,16,24,48,22,47,28,15,13,10,""
08,5,10,10,9,15,18,18,26,40,63,68,95,68,71,52,45,59,62,56,42,37,28,16,11,""
09,12,13,15,8,12,22,26,31,35,46,55,67,74,60,54,48,71,71,66,39,34,29,18,13,""
10,8,11,4,8,14,21,21,24,26,41,68,76,80,75,67,52,50,52,46,41,41,24,20,5,""
11,5,6,11,11,15,20,27,30,43,54,65,66,86,91,53,57,59,61,61,58,41,26,15,18,""
12,15,4,7,4,12,23,17,30,31,68,69,81,80,57,50,66,66,53,66,58,33,20,11,5,""
13,8,4,8,16,15,21,24,33,41,46,70,69,66,69,59,48,60,59,62,40,38,31,10,10,""
14,5,9,10,9,10,19,35,31,54,54,69,83,69,60,56,53,52,67,80,64,32,-1,12,4,""
15,5,4,9,15,12,11,22,24,29,58,78,78,90,79,59,64,61,73,66,67,48,30,15,8,""
16,12,12,8,10,13,14,28,22,43,50,79,104,79,70,57,62,61,67,75,58,46,20,17,15,""
17,5,7,10,8,15,19,26,30,36,57,79,85,84,55,52,67,53,69,63,61,38,26,21,7,""
18,9,7,11,16,20,13,30,21,40,62,86,70,70,76,49,50,56,73,70,58,28,19,17,9,""
19,7,8,8,13,20,19,17,25,33,59,70,68,90,78,58,55,64,52,45,40,34,23,13,3,""
20,7,7,8,13,19,11,29,33,34,54,66,83,74,72,46,43,60,71,51,51,40,31,20,6,""
21,5,3,10,25,9,14,28,21,20,36,60,67,72,40,51,45,50,60,47,40,23,20,12,8,""
22,8,2,11,7,13,17,24,18,34,56,64,64,72,55,39,39,53,52,51,43,26,23,16,6,""
23,12,5,7,6,10,5,4,3,6,5,10,14,7,13,11,36,35,31,40,37,21,15,4,2,""
24,6,4,3,7,17,12,11,16,34,29,53,53,49,48,42,43,38,36,41,39,23,17,10,4,""
25,9,6,3,4,7,8,11,22,22,42,47,46,57,52,45,36,45,37,28,32,14,18,18,10,""
26,7,2,7,4,7,18,18,16,24,24,45,53,48,48,41,30,35,47,27,28,21,14,10,7,""
27,6,4,2,4,7,9,12,15,27,35,34,45,49,42,36,37,27,39,30,29,30,8,5,5,""
28,2,8,8,4,10,10,9,14,28,34,53,57,47,35,34,40,38,23,31,20,15,16,8,9,""
29,5,6,8,6,8,9,14,19,27,37,57,48,46,34,32,43,40,27,23,23,16,8,10,5,""
30,7,3,3,6,7,6,12,15,30,33,59,55,55,43,43,48,23,41,29,22,18,7,4,8,""
31,4,0,5,7,11,11,14,17,20,29,41,59,55,51,51,37,35,38,29,30,18,13,9,-1,""
