may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,31,30,37,32,41,46,47,35,32,23,14,20,12,13,8,3,7,4,10,14,16,8,23,""
02,20,35,23,32,24,37,44,38,51,39,22,12,8,13,6,6,7,7,8,7,4,15,15,16,""
03,18,30,39,31,34,42,55,59,44,25,21,16,9,9,4,6,6,9,9,6,13,20,15,24,""
04,29,25,38,28,37,47,46,56,56,48,17,21,7,6,13,9,8,5,11,9,14,14,22,27,""
05,39,31,39,40,35,39,44,61,62,33,24,20,11,12,13,12,2,11,6,17,14,12,20,16,""
06,21,16,25,26,30,43,52,48,40,43,29,13,13,11,12,6,3,4,6,10,8,12,14,18,""
07,21,22,17,29,32,42,46,46,43,26,14,14,11,14,11,7,6,9,5,14,11,20,22,28,""
08,21,40,29,40,47,71,55,73,71,55,30,26,18,9,15,14,5,6,8,13,12,18,14,24,""
09,31,37,33,42,52,47,67,51,63,41,23,20,21,16,15,9,6,7,5,10,10,10,12,22,""
10,21,15,22,28,30,41,38,59,50,31,25,9,10,8,13,11,5,2,7,15,13,14,24,33,""
11,36,22,36,26,39,41,57,65,40,27,24,16,10,16,8,12,12,10,9,7,10,16,30,32,""
12,23,26,26,32,22,40,49,42,34,33,17,24,11,10,12,8,11,9,6,9,13,13,18,18,""
13,30,17,21,20,35,42,37,52,43,24,17,15,18,6,2,4,7,4,10,10,11,9,16,16,""
14,20,23,23,15,38,38,31,47,37,23,18,10,8,13,8,6,4,5,8,9,12,15,25,22,""
15,28,23,27,35,42,41,56,52,50,44,25,11,13,14,15,11,9,5,10,10,16,14,34,32,""
16,31,31,32,26,32,27,36,35,46,18,15,18,10,14,10,3,9,8,6,10,13,29,19,23,""
17,22,25,30,26,25,30,47,40,54,41,15,17,11,9,8,7,10,7,6,11,14,28,31,32,""
18,35,29,38,36,41,30,47,45,36,23,15,15,9,15,7,8,9,8,4,16,15,16,26,27,""
19,34,28,32,28,34,39,55,55,40,31,22,18,13,17,17,6,6,13,9,19,10,16,16,35,""
20,33,27,33,39,36,33,51,52,51,44,18,9,10,10,11,10,13,7,13,11,13,13,24,23,""
21,30,28,18,29,38,35,39,40,36,31,17,10,9,11,9,8,13,8,10,13,19,21,19,22,""
22,29,27,34,31,33,35,51,42,30,19,12,13,8,5,5,9,2,3,4,7,11,11,23,25,""
23,28,20,26,35,27,31,44,44,41,22,26,13,9,5,7,6,3,9,8,5,15,14,25,22,""
24,28,23,27,31,36,55,46,49,39,39,16,10,10,5,8,8,5,8,7,11,12,22,29,31,""
25,35,26,28,28,31,37,49,47,56,34,28,17,17,11,9,11,11,6,8,7,16,17,29,-1,""
26,-1,-1,34,26,35,46,45,56,38,30,21,15,11,13,9,13,9,5,9,12,14,19,30,40,""
27,34,39,16,35,36,35,38,50,45,23,22,17,10,14,11,13,7,7,15,7,21,21,24,27,""
28,44,39,37,32,36,47,42,56,63,40,24,13,15,6,10,11,7,8,9,18,19,18,32,30,""
29,27,40,27,27,32,34,47,55,55,33,19,9,17,16,8,14,11,8,9,11,18,17,23,29,""
30,36,33,28,38,27,46,49,54,37,40,16,16,10,11,8,10,11,10,7,15,20,22,21,32,""
31,34,35,26,24,38,41,58,52,43,24,19,12,7,11,10,7,4,10,9,10,18,-1,-1,-1,""
