sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,131,181,161,170,212,206,220,197,246,183,217,173,171,229,199,162,132,107,89,95,109,124,153,155,""
02,196,216,200,243,304,266,264,261,285,271,253,252,218,215,191,168,144,109,96,74,87,116,151,162,""
03,199,217,246,266,270,241,238,253,282,268,271,233,188,261,225,190,141,99,97,71,112,132,142,158,""
04,200,175,199,241,262,233,204,240,257,236,224,210,229,213,218,191,171,111,100,99,130,137,147,146,""
05,176,175,202,213,243,215,221,229,301,286,267,235,182,192,213,164,143,101,92,72,135,116,120,168,""
06,175,168,188,229,255,220,220,247,250,303,219,211,172,208,191,160,147,124,89,86,106,137,160,136,""
07,167,201,217,239,277,236,211,240,272,261,246,235,212,217,202,182,149,112,117,100,119,120,156,175,""
08,226,196,199,239,239,252,233,258,356,296,242,216,193,198,219,191,145,105,114,106,111,143,148,187,""
09,189,175,223,244,281,249,226,217,300,286,240,213,188,194,201,148,137,110,116,105,126,123,145,160,""
10,207,201,203,222,260,251,209,245,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,194,215,172,149,136,111,88,121,108,122,175,158,""
12,172,170,191,202,251,238,218,250,274,227,279,233,201,197,209,200,148,153,122,98,136,139,174,187,""
13,151,167,167,206,267,229,226,229,312,311,287,254,211,215,205,185,154,148,100,99,86,137,146,157,""
14,178,206,194,248,222,221,206,247,267,281,250,241,234,240,201,133,130,131,101,104,94,132,139,171,""
15,213,192,226,219,280,238,240,253,272,288,265,213,207,220,202,186,146,105,106,101,115,135,163,152,""
16,187,200,207,245,271,252,208,272,266,272,208,207,231,227,231,169,148,121,79,100,121,125,147,180,""
17,182,232,180,268,257,238,227,270,325,282,243,215,233,220,233,196,138,123,103,105,123,159,184,227,""
18,211,217,202,247,250,212,247,246,245,265,260,229,219,255,265,204,166,132,128,115,96,142,144,199,""
19,179,226,206,263,224,234,189,230,240,261,229,217,205,233,240,204,138,134,107,95,120,148,148,183,""
20,176,193,193,229,283,213,238,261,306,271,263,196,221,249,228,155,119,112,102,99,100,129,142,151,""
21,151,161,202,245,212,220,215,271,297,238,215,220,231,241,266,195,160,116,108,97,125,133,156,159,""
22,155,189,221,227,259,270,250,271,285,288,215,226,223,246,214,203,160,131,110,102,106,135,145,186,""
23,160,199,239,250,235,228,259,276,267,264,228,212,246,281,229,188,147,109,98,109,109,147,158,119,""
24,182,174,209,212,249,239,210,253,278,279,267,228,231,261,234,197,146,139,114,110,163,154,182,177,""
25,169,211,261,220,254,242,236,264,294,313,249,220,252,276,256,225,152,139,113,119,138,172,175,177,""
26,182,223,236,264,277,257,254,279,266,313,299,264,266,256,245,246,173,129,104,91,146,156,170,167,""
27,169,194,193,216,258,261,260,252,309,292,257,240,258,291,247,180,170,127,116,129,135,157,148,182,""
28,157,162,189,202,268,253,256,262,283,308,255,261,258,259,264,189,142,131,106,89,111,140,157,159,""
29,168,181,206,221,233,243,229,275,295,298,238,231,272,252,219,193,147,135,97,89,125,117,143,161,""
30,176,162,234,212,252,249,237,249,238,295,252,258,261,271,255,186,145,103,107,123,144,152,165,36,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
