sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,21,25,22,24,30,31,31,25,17,18,19,14,20,13,19,13,11,13,15,12,22,23,20,""
02,21,24,27,31,26,23,37,32,21,13,18,22,23,20,17,19,17,13,16,22,15,11,32,28,""
03,30,23,32,29,31,30,31,30,28,24,20,18,16,21,23,19,18,15,13,-1,-1,20,28,26,""
04,26,30,24,28,32,31,30,31,37,29,22,20,16,16,18,23,17,21,14,23,21,24,24,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,29,28,15,21,25,14,18,24,16,12,18,20,16,20,20,17,""
06,27,22,38,35,26,27,25,25,26,26,16,22,21,21,20,16,18,13,14,14,22,29,28,12,""
07,24,23,33,31,30,37,28,29,27,30,26,24,17,17,24,17,15,16,19,14,15,14,22,23,""
08,19,27,20,25,29,31,34,36,36,25,22,27,22,18,21,22,21,18,14,18,16,22,25,20,""
09,22,24,24,28,28,37,30,40,26,28,17,20,20,28,23,21,13,23,10,13,20,32,27,24,""
10,26,34,23,29,31,30,41,31,27,24,23,25,16,21,26,15,16,19,19,18,22,25,31,23,""
11,27,32,21,32,21,34,33,26,26,25,25,25,24,17,17,23,19,16,12,19,21,23,28,26,""
12,33,25,31,27,20,29,26,35,25,23,20,21,26,22,17,17,14,15,15,14,15,19,18,21,""
13,23,25,31,30,29,30,31,40,28,23,27,20,30,18,14,19,17,18,8,17,21,19,27,23,""
14,32,20,24,32,26,31,32,32,31,27,17,19,16,23,20,21,17,16,14,15,19,29,23,27,""
15,22,29,21,28,33,36,32,43,33,30,24,24,27,21,16,17,21,14,15,21,16,18,26,23,""
16,26,29,38,29,29,36,24,31,33,35,22,30,25,19,28,19,16,14,19,18,12,21,17,24,""
17,25,29,32,21,33,29,28,28,32,27,24,26,22,21,16,18,18,11,12,22,16,20,21,30,""
18,31,29,23,25,22,23,43,34,35,19,24,29,26,25,13,26,16,20,14,11,15,16,26,24,""
19,30,23,26,30,23,30,27,31,27,18,25,22,16,16,21,18,17,15,10,14,23,15,22,22,""
20,27,26,29,31,21,29,36,18,25,26,23,28,15,17,19,21,18,10,21,14,24,23,30,20,""
21,27,36,27,32,31,31,36,41,-1,-1,26,20,25,22,23,19,15,15,12,18,20,15,24,19,""
22,26,32,32,23,26,28,32,36,22,27,33,25,21,17,15,19,15,20,16,12,19,17,26,22,""
23,29,26,20,33,30,29,34,39,32,33,21,22,24,21,18,12,16,10,15,8,14,14,19,27,""
24,21,24,20,34,34,33,26,35,26,25,21,24,25,24,17,24,21,20,15,20,21,24,20,34,""
25,28,36,25,27,21,24,24,35,26,34,32,15,25,22,14,16,19,13,9,15,15,16,20,27,""
26,28,22,30,29,28,29,23,29,36,36,28,21,22,14,19,15,17,17,15,15,15,21,18,24,""
27,25,24,22,27,24,28,30,31,28,29,41,26,25,22,27,13,18,10,16,13,25,20,15,21,""
28,25,37,36,38,25,28,33,32,34,31,33,29,24,22,20,19,19,18,16,13,19,24,18,22,""
29,32,23,24,31,23,33,35,36,25,34,33,28,22,24,25,17,12,11,7,20,19,16,20,33,""
30,22,26,29,28,34,30,38,36,30,30,32,32,27,29,20,19,15,15,13,16,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
