sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,11,22,21,17,7,5,5,4,7,14,2,11,5,1,5,3,2,5,3,3,4,6,5,""
02,18,9,16,26,21,9,9,6,9,3,11,7,5,1,5,3,4,5,1,3,3,11,5,4,""
03,17,10,12,14,7,9,5,7,5,11,13,9,12,5,3,5,2,2,3,3,0,3,11,8,""
04,12,17,15,22,8,9,8,7,4,5,0,7,12,4,7,3,5,4,2,2,7,18,12,21,""
05,23,33,32,29,28,13,8,7,9,7,12,27,17,44,14,11,11,17,8,9,14,20,15,20,""
06,17,26,29,54,19,39,9,9,13,20,13,15,15,7,7,7,9,0,0,0,0,0,0,0,""
07,0,0,0,0,0,0,0,16,14,10,27,14,12,18,5,4,3,5,6,8,4,11,12,19,""
08,20,20,26,20,7,7,5,11,6,10,22,16,17,4,5,9,2,3,3,7,10,11,15,14,""
09,17,26,11,21,19,25,15,16,13,14,7,10,7,9,8,11,6,10,7,11,10,9,26,17,""
10,14,18,19,14,12,14,11,9,16,8,22,6,12,10,7,9,5,6,7,7,20,12,22,28,""
11,31,30,32,58,23,21,8,5,13,17,16,11,9,3,6,5,9,8,7,7,32,20,34,41,""
12,35,35,36,30,35,19,10,10,10,17,13,10,15,4,0,0,1,9,9,2,13,21,22,19,""
13,32,27,33,23,26,15,6,13,14,3,12,4,17,4,2,5,7,1,1,2,10,15,9,12,""
14,13,18,17,20,17,6,3,6,8,3,12,6,8,5,17,30,16,9,23,22,38,27,24,33,""
15,34,30,15,17,20,19,11,16,7,10,10,11,8,8,3,5,2,2,3,4,18,14,11,27,""
16,14,23,21,19,22,9,13,7,10,12,22,8,15,11,17,8,3,16,11,6,18,19,11,18,""
17,22,28,21,22,17,12,7,5,12,11,14,6,10,4,5,6,2,13,1,5,3,8,12,10,""
18,15,13,13,16,12,8,3,3,2,4,11,8,3,2,4,2,1,2,4,4,4,7,16,9,""
19,7,21,30,19,26,13,4,4,4,0,0,0,0,0,0,0,4,2,14,9,11,6,18,12,""
20,16,25,23,18,18,14,6,10,9,15,4,7,7,2,4,7,12,8,5,7,13,6,12,18,""
21,28,25,25,18,18,12,12,3,0,0,4,0,1,0,0,0,0,0,0,8,21,22,26,29,""
22,23,25,34,28,17,14,8,13,7,12,27,8,10,4,6,4,2,12,4,3,9,16,14,9,""
23,22,27,14,15,22,15,8,14,6,14,10,7,16,10,7,3,6,6,2,11,20,16,12,9,""
24,13,20,17,14,11,10,6,8,8,10,5,10,6,2,2,8,4,4,4,9,8,6,6,16,""
25,15,11,22,20,13,7,4,3,5,4,3,0,0,0,0,0,2,3,4,9,11,13,16,14,""
26,11,21,32,28,25,16,2,7,7,2,9,4,6,11,7,6,3,5,5,11,3,13,20,12,""
27,24,22,14,21,7,17,7,7,7,10,8,12,10,11,11,13,8,11,8,10,11,20,14,19,""
28,34,27,25,39,21,10,9,12,15,20,12,8,16,5,8,10,4,7,10,13,11,8,15,10,""
29,18,16,21,33,4,13,9,9,15,16,13,15,9,13,21,9,12,5,10,6,16,10,12,25,""
30,19,23,26,15,21,21,16,18,11,9,11,11,10,12,8,7,9,7,9,7,15,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
