sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,16,28,28,40,52,12,28,60,123,111,123,85,81,99,89,86,78,59,57,51,8,28,38,""
02,18,18,15,45,49,41,32,19,96,81,121,90,81,69,88,88,74,41,38,59,76,52,20,36,""
03,22,27,16,14,6,7,22,34,46,84,93,72,63,60,59,80,46,49,42,25,12,38,33,36,""
04,17,11,18,27,38,27,33,27,58,70,77,48,55,59,68,55,51,35,29,31,10,9,5,3,""
05,11,8,16,20,79,36,9,34,51,53,57,69,68,77,49,56,27,10,32,24,7,10,8,8,""
06,6,5,3,6,13,10,10,15,16,24,32,53,51,47,58,65,35,38,22,12,5,6,4,5,""
07,4,0,2,9,18,18,29,16,45,59,48,57,52,50,37,58,67,40,65,74,62,34,24,24,""
08,13,25,16,30,40,40,59,38,49,97,97,53,95,79,86,78,85,78,49,34,31,36,31,25,""
09,20,13,13,25,17,30,37,23,19,37,54,69,84,78,74,91,106,69,62,59,47,37,39,24,""
10,17,24,13,11,18,33,13,17,28,36,37,35,40,41,34,43,64,70,66,79,59,41,43,13,""
11,21,22,29,32,41,46,44,62,18,14,49,74,45,38,40,43,22,26,35,59,50,61,46,30,""
12,12,6,8,21,16,16,21,20,40,35,44,56,44,57,49,31,46,27,13,30,47,39,22,9,""
13,12,11,13,10,19,18,9,18,20,25,36,27,47,33,30,43,25,20,28,28,19,33,24,15,""
14,20,20,31,37,40,34,17,20,25,41,38,42,24,48,43,41,34,26,43,30,31,40,37,29,""
15,12,8,8,16,21,21,18,11,19,31,43,45,42,37,32,47,48,60,67,52,40,35,34,40,""
16,23,25,23,22,35,7,27,14,31,45,52,56,67,52,66,76,63,55,47,40,40,13,27,21,""
17,25,16,8,26,30,28,36,19,44,35,36,35,41,55,43,70,63,52,51,55,60,55,53,22,""
18,22,9,24,27,44,25,7,28,38,36,48,41,43,39,32,43,35,22,55,51,49,48,8,10,""
19,8,8,8,8,10,11,20,14,30,52,47,52,39,43,40,43,41,35,44,42,38,38,36,22,""
20,17,4,8,17,24,25,12,6,17,16,28,31,30,22,31,72,58,34,65,81,52,72,50,35,""
21,29,18,12,31,32,38,18,12,41,35,54,37,35,57,77,78,60,74,91,69,65,60,54,43,""
22,21,21,29,32,33,34,35,43,24,21,27,32,47,35,27,44,41,33,29,32,36,32,23,27,""
23,18,21,16,24,13,11,12,21,24,46,35,34,32,33,43,41,27,34,27,26,28,28,40,24,""
24,20,8,7,18,30,25,18,7,24,31,37,31,31,29,42,37,34,33,30,39,30,42,31,31,""
25,25,20,22,22,22,22,29,9,3,44,50,56,53,42,15,40,30,32,38,34,53,36,32,15,""
26,9,5,10,4,5,9,11,22,52,39,40,42,25,28,17,34,24,30,27,73,73,68,50,33,""
27,24,27,13,33,32,38,12,28,65,69,48,11,31,42,38,39,22,25,46,32,45,29,16,4,""
28,9,10,8,22,29,35,14,12,8,27,25,26,28,28,24,23,33,41,38,28,31,27,13,8,""
29,9,7,5,6,30,35,18,15,26,43,65,38,43,36,37,70,52,73,77,70,21,22,18,11,""
30,5,12,6,10,15,18,23,38,59,65,62,62,79,82,85,77,14,37,57,78,48,19,10,5,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
