May,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,1,2,1,6,6,8,14,12,50,13,4,6,11,4,2,2,1,-1,-1,3,1,1,1,-1,-1
2,-1,-1,1,42,23,38,31,14,13,-1,11,4,3,5,3,1,1,-1,-1,1,1,-1,-1,-1,-1
3,-1,-1,4,18,5,16,21,36,24,24,8,4,29,2,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1
4,-1,-1,5,9,19,21,22,21,19,6,7,6,1,2,1,1,1,-1,-1,1,1,1,-1,-1,-1
5,-1,-1,2,16,19,23,12,13,17,17,4,15,1,1,3,5,1,-1,1,1,-1,1,3,-1,-1
6,-1,-1,4,19,17,27,36,12,6,9,5,7,2,2,1,-1,1,-1,1,-1,1,-1,-1,-1,-1
7,1,-1,7,11,14,8,43,4,10,20,5,6,7,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,-1,-1,2,16,11,11,32,43,13,10,13,19,2,2,2,4,1,-1,-1,1,2,2,-1,-1,-1
9,-1,-1,7,5,19,17,22,21,19,19,16,10,4,3,2,1,1,1,1,-1,1,-1,-1,-1,-1
10,-1,-1,7,16,21,14,16,19,6,16,-1,-1,-1,-1,2,1,-1,-1,1,1,1,-1,-1,-1,-1
11,-1,-1,6,2,-1,-1,-1,15,17,13,20,3,7,10,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1
12,-1,-1,1,4,21,12,18,18,11,10,8,4,4,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,-1,-1,6,4,22,7,13,12,11,13,46,9,4,2,1,1,2,-1,2,1,2,1,-1,1
14,-1,-1,2,4,9,19,18,9,16,14,24,10,9,6,3,10,4,1,8,13,8,22,1,-1,-1
15,-1,-1,3,3,-1,-1,-1,-1,-1,-1,20,14,16,7,1,3,2,-1,5,4,1,-1,1,6
16,-1,-1,-1,5,14,21,54,18,10,12,18,11,9,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
17,-1,-1,6,2,6,10,17,21,12,5,25,12,6,2,2,3,1,1,10,2,1,1,2,2
18,-1,-1,9,9,17,21,38,14,19,9,9,7,5,12,4,9,4,2,1,1,2,7,1,2
19,-1,-1,4,8,12,30,17,15,16,20,19,11,7,5,4,1,2,2,11,2,4,1,1,2
20,-1,-1,5,7,5,13,17,15,14,12,12,15,6,3,3,1,4,3,9,3,2,2,1,9
21,-1,1,6,11,19,14,23,13,19,13,11,12,9,10,6,5,3,2,-1,1,3,2,-1,1
22,-1,-1,3,8,8,14,20,19,28,17,10,15,9,8,1,2,1,1,6,16,-1,-1,-1,1
23,-1,-1,3,13,12,14,15,12,-1,-1,-1,-1,-1,8,2,3,3,7,2,3,1,1,-1,-1,-1
24,-1,-1,7,17,29,30,8,9,15,23,12,5,4,10,1,1,4,-1,1,1,2,-1,-1,1
25,9,-1,7,14,49,14,19,16,13,9,10,2,5,11,2,12,4,12,-1,6,9,1,5,2
26,2,-1,6,13,14,9,7,19,8,12,8,7,6,7,1,2,-1,-1,-1,5,-1,1,1,1
27,-1,-1,1,6,7,21,12,10,6,14,9,9,18,1,-1,-1,-1,1,2,8,9,-1,4,1
28,5,-1,2,12,26,17,-1,-1,30,37,5,22,4,3,9,3,-1,2,3,7,18,1,-1,-1,-1
29,-1,-1,5,3,20,27,24,37,17,17,20,11,17,25,4,1,-1,-1,-1,1,2,-1,-1,-1,-1
30,-1,-1,4,10,35,25,30,29,32,39,41,24,15,13,3,3,-1,1,13,1,2,-1,-1,-1,-1
31,-1,-1,1,9,62,17,40,33,16,14,33,33,31,20,8,2,14,6,1,3,6,1,-1,-1,-1
