jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,30,31,32,26,26,37,37,24,7,27,18,14,19,14,6,6,10,5,15,9,12,20,13,""
02,18,25,39,23,27,29,22,30,13,16,18,16,10,7,8,19,15,12,15,20,21,30,46,40,""
03,31,38,45,83,101,110,106,25,19,13,13,17,26,37,33,23,36,29,21,24,22,20,26,39,""
04,32,36,68,47,50,47,25,17,22,11,11,13,8,10,11,8,10,13,15,12,10,12,9,20,""
05,37,48,43,38,42,26,24,30,17,28,14,18,17,15,11,16,14,9,17,11,22,24,21,29,""
06,32,41,27,29,34,29,23,22,13,12,13,17,9,10,9,11,10,9,8,14,13,19,25,30,""
07,20,27,40,41,36,32,24,21,8,12,9,17,5,9,13,6,3,9,8,9,17,15,14,12,""
08,16,19,34,22,15,24,23,15,14,16,8,11,7,8,5,6,3,5,7,8,10,10,16,10,""
09,18,25,28,26,19,18,16,5,8,5,11,7,11,6,8,7,4,7,3,3,11,9,11,10,""
10,21,22,16,17,17,13,16,7,7,8,4,7,10,8,9,3,5,5,11,9,9,16,4,1,""
11,4,6,12,1,13,9,5,13,6,2,5,2,3,3,5,4,5,7,3,3,20,18,12,8,""
12,2,1,9,5,6,5,9,1,6,13,12,9,9,19,12,6,8,9,2,8,14,7,12,13,""
13,4,8,31,22,16,20,7,7,12,10,15,14,11,22,9,7,7,4,4,4,4,8,11,5,""
14,8,7,7,10,10,7,4,8,6,1,3,6,8,7,10,7,4,6,4,8,2,7,3,11,""
15,11,34,17,8,11,5,2,3,2,12,7,5,8,5,5,4,1,8,5,4,1,8,3,5,""
16,3,15,7,10,7,12,6,6,7,3,2,6,3,11,9,8,2,8,3,3,4,3,6,7,""
17,4,12,7,3,4,10,8,5,10,7,5,3,12,5,5,2,2,2,2,1,2,0,0,0,""
18,0,0,0,0,0,0,0,0,0,1,2,3,1,6,11,6,3,1,2,4,2,6,5,3,""
19,11,8,8,14,8,7,4,4,5,6,4,10,11,4,10,9,2,1,2,2,2,5,4,4,""
20,7,8,17,16,8,4,7,3,1,4,3,4,5,5,4,5,4,4,1,8,6,4,4,7,""
21,9,11,10,7,15,11,15,4,7,14,10,10,8,9,10,9,8,7,14,9,5,5,4,8,""
22,5,8,12,12,8,13,13,5,5,20,13,8,10,6,1,2,6,1,5,9,10,6,10,4,""
23,10,15,10,6,2,8,8,4,4,1,4,6,2,7,2,4,2,2,5,5,0,3,3,10,""
24,4,7,6,7,1,3,7,4,2,3,4,13,2,6,1,9,1,2,5,2,1,4,4,3,""
25,5,4,6,5,9,7,5,8,1,1,7,6,2,2,3,6,5,9,5,13,10,13,13,16,""
26,18,15,27,16,9,14,18,5,9,9,5,2,2,7,7,10,8,17,9,16,16,24,25,12,""
27,19,18,31,16,11,19,12,17,9,7,10,6,8,6,7,8,10,12,16,9,7,6,13,10,""
28,14,14,9,7,6,7,11,9,4,3,8,9,5,2,8,6,6,3,13,10,10,14,12,25,""
29,22,26,20,19,18,19,21,15,11,9,11,6,4,7,7,2,3,10,9,22,16,24,10,17,""
30,13,26,22,25,23,18,15,9,11,13,8,13,12,6,7,5,1,6,1,6,11,10,4,14,""
31,15,22,18,17,20,12,19,4,12,8,9,15,8,6,3,5,1,5,5,9,13,6,21,12,""
