jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,43,58,57,66,73,97,117,89,123,99,97,93,128,117,115,103,99,95,77,53,80,60,53,70,""
02,45,62,71,88,97,64,84,94,131,106,119,84,99,120,117,89,84,78,59,84,47,84,80,87,""
03,73,70,78,82,104,108,134,172,214,206,208,209,250,291,278,205,172,143,154,178,170,138,94,67,""
04,59,60,53,62,66,66,84,115,110,96,97,94,84,81,86,58,65,63,51,59,52,58,29,37,""
05,36,39,57,54,69,84,85,91,96,75,81,82,88,115,83,72,58,48,59,45,52,58,49,48,""
06,47,40,46,65,66,70,85,83,116,101,106,109,102,91,88,77,73,68,66,70,55,56,40,48,""
07,36,43,47,46,63,66,92,108,94,103,86,88,90,82,88,96,80,78,56,67,67,58,63,33,""
08,27,38,55,84,77,89,105,108,106,118,96,91,113,105,93,84,94,73,58,61,53,50,36,41,""
09,33,46,59,65,78,76,94,120,134,98,114,124,129,115,96,81,73,59,51,35,55,40,31,48,""
10,35,45,50,51,71,84,102,108,137,94,91,101,121,101,98,106,99,84,48,55,46,45,51,42,""
11,32,52,58,64,64,80,84,86,81,96,72,69,86,79,67,77,80,70,59,45,53,56,33,42,""
12,35,29,54,68,62,69,102,104,102,74,72,122,89,95,53,53,92,67,60,63,59,59,51,50,""
13,32,40,40,60,65,71,56,62,82,71,64,84,88,62,48,58,38,43,42,55,51,42,33,38,""
14,40,39,41,54,64,40,69,77,65,63,84,111,93,81,77,61,63,29,40,40,50,43,40,42,""
15,17,32,39,101,61,126,74,103,92,101,70,99,103,97,74,75,57,45,26,41,51,60,59,28,""
16,36,33,74,54,57,59,67,106,90,80,85,103,93,91,56,55,52,77,33,51,60,47,34,28,""
17,29,21,32,37,41,82,75,95,96,103,74,75,104,78,54,40,54,68,52,53,51,43,40,22,""
18,21,23,72,30,39,47,69,86,56,95,70,59,78,65,72,47,48,35,38,34,39,31,45,67,""
19,25,19,40,42,39,91,73,72,83,95,97,78,80,83,77,82,72,47,46,51,52,43,43,36,""
20,30,82,43,67,65,50,67,59,57,62,61,77,64,64,59,46,47,46,51,38,32,61,50,52,""
21,55,32,30,68,46,40,62,66,57,69,55,51,61,96,117,71,74,45,47,42,42,39,43,26,""
22,25,33,43,87,53,101,70,59,72,63,48,68,58,59,61,55,42,45,48,41,31,53,40,42,""
23,25,26,22,43,68,64,66,102,81,51,68,69,67,53,72,77,59,53,53,40,42,36,43,33,""
24,22,20,31,50,72,110,70,81,123,76,68,74,78,65,65,65,64,63,75,47,43,38,32,30,""
25,31,42,42,49,56,58,81,90,76,75,73,56,66,56,49,66,70,54,38,47,43,25,32,22,""
26,26,38,34,36,43,54,61,79,82,58,58,100,93,65,46,64,35,43,51,51,42,42,26,24,""
27,23,27,33,34,39,39,60,77,70,60,66,56,77,81,51,47,59,53,41,34,35,34,42,37,""
28,19,28,36,46,54,43,44,45,44,57,68,72,67,59,53,57,58,55,39,42,27,21,27,25,""
29,21,25,36,40,52,53,62,57,77,58,84,70,48,79,53,57,59,77,37,84,39,43,28,25,""
30,30,29,32,45,48,53,59,65,79,44,58,64,71,72,73,72,67,63,36,47,81,43,25,21,""
31,18,18,21,31,47,51,66,50,50,54,51,107,54,53,48,65,68,53,43,53,49,34,31,-1,""
