jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,8,16,16,22,21,42,33,32,94,111,117,118,127,121,105,96,91,84,49,19,18,16,19,""
02,15,13,15,25,18,22,75,95,115,93,114,121,143,127,88,119,105,100,77,94,73,62,68,81,""
03,76,76,54,83,111,144,150,162,202,190,227,243,237,231,241,227,212,200,165,139,162,114,47,36,""
04,24,16,25,13,18,26,31,100,94,98,100,98,115,102,95,99,96,77,66,67,51,57,51,46,""
05,40,45,45,42,79,73,76,81,94,101,96,112,88,106,81,82,76,78,59,54,56,42,11,14,""
06,17,14,16,14,31,21,80,92,94,104,101,128,111,106,121,79,70,49,16,17,16,18,24,20,""
07,18,12,17,17,24,23,92,103,78,105,91,85,80,93,94,98,55,58,74,66,60,43,33,39,""
08,40,44,43,39,60,64,75,91,94,116,88,94,94,83,74,75,13,20,20,15,14,14,5,9,""
09,16,13,20,15,11,24,70,84,104,102,103,96,118,105,69,69,23,21,21,21,18,10,11,12,""
10,33,25,10,23,15,32,52,81,99,92,83,97,110,97,92,53,20,29,21,24,18,15,19,13,""
11,8,7,17,16,16,17,72,90,110,94,99,91,82,75,73,68,22,16,19,13,18,16,5,10,""
12,5,9,14,9,9,16,21,39,103,83,95,67,105,87,95,73,93,68,72,63,53,46,43,49,""
13,37,32,26,30,46,57,73,82,105,74,94,117,93,95,92,79,72,72,51,48,59,42,36,38,""
14,14,12,15,19,19,13,28,77,76,85,97,102,98,89,72,70,27,17,24,21,26,15,19,16,""
15,14,15,14,24,17,14,45,62,98,99,100,97,90,99,68,67,83,65,55,63,40,49,35,24,""
16,8,6,17,22,21,31,78,94,104,83,113,115,112,93,84,81,83,72,65,64,54,58,41,41,""
17,38,40,29,43,50,51,77,105,116,95,107,116,112,104,67,58,11,22,20,11,14,21,13,9,""
18,15,11,10,7,12,18,70,71,105,105,110,105,79,96,82,82,22,23,15,17,22,11,11,12,""
19,14,18,13,11,13,18,43,101,93,105,93,94,89,94,67,72,80,74,65,61,55,40,30,39,""
20,35,37,19,16,16,24,26,22,49,122,100,106,104,104,74,99,61,71,63,50,54,44,43,30,""
21,10,11,14,20,16,17,75,82,79,95,111,94,94,95,75,86,19,14,17,8,9,7,11,11,""
22,4,8,15,14,10,29,78,75,86,82,78,82,83,79,87,96,56,47,63,58,49,54,38,36,""
23,34,16,23,19,17,61,76,83,94,75,73,108,93,98,63,76,58,47,48,43,49,51,38,25,""
24,16,10,7,24,33,27,37,64,81,87,69,85,83,76,57,51,81,63,53,11,24,17,8,15,""
25,11,10,11,19,25,26,70,70,87,116,104,90,92,78,75,47,36,20,18,24,20,51,38,20,""
26,8,10,16,16,15,48,86,85,110,155,104,101,78,91,73,69,73,60,70,60,61,62,34,29,""
27,30,27,11,8,17,15,20,24,86,89,94,89,73,93,66,63,65,59,51,53,22,18,16,8,""
28,21,30,34,40,16,14,19,56,90,81,98,92,86,59,57,47,47,40,60,8,9,16,8,7,""
29,14,15,9,17,23,14,15,20,25,46,87,99,63,76,56,57,83,60,62,44,38,47,38,24,""
30,22,22,7,14,19,15,13,57,101,65,84,96,90,94,84,69,65,63,67,54,46,17,16,12,""
31,8,6,15,21,23,21,19,62,97,91,100,78,90,72,64,55,65,74,61,63,71,45,30,-1,""
