jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,49,29,43,40,51,72,70,144,135,163,187,184,203,256,210,189,146,104,113,82,91,67,50,47,""
02,50,68,68,68,71,75,89,82,100,91,80,84,147,154,124,114,107,58,68,99,97,74,82,67,""
03,48,72,85,78,87,89,109,162,187,200,170,197,216,246,288,267,210,105,100,156,173,132,86,44,""
04,42,83,66,78,91,134,159,148,122,110,108,129,132,113,141,121,97,53,43,57,46,43,23,18,""
05,13,57,242,255,317,261,278,293,262,274,319,316,314,188,185,267,244,225,202,246,179,231,243,286,""
06,240,180,196,168,176,282,336,291,144,152,163,177,166,218,213,305,276,238,228,256,271,289,262,276,""
07,226,260,255,252,273,221,193,146,140,140,151,138,134,204,108,236,282,231,210,216,143,153,143,136,""
08,194,180,222,171,223,223,245,268,232,231,192,123,119,171,284,288,170,156,145,221,268,271,279,258,""
09,251,243,314,277,292,254,271,316,370,305,217,206,238,216,166,149,145,195,214,206,239,238,235,172,""
10,194,214,176,197,214,285,225,182,205,208,212,193,218,190,259,229,226,219,190,177,188,155,199,205,""
11,219,218,220,216,208,228,257,207,190,203,161,163,181,171,267,246,171,174,153,199,168,146,137,154,""
12,157,173,286,279,249,231,240,143,119,158,157,180,180,208,282,245,200,230,240,196,190,197,156,203,""
13,255,260,330,321,357,366,277,234,212,199,220,235,220,244,304,256,269,274,275,262,240,192,169,171,""
14,143,161,167,175,245,238,273,164,160,133,162,158,169,152,206,278,202,211,184,69,89,69,48,60,""
15,43,36,50,72,68,147,170,181,158,190,185,44,11,12,42,40,22,24,14,27,23,17,13,10,""
16,7,29,57,45,23,41,31,76,101,64,50,64,54,63,39,22,14,16,16,20,9,13,15,4,""
17,7,4,5,5,14,15,14,28,37,25,17,16,14,8,89,118,102,88,103,72,76,59,53,44,""
18,46,48,60,41,64,81,121,145,168,168,203,182,170,177,159,150,134,96,83,72,57,51,55,53,""
19,38,57,47,58,93,111,147,149,174,138,168,157,203,195,161,136,124,117,81,81,64,52,56,53,""
20,46,39,76,56,70,85,101,102,107,130,144,147,155,151,141,150,97,101,62,64,65,61,54,56,""
21,49,43,52,85,91,100,131,117,160,135,174,149,171,172,165,144,118,110,102,77,56,64,61,67,""
22,47,65,69,86,92,107,126,128,163,143,161,170,164,167,172,164,130,98,94,96,81,76,69,54,""
23,53,50,59,74,87,125,135,155,152,140,156,188,180,175,132,136,145,126,116,102,109,78,73,45,""
24,54,54,54,61,99,100,145,144,158,180,165,177,162,163,126,110,140,100,90,81,89,62,59,51,""
25,45,62,73,79,88,120,130,144,158,180,193,160,159,135,134,146,140,134,108,110,85,66,45,50,""
26,42,45,71,74,82,88,119,157,202,239,153,153,159,129,129,125,103,104,95,81,78,52,61,40,""
27,33,42,37,55,82,94,135,158,172,160,169,212,172,170,133,134,106,91,83,78,76,53,44,43,""
28,49,42,56,73,75,73,90,99,112,120,137,164,172,133,100,85,92,60,73,45,53,48,45,45,""
29,45,50,45,71,58,72,74,108,121,105,126,161,146,133,114,102,117,88,72,40,39,63,47,36,""
30,48,45,65,57,60,71,72,105,119,92,96,125,149,135,121,130,108,80,57,65,55,49,48,39,""
31,39,42,55,80,84,107,110,122,124,120,126,122,155,158,127,117,101,112,87,87,80,57,48,-1,""
