jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,12,11,12,15,17,33,36,48,32,42,41,30,49,35,30,33,19,24,23,18,11,16,14,""
02,9,8,13,15,18,21,27,28,27,27,38,40,43,42,45,43,34,39,25,31,23,22,16,18,""
03,24,21,23,21,33,36,37,58,82,89,88,120,150,173,170,132,122,115,75,75,68,83,38,28,""
04,26,15,26,17,22,26,31,32,25,35,30,22,33,41,33,31,36,38,23,23,17,17,7,6,""
05,9,12,12,14,25,19,30,33,42,29,35,27,19,37,30,22,29,27,21,20,17,14,8,11,""
06,12,12,10,15,18,19,34,30,34,29,33,35,40,29,35,26,32,33,18,19,15,14,21,13,""
07,12,8,9,14,30,26,33,31,22,31,29,30,18,38,43,27,25,22,24,20,14,14,6,18,""
08,10,5,17,9,20,13,27,26,26,37,25,26,30,18,25,21,24,24,17,16,11,15,7,7,""
09,4,7,4,16,8,25,23,27,37,31,28,24,34,27,27,33,26,24,25,9,10,13,12,5,""
10,4,5,8,17,10,14,26,23,33,25,18,23,33,23,30,31,25,30,19,13,14,18,12,13,""
11,6,4,14,15,12,14,21,22,25,27,24,20,19,16,13,28,22,21,13,17,14,16,8,3,""
12,4,2,6,5,15,20,20,21,15,14,17,18,24,28,28,32,36,23,26,17,6,22,14,10,""
13,6,2,10,3,8,12,12,17,20,13,19,37,27,34,32,26,28,33,26,18,21,15,8,5,""
14,8,4,8,9,12,17,23,26,29,24,43,25,33,28,28,25,31,19,29,21,19,11,12,10,""
15,4,7,7,15,15,18,25,25,22,19,30,30,19,27,23,28,24,24,13,17,14,11,7,10,""
16,7,7,10,13,9,15,25,15,27,24,21,23,26,23,21,32,25,26,30,13,14,13,8,8,""
17,3,7,11,7,19,9,11,26,31,22,25,20,28,18,16,25,19,18,13,9,8,16,9,10,""
18,6,5,6,8,9,13,23,20,23,31,21,28,17,25,23,35,25,22,23,14,15,11,12,10,""
19,12,9,6,13,21,5,21,32,30,36,27,31,29,22,22,21,22,19,15,20,15,7,5,10,""
20,3,9,9,7,10,21,19,22,24,47,26,25,24,25,26,21,18,32,19,11,8,18,10,14,""
21,7,7,11,10,9,23,24,18,36,36,21,29,30,22,24,31,27,17,13,19,10,7,10,9,""
22,4,6,10,9,10,12,19,23,21,27,26,37,22,20,33,30,17,27,21,21,16,11,11,7,""
23,4,5,7,11,19,22,25,17,24,26,35,33,22,11,19,32,23,23,22,19,11,21,5,6,""
24,3,6,9,10,15,19,29,22,27,30,21,29,24,16,14,17,40,12,19,11,13,10,10,12,""
25,8,10,12,14,17,18,20,22,20,33,33,23,26,33,18,24,25,20,14,10,14,14,10,6,""
26,10,5,22,17,6,15,20,27,59,76,30,29,35,28,26,18,23,23,19,17,10,15,12,2,""
27,1,4,8,9,22,13,25,18,38,28,20,32,32,21,16,23,21,16,17,18,15,13,19,2,""
28,9,7,7,10,12,25,17,27,30,28,32,29,18,19,24,16,22,13,16,13,12,12,3,10,""
29,4,8,13,11,15,14,22,18,22,23,29,22,22,24,23,12,28,19,20,8,8,7,8,6,""
30,8,6,5,3,10,14,25,23,30,23,28,16,23,25,27,26,19,26,16,9,12,16,9,7,""
31,6,7,6,16,9,19,15,16,26,26,31,23,30,17,22,21,26,31,20,24,-1,-1,-1,-1,""
