jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,1,0,3,1,0,3,2,2,2,2,0,1,3,1,0,0,0,1,0,0,1,2,0,""
02,4,1,0,0,1,3,0,0,0,2,2,0,1,0,0,0,0,1,1,1,1,1,3,1,""
03,3,2,2,5,2,5,7,0,0,4,5,15,9,3,4,1,1,1,0,2,3,1,3,2,""
04,3,1,0,0,4,1,1,1,3,2,2,2,0,3,1,0,0,0,0,0,0,0,0,0,""
05,0,0,0,0,1,2,2,0,1,2,3,1,1,1,0,1,3,1,1,0,0,1,0,0,""
06,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,1,0,""
07,2,0,0,0,0,1,0,1,1,1,2,1,1,0,2,1,0,0,0,0,0,2,0,1,""
08,2,1,1,2,1,1,0,1,0,1,1,0,1,2,2,0,0,0,0,0,0,2,0,0,""
09,0,0,0,1,2,1,0,1,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,""
10,0,0,0,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
11,1,0,0,2,4,0,0,2,3,0,0,0,2,1,0,0,0,1,1,1,1,0,0,0,""
12,1,2,0,1,1,0,0,0,2,3,0,0,0,2,1,0,0,0,0,0,1,0,0,2,""
13,1,0,0,0,1,1,2,1,0,1,1,1,2,0,0,0,1,0,1,1,0,0,0,0,""
14,3,2,2,1,0,2,2,0,2,2,1,0,2,0,0,1,0,0,0,1,0,0,0,0,""
15,1,0,2,3,1,0,2,1,1,1,1,1,1,0,1,0,1,0,0,0,1,2,1,0,""
16,0,0,1,0,3,2,1,2,3,1,1,1,0,2,0,1,1,0,1,0,0,0,0,0,""
17,2,0,1,0,0,4,1,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,""
18,0,0,0,0,1,0,2,0,2,1,0,2,0,0,1,0,0,0,0,0,0,3,0,0,""
19,2,1,1,3,1,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,2,0,1,1,""
20,2,2,0,3,1,2,0,1,1,1,0,1,2,2,0,1,0,0,0,2,1,1,1,1,""
21,0,1,2,2,1,0,1,2,1,1,2,0,2,1,1,1,0,0,0,0,0,0,0,1,""
22,0,1,4,1,0,0,0,2,0,1,3,0,1,0,0,1,0,1,0,1,0,1,0,1,""
23,2,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,3,1,0,0,1,""
24,0,0,1,1,2,0,2,0,2,0,2,2,1,1,1,2,0,0,0,0,1,2,3,1,""
25,1,1,1,1,1,2,0,2,1,1,2,2,3,1,0,0,2,0,0,0,1,0,2,0,""
26,1,0,0,1,1,5,0,2,2,0,0,1,0,0,0,0,0,1,1,1,0,1,2,1,""
27,1,2,1,2,0,0,3,0,1,2,0,2,0,1,0,0,0,0,0,1,1,1,2,0,""
28,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,1,0,0,0,3,1,3,0,""
29,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,""
30,0,2,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,1,1,0,""
31,0,1,0,0,2,0,3,1,2,0,1,2,0,0,2,2,1,0,0,2,0,0,1,-1,""
