jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,90,99,87,84,85,78,75,49,41,26,25,24,39,26,23,19,22,19,23,31,26,30,37,69,""
02,89,73,84,84,78,57,79,49,28,25,19,23,17,27,15,21,21,12,18,21,27,31,55,80,""
03,105,80,86,113,145,147,218,215,53,35,48,48,54,54,52,49,27,25,34,22,35,45,58,64,""
04,74,104,91,76,72,94,69,53,27,17,23,22,17,20,15,16,5,15,15,18,24,19,24,39,""
05,53,47,62,66,67,60,43,40,23,24,12,8,11,15,12,9,15,3,15,15,23,28,48,36,""
06,28,41,22,42,44,35,46,42,24,20,16,31,25,13,12,8,8,12,9,8,21,30,25,42,""
07,35,44,63,48,59,38,31,28,20,8,14,11,8,5,6,5,10,6,9,16,24,37,30,42,""
08,73,40,30,48,24,31,18,15,9,16,11,17,8,12,4,5,7,2,8,11,18,34,35,36,""
09,46,52,59,53,66,48,48,21,34,19,20,17,20,22,14,8,8,11,15,10,10,26,26,36,""
10,54,65,59,57,45,48,39,25,23,21,14,15,23,18,18,7,7,7,15,13,14,20,35,43,""
11,72,51,56,68,62,69,55,20,28,19,23,16,16,28,9,10,6,8,5,15,9,16,20,28,""
12,48,62,64,70,70,58,39,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,18,19,20,37,""
13,49,42,48,85,82,83,81,50,39,30,23,30,14,16,14,5,13,11,9,22,17,21,22,69,""
14,58,78,83,86,100,65,57,32,30,25,13,18,14,13,10,6,6,4,6,17,19,43,39,51,""
15,61,71,68,79,71,80,51,47,34,18,25,23,27,19,14,12,7,14,5,8,18,15,25,42,""
16,49,76,64,80,82,66,36,27,29,29,16,17,26,29,13,13,7,4,12,12,18,13,28,61,""
17,51,61,65,87,65,55,44,45,26,12,20,18,27,14,6,7,6,12,11,11,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15,25,23,12,18,8,11,8,7,21,25,25,33,50,""
19,72,76,84,53,57,65,58,37,35,25,22,10,9,16,8,18,8,5,9,14,14,17,40,42,""
20,60,56,66,63,50,48,50,34,28,24,30,15,29,21,12,8,10,8,9,26,22,34,36,40,""
21,48,44,44,76,69,75,42,38,28,23,22,16,18,14,5,7,11,8,9,7,21,19,30,37,""
22,59,56,61,77,54,44,49,28,18,21,10,18,11,13,11,8,10,7,13,12,12,18,38,34,""
23,42,42,61,59,56,46,46,32,30,16,16,17,13,14,4,13,7,8,5,12,18,26,34,23,""
24,52,58,73,59,39,57,36,30,18,14,14,15,9,10,7,7,15,6,8,12,12,23,16,40,""
25,52,59,55,42,40,52,31,23,19,12,19,9,11,4,10,6,12,5,9,15,14,21,36,35,""
26,46,55,62,45,47,41,19,18,19,19,12,22,20,10,6,9,5,6,14,15,20,26,25,43,""
27,46,52,52,48,45,33,30,30,32,21,21,17,17,11,11,3,7,11,9,16,17,24,31,57,""
28,50,59,62,52,58,53,28,24,23,19,26,25,9,20,12,12,4,7,5,14,16,15,19,29,""
29,31,27,37,33,27,21,33,15,20,12,7,12,7,11,8,7,3,1,6,9,15,13,23,27,""
30,44,59,58,74,50,55,38,22,22,20,10,13,12,10,6,3,6,13,9,14,15,17,18,27,""
31,50,71,52,48,38,41,32,10,27,18,13,9,16,10,8,11,8,5,9,6,-1,-1,-1,-1,""
[E]e,"j'nfk`gIndh`e'jfd"
