jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,34,31,29,36,28,34,21,33,31,26,28,19,17,25,18,14,15,18,19,24,4,42,42,38,""
02,32,43,43,47,52,58,43,49,19,26,14,13,13,14,16,20,16,30,19,21,23,29,39,43,""
03,32,51,53,70,69,114,105,43,28,40,41,49,60,51,67,47,36,25,24,24,39,36,36,33,""
04,30,30,26,47,33,35,38,23,19,21,21,20,14,19,16,12,11,13,10,9,20,25,26,34,""
05,31,38,42,37,44,31,48,26,29,23,7,21,15,10,18,11,6,9,9,11,19,19,19,28,""
06,37,29,34,44,38,43,22,30,26,35,35,37,21,16,13,16,16,8,11,12,14,13,21,16,""
07,23,25,19,23,27,22,32,31,30,16,17,4,11,16,10,6,9,5,7,7,13,13,25,23,""
08,29,23,28,38,32,40,40,32,25,20,10,20,10,9,11,7,5,3,14,11,22,20,19,19,""
09,16,20,28,37,34,23,38,25,21,22,13,15,10,8,8,9,8,5,16,8,15,17,24,25,""
10,21,28,18,32,31,34,30,32,23,19,14,9,8,7,8,4,6,8,6,11,11,12,19,22,""
11,16,12,18,16,15,20,13,23,20,11,22,24,15,11,14,6,7,7,5,2,7,6,20,14,""
12,22,27,26,24,28,31,25,33,20,22,22,13,8,4,5,10,5,12,3,3,6,10,12,12,""
13,23,25,20,39,29,38,36,27,28,11,14,11,16,11,9,13,9,4,14,14,11,12,23,20,""
14,29,28,27,29,30,34,25,31,12,20,25,17,19,7,13,8,7,9,18,15,16,15,31,19,""
15,21,35,30,31,21,31,33,35,25,22,17,13,11,10,9,8,7,7,7,10,13,15,15,30,""
16,24,23,33,37,28,34,25,30,18,17,31,16,20,9,7,9,11,12,5,14,10,14,20,25,""
17,29,31,31,34,36,25,35,23,21,27,14,12,20,13,12,7,7,3,5,9,7,19,20,16,""
18,27,25,20,27,31,24,28,26,16,13,17,10,1,9,5,9,13,8,13,6,20,19,15,29,""
19,19,23,27,31,13,32,36,39,20,16,16,21,21,15,12,15,12,15,13,19,27,18,26,21,""
20,21,38,29,45,38,53,42,35,35,44,33,26,24,6,22,15,15,16,12,7,24,22,26,19,""
21,25,23,23,27,17,29,33,16,19,27,16,20,11,14,15,9,15,9,17,10,11,24,24,22,""
22,19,26,28,24,21,27,26,21,16,18,23,18,18,8,6,12,17,11,5,5,12,22,16,31,""
23,18,26,24,36,23,35,25,20,20,21,23,18,12,16,10,15,12,21,8,12,19,17,27,25,""
24,25,34,32,33,26,20,39,23,17,27,20,20,23,13,14,7,11,9,8,18,20,16,25,23,""
25,43,26,44,41,22,41,27,22,18,32,25,26,18,21,20,2,9,13,16,11,17,19,19,29,""
26,33,29,28,33,28,29,58,52,33,32,28,23,23,22,19,17,6,9,16,12,11,12,27,27,""
27,21,15,23,31,26,35,21,35,24,39,24,24,21,24,15,13,24,14,9,23,25,13,16,18,""
28,20,28,24,24,21,24,46,21,18,14,19,15,17,14,6,10,4,4,10,12,21,15,23,23,""
29,21,18,25,21,32,22,29,20,22,22,31,15,14,14,4,7,13,11,10,14,16,16,16,28,""
30,26,36,31,21,24,26,24,21,24,15,25,24,22,13,7,8,8,11,10,17,25,33,22,27,""
31,20,17,29,26,19,25,25,35,27,20,16,21,19,14,17,13,11,10,7,20,17,22,23,-1,""
