aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,55,54,43,49,40,36,30,23,6,24,26,15,19,9,11,12,6,11,18,13,27,43,44,""
02,55,63,51,43,41,39,22,32,16,17,28,20,18,20,12,7,11,11,13,16,21,21,31,50,""
03,54,86,66,55,54,39,57,32,50,24,14,24,17,21,12,18,12,13,11,12,19,40,38,45,""
04,53,56,60,55,45,48,61,40,30,24,12,19,11,6,12,9,16,9,11,17,19,21,36,58,""
05,50,63,54,41,42,47,35,38,30,21,26,25,14,19,14,13,9,10,12,11,26,18,27,41,""
06,48,56,63,45,45,37,39,38,30,36,12,30,20,25,12,14,19,13,17,15,30,20,33,51,""
07,79,69,56,70,63,62,45,41,36,25,41,21,23,17,20,23,16,13,18,18,13,23,22,23,""
08,64,58,40,52,46,42,39,41,31,35,23,19,19,24,17,17,23,18,22,10,21,29,38,40,""
09,43,39,44,60,43,32,27,48,41,38,21,24,20,26,18,16,21,23,17,23,26,26,39,58,""
10,54,55,66,56,61,38,42,47,28,19,34,24,22,17,20,17,17,16,6,13,20,26,35,45,""
11,50,45,47,37,40,56,41,45,52,29,33,22,20,34,24,21,17,7,19,16,37,40,42,60,""
12,49,51,45,54,44,45,31,54,33,39,33,20,50,33,36,17,26,31,37,32,44,52,61,67,""
13,98,98,102,103,86,70,76,56,56,50,62,42,33,37,33,26,28,32,25,26,21,29,43,47,""
14,64,75,73,62,69,84,43,58,41,46,48,40,41,30,25,24,21,29,15,27,23,54,47,56,""
15,59,68,84,62,55,39,51,39,34,41,41,29,22,17,16,16,16,20,9,11,23,22,22,46,""
16,46,41,39,43,46,41,31,36,51,33,32,19,22,27,28,27,21,20,21,19,20,34,39,38,""
17,57,53,55,44,54,51,58,53,41,37,21,19,14,13,16,18,16,17,14,18,26,30,50,55,""
18,48,59,63,53,57,62,34,47,36,32,29,27,22,24,19,13,10,15,13,21,33,39,36,49,""
19,74,67,47,57,50,47,54,83,36,25,25,21,25,21,15,28,23,16,15,14,26,38,42,47,""
20,39,48,48,62,41,55,46,48,41,31,22,29,27,25,18,21,18,29,14,25,38,35,43,40,""
21,47,46,44,53,46,52,55,36,40,27,33,27,21,22,16,13,16,12,12,12,24,23,38,39,""
22,44,69,35,38,50,43,47,46,34,26,24,25,36,26,17,14,18,11,13,14,26,33,33,42,""
23,49,52,48,57,45,48,31,40,35,29,27,35,29,17,21,19,16,20,17,12,29,27,39,41,""
24,46,42,50,48,50,45,37,41,39,42,21,25,15,12,18,19,15,11,15,14,24,28,40,45,""
25,57,51,55,60,49,47,51,43,35,25,35,19,41,25,17,19,17,13,16,18,18,27,41,46,""
26,57,51,73,43,48,42,44,43,46,32,34,35,24,20,18,14,10,14,19,22,17,30,40,43,""
27,53,51,55,39,38,43,41,38,38,31,40,16,26,20,20,14,11,20,17,18,17,34,39,50,""
28,59,46,63,48,43,55,33,47,39,25,33,23,32,20,22,11,18,18,29,24,29,35,40,45,""
29,53,58,55,46,68,56,53,50,35,56,19,27,11,14,23,14,23,12,14,17,24,30,37,47,""
30,47,47,62,48,49,51,47,54,38,34,28,25,24,23,14,12,18,14,12,21,28,34,27,53,""
31,50,41,56,49,54,50,48,53,33,31,29,27,25,14,23,23,17,8,13,24,25,-1,-1,-1,""
