Aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,85,66,63,53,60,65,54,41,36,17,37,39,25,32,26,22,22,19,13,14,20,28,41,49,""
2,73,56,59,54,61,63,46,44,26,23,29,18,24,22,20,14,17,13,15,13,24,26,31,42,""
3,53,60,63,53,68,65,65,34,38,33,28,36,24,34,25,29,23,18,14,7,20,30,33,54,""
4,48,53,54,63,49,46,64,41,20,35,20,15,21,13,16,14,21,8,15,14,18,20,28,46,""
5,51,61,49,55,52,56,42,30,25,16,21,16,22,27,21,20,11,16,22,11,21,20,32,44,""
6,48,49,66,49,53,60,56,31,30,18,21,29,28,41,22,23,25,20,14,13,26,23,29,39,""
7,63,57,56,54,50,66,41,50,20,21,21,18,27,25,25,15,13,13,10,10,14,23,35,33,""
8,48,52,55,52,74,58,36,54,29,34,29,20,35,31,30,28,20,14,22,13,20,26,32,36,""
9,48,54,60,55,53,49,34,34,18,27,24,33,31,33,26,29,29,30,19,22,24,19,32,51,""
10,36,53,68,65,54,46,40,47,21,23,26,18,14,12,26,26,29,34,19,20,28,19,26,34,""
11,55,61,61,59,64,59,68,27,33,45,19,19,29,49,33,29,34,13,15,10,26,29,33,42,""
12,72,64,67,48,57,48,50,44,30,36,33,-1,32,33,34,18,34,35,35,20,30,41,36,44,""
13,69,85,87,98,80,64,58,50,32,41,35,28,22,33,25,22,31,23,24,20,25,27,38,41,""
14,42,86,91,89,86,72,46,50,34,40,28,23,55,28,18,20,20,22,20,18,27,29,29,40,""
15,40,72,78,74,55,65,58,51,33,26,39,39,28,36,37,31,34,29,20,18,24,22,32,47,""
16,51,40,51,72,53,63,38,55,62,37,31,26,17,23,31,20,20,19,19,13,16,28,35,25,""
17,52,54,59,50,53,55,45,51,43,52,29,31,36,32,33,32,23,12,13,14,25,30,44,35,""
18,45,56,54,44,45,51,53,47,24,23,31,42,36,40,31,38,26,25,28,25,33,35,32,43,""
19,54,52,42,51,51,36,37,48,37,28,32,25,29,28,20,32,31,21,15,16,19,27,23,35,""
20,37,45,36,52,58,51,47,45,49,63,35,40,41,28,26,-1,18,24,22,19,25,27,26,19,""
21,37,39,37,51,34,55,44,29,31,38,26,26,24,23,18,17,17,15,14,10,26,20,23,23,""
22,47,59,37,50,42,46,34,35,47,41,31,37,37,31,27,32,34,22,27,11,20,26,36,43,""
23,53,48,53,67,47,-1,41,38,25,40,35,35,28,29,27,20,17,24,23,15,25,29,47,43,""
24,48,39,49,64,59,-1,-1,40,40,50,40,46,37,40,37,24,16,19,20,16,17,27,35,46,""
25,57,49,49,61,51,45,46,37,37,25,37,38,25,32,23,22,20,12,15,16,17,24,23,35,""
26,60,55,69,50,53,76,52,56,58,48,52,50,35,33,37,21,21,19,15,18,22,24,31,38,""
27,47,45,56,51,54,43,62,45,38,27,45,31,43,41,47,25,30,31,16,15,24,23,34,43,""
28,48,55,57,50,48,57,64,48,35,21,29,23,24,13,29,11,25,21,19,14,22,27,35,36,""
29,40,55,49,38,46,58,52,45,57,44,21,44,39,25,41,28,22,8,16,17,27,26,29,48,""
30,39,57,47,50,51,59,54,45,49,45,36,38,-1,-1,-1,-1,25,15,14,19,31,35,30,39,""
31,48,36,46,63,49,60,62,68,56,45,36,33,36,22,31,33,20,16,29,14,29,29,37,54,""
