aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,34,36,34,32,30,39,39,38,16,15,20,23,17,16,11,14,9,9,11,14,17,19,28,31,""
02,35,35,36,28,35,37,21,26,20,15,18,14,22,20,9,13,12,12,11,12,21,25,25,38,""
03,28,38,35,36,36,37,32,26,33,18,15,16,12,18,10,19,10,18,9,13,15,24,29,32,""
04,25,34,34,29,30,32,33,24,30,25,19,19,14,10,17,15,13,8,13,14,13,16,25,28,""
05,33,34,27,24,25,30,29,37,30,15,16,17,17,14,11,13,11,17,14,13,19,16,22,24,""
06,27,24,37,34,33,38,27,35,29,25,20,17,18,20,14,15,14,12,13,13,22,20,22,26,""
07,41,35,29,34,30,35,37,32,22,21,23,21,22,13,16,18,13,12,17,15,16,26,26,32,""
08,26,29,24,34,37,33,31,34,24,29,26,20,18,14,15,17,16,18,25,9,16,21,30,28,""
09,28,27,24,37,36,23,23,40,19,32,23,25,23,21,16,17,18,23,12,18,23,17,22,33,""
10,26,30,35,39,40,26,33,34,18,24,21,14,14,15,16,15,14,14,12,12,17,18,23,29,""
11,30,26,30,33,35,33,36,26,29,27,30,25,24,28,24,25,18,15,16,17,21,21,30,41,""
12,40,45,36,34,38,36,36,40,31,41,36,24,30,25,23,15,28,18,23,23,31,34,32,52,""
13,47,56,56,65,56,45,47,46,36,43,44,22,19,20,23,26,26,19,19,20,21,23,34,41,""
14,36,53,39,44,36,43,39,37,34,31,34,30,32,21,24,19,16,17,16,18,19,31,31,28,""
15,29,39,43,43,35,40,35,37,35,25,35,23,20,14,19,16,17,19,13,15,14,15,22,21,""
16,28,29,30,31,26,30,25,32,41,31,21,21,20,19,17,28,17,17,13,15,11,16,24,21,""
17,32,30,33,28,33,39,34,28,26,30,16,16,21,24,18,19,16,16,12,11,13,26,25,24,""
18,24,40,24,22,29,36,35,32,25,21,23,20,22,23,19,19,14,12,16,15,20,18,25,23,""
19,32,32,26,29,30,31,32,42,27,23,20,11,23,17,16,22,30,20,17,9,17,23,23,20,""
20,25,26,22,23,35,33,37,28,36,26,19,18,20,21,18,23,17,23,21,18,18,21,26,24,""
21,24,26,23,30,21,30,28,27,26,13,19,24,23,25,17,14,17,15,12,11,21,20,17,17,""
22,23,33,16,28,28,21,29,30,27,18,18,21,28,22,14,16,21,17,15,14,19,16,21,18,""
23,28,30,32,33,27,38,29,26,29,13,17,22,19,18,15,13,14,22,16,17,18,14,23,14,""
24,21,24,24,32,30,39,26,25,24,30,19,20,19,20,16,14,16,17,12,11,15,15,24,27,""
25,30,27,23,32,26,37,35,30,19,21,21,29,20,25,20,15,17,16,16,12,13,19,22,24,""
26,31,29,29,25,27,36,31,29,21,22,17,25,18,20,14,12,14,14,12,16,13,17,20,17,""
27,19,23,32,28,20,21,33,25,25,24,24,24,21,18,21,17,16,15,15,13,21,14,21,23,""
28,23,27,29,30,20,28,28,27,25,18,21,17,22,20,16,6,18,20,20,16,13,15,19,30,""
29,19,26,28,23,28,28,28,27,25,26,19,18,13,13,18,12,15,17,12,12,15,16,16,25,""
30,26,20,25,25,32,40,38,31,25,21,24,15,24,15,13,15,18,19,11,13,18,23,21,22,""
31,25,22,31,34,22,26,26,38,27,23,19,20,21,17,25,19,22,14,16,19,-1,-1,-1,-1,""
