jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,35,26,32,37,33,37,33,29,34,16,22,18,3,15,12,8,9,6,5,7,10,7,18,28,""
02,29,43,34,29,31,46,34,41,40,43,20,20,14,14,11,18,5,7,7,5,14,13,15,25,""
03,27,45,48,64,41,39,55,57,65,55,45,32,28,13,25,14,13,8,22,27,20,30,37,54,""
04,49,56,55,88,77,49,61,67,48,41,43,45,31,44,32,15,13,19,11,23,26,34,23,47,""
05,66,54,65,61,64,61,62,91,69,93,78,47,51,32,33,44,22,19,6,18,28,22,39,66,""
06,79,56,82,78,90,68,75,98,85,57,40,49,29,38,34,21,24,17,8,15,20,24,32,43,""
07,56,51,53,48,73,64,81,71,103,59,47,35,46,51,30,23,25,19,12,25,26,18,40,56,""
08,59,58,64,66,90,65,58,83,87,105,60,40,39,29,19,21,2,7,13,13,11,20,28,37,""
09,51,65,66,65,45,77,81,90,100,76,51,50,36,26,29,20,17,10,11,22,18,23,39,31,""
10,48,62,48,68,61,82,74,87,103,88,51,39,30,37,24,21,20,8,18,14,17,19,37,28,""
11,48,56,70,77,84,88,67,75,80,64,46,34,35,33,30,25,23,21,13,14,21,19,27,54,""
12,51,56,63,65,70,63,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,11,17,33,44,""
13,65,53,52,107,70,77,67,94,85,56,34,34,28,22,14,22,24,9,19,9,17,23,34,38,""
14,48,51,48,55,75,75,61,94,76,61,65,20,29,16,14,8,13,10,11,13,14,13,25,41,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,71,64,52,70,71,61,43,54,51,47,33,18,-1,16,24,21,13,18,10,12,13,13,18,32,""
20,39,32,34,23,41,51,39,48,55,41,36,18,11,15,23,16,8,8,8,10,11,22,24,28,""
21,32,40,26,42,36,41,46,47,52,38,18,19,17,9,10,46,99,12,3,14,13,11,18,37,""
22,42,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,41,64,52,52,39,53,47,47,66,53,45,25,24,25,15,25,10,15,4,20,21,28,34,61,""
25,72,83,67,59,55,42,34,46,49,62,36,34,36,20,17,16,15,16,13,23,28,20,31,59,""
26,42,57,55,51,40,52,39,46,52,40,34,17,12,18,11,6,6,10,8,6,16,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
