jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,13,11,12,18,41,97,100,97,111,125,105,139,153,166,192,174,152,130,120,109,97,80,38,""
02,14,11,9,7,7,17,70,113,109,108,105,115,172,161,187,222,213,159,141,149,122,82,74,28,""
03,18,11,8,17,15,20,21,64,103,113,111,130,79,66,112,89,94,84,79,74,131,101,86,51,""
04,45,41,46,11,18,45,85,128,105,108,89,143,159,154,179,204,222,194,184,159,144,128,131,80,""
05,66,56,58,50,67,54,86,113,85,99,114,158,139,146,173,204,165,200,194,198,155,120,30,65,""
06,56,64,42,46,56,60,95,108,131,115,130,137,172,186,195,90,95,90,79,75,61,39,31,18,""
07,9,24,13,18,46,72,109,99,113,100,125,168,212,223,225,235,218,234,220,190,147,106,79,46,""
08,33,61,44,55,18,64,114,119,126,94,132,183,185,206,246,268,222,213,156,79,81,48,50,46,""
09,23,18,22,14,17,18,38,113,122,124,151,169,244,245,276,243,247,239,204,235,187,133,110,87,""
10,75,83,63,63,57,79,109,121,103,111,147,185,236,220,222,221,207,220,201,172,147,84,73,50,""
11,60,39,39,50,45,56,63,66,85,89,120,125,144,172,177,201,196,203,178,170,118,77,44,14,""
12,23,33,23,22,35,52,69,91,86,93,111,124,162,197,211,213,179,181,179,176,142,121,94,66,""
13,52,58,51,61,43,57,84,92,83,103,118,163,184,182,207,230,207,196,178,173,155,124,101,99,""
14,62,65,61,61,60,74,96,109,116,132,127,143,168,209,196,191,144,176,169,150,125,97,84,42,""
15,16,16,19,18,26,20,86,103,110,112,149,180,204,195,193,122,91,83,84,64,49,40,19,23,""
16,48,48,51,67,75,86,97,141,150,161,145,185,187,242,253,259,219,189,164,156,144,115,86,64,""
17,65,54,63,57,51,56,82,87,79,103,142,186,96,107,27,16,115,59,160,135,107,77,36,28,""
18,18,19,14,16,25,63,91,85,110,85,128,129,78,110,186,212,208,195,159,155,129,121,42,23,""
19,14,23,14,22,23,21,87,121,102,95,127,123,184,204,195,188,199,189,137,131,113,103,84,25,""
20,29,27,23,20,17,45,92,108,97,127,146,157,162,155,215,218,202,155,136,141,113,83,62,55,""
21,26,22,22,30,71,72,87,97,102,106,115,127,158,161,173,189,187,145,144,135,123,89,86,71,""
22,44,24,26,18,25,40,111,111,116,109,111,128,148,151,181,106,115,65,66,48,42,29,26,18,""
23,10,8,30,24,26,28,32,38,103,131,120,124,184,180,216,179,173,164,148,63,37,30,20,16,""
24,29,22,23,38,19,24,74,102,98,94,106,122,152,176,205,206,189,135,115,54,39,22,20,21,""
25,26,25,29,26,22,67,93,99,115,95,114,125,126,112,164,174,175,147,136,116,61,24,18,9,""
26,15,21,14,7,11,39,78,103,119,87,119,108,140,152,156,189,183,142,41,33,42,47,31,20,""
27,10,20,12,25,22,38,101,111,125,123,126,128,163,138,157,188,167,125,126,127,98,88,62,58,""
28,43,26,22,11,18,46,111,88,79,97,96,112,126,159,170,183,147,130,124,92,88,95,69,81,""
29,54,51,24,18,17,22,71,126,107,126,145,135,156,59,105,155,146,117,124,128,102,104,68,59,""
30,52,45,48,66,67,57,84,70,67,123,189,94,117,155,135,187,140,125,129,120,109,84,60,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]nVah{{`zI}le,"z'gl}"
