jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,11,12,13,13,11,7,23,19,16,7,14,19,10,24,12,17,8,90,47,23,14,11,15,""
02,9,8,8,14,23,29,25,27,23,21,23,19,135,38,18,18,27,110,69,62,78,118,179,9,""
03,12,20,13,9,14,26,21,33,58,37,27,22,15,22,11,13,9,18,5,7,21,14,19,20,""
04,12,13,18,19,29,30,29,37,69,36,28,23,25,26,24,28,14,9,6,7,14,31,16,14,""
05,12,7,15,23,17,20,32,30,23,17,23,15,12,16,11,9,13,5,15,15,27,17,13,13,""
06,11,9,18,28,28,26,29,24,21,9,9,8,20,8,6,6,4,2,22,8,20,39,22,9,""
07,5,14,4,3,14,18,11,13,13,17,20,15,27,5,5,12,9,7,3,5,10,18,13,11,""
08,-1,9,1,2,6,8,3,5,7,1,6,2,4,2,5,2,6,6,2,5,8,12,5,7,""
09,10,11,5,6,7,9,18,23,21,13,11,31,33,27,17,20,12,12,5,5,9,9,10,10,""
10,11,15,7,10,11,13,18,17,28,18,21,23,24,11,9,6,3,5,7,7,26,9,18,19,""
11,14,17,15,13,3,8,-1,-1,2,3,1,1,17,9,8,22,11,8,2,7,-1,5,5,4,""
12,4,8,10,6,22,9,14,16,37,14,12,27,10,18,12,12,14,9,5,7,3,11,9,3,""
13,3,9,12,14,23,22,21,13,12,14,12,20,12,13,13,6,13,4,7,1,2,4,3,3,""
14,1,5,12,11,18,23,12,15,14,9,11,6,6,2,4,2,3,3,2,-1,-1,1,1,0,""
15,-1,3,1,3,1,1,-1,-1,1,2,1,4,-1,1,-1,-1,2,-1,-1,-1,-1,-1,1,0,""
16,1,2,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,6,4,5,7,""
17,5,10,15,17,14,13,19,13,29,26,19,13,12,13,14,7,13,9,6,6,4,9,8,9,""
18,7,7,8,11,12,16,30,20,17,19,20,19,13,17,16,6,15,9,7,8,13,8,11,10,""
19,12,15,19,15,27,31,40,26,18,17,18,17,15,16,13,13,11,12,16,88,13,25,25,16,""
20,10,14,8,12,16,27,22,19,24,25,22,17,19,12,8,6,6,10,9,10,47,58,74,54,""
21,19,15,13,11,11,21,25,23,5,19,21,26,31,19,22,19,11,5,7,8,12,11,24,8,""
22,7,16,12,12,21,18,23,25,20,18,12,22,15,17,14,13,11,15,6,7,9,9,13,17,""
23,6,18,20,11,19,18,22,19,26,20,16,10,13,13,6,15,9,4,5,2,5,8,4,7,""
24,9,10,9,12,12,22,13,26,70,16,20,11,18,16,18,16,7,6,5,6,-1,4,8,15,""
25,13,25,24,23,25,30,26,31,14,24,21,23,27,17,13,16,13,6,8,2,5,-1,-1,0,""
26,-1,-1,-1,-1,-1,5,27,30,29,23,17,13,11,13,26,19,12,8,12,9,9,13,16,16,""
27,10,24,17,27,34,31,29,30,23,27,28,16,16,18,23,6,21,10,11,9,19,10,15,20,""
28,15,12,134,18,23,31,38,34,39,23,24,31,20,21,15,16,26,33,65,94,68,60,30,35,""
29,20,36,43,23,47,62,53,29,18,28,19,28,16,18,24,15,23,12,12,9,13,12,15,8,""
30,16,18,15,21,17,17,25,31,18,34,36,19,21,15,14,16,12,11,11,17,17,32,16,3,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
