jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,14,9,16,22,17,16,19,29,12,13,21,24,35,19,5,11,7,3,6,0,5,4,8,""
02,7,7,6,13,24,29,12,7,13,8,16,14,22,13,16,13,9,5,1,1,4,0,3,1,""
03,5,7,13,21,13,21,12,12,7,13,20,22,11,16,14,13,9,5,10,3,1,0,0,7,""
04,4,12,9,17,18,14,19,11,22,19,34,19,25,27,26,23,11,7,2,2,1,5,5,0,""
05,7,7,13,14,18,18,20,24,16,18,29,38,36,18,24,18,17,5,4,9,1,7,4,4,""
06,6,9,14,21,23,17,14,15,11,10,24,26,32,27,21,29,18,13,8,7,8,4,5,7,""
07,14,11,15,27,30,25,15,8,3,14,40,36,34,36,29,14,16,5,5,6,3,3,1,9,""
08,10,11,18,27,36,19,13,21,15,21,26,38,26,20,25,22,10,12,24,5,2,1,5,15,""
09,9,7,16,25,28,31,27,48,23,13,45,31,29,29,33,23,11,9,10,6,1,3,5,7,""
10,7,11,21,25,32,23,20,27,20,24,39,38,35,33,30,28,12,8,3,4,2,7,4,5,""
11,5,13,22,18,24,23,20,20,15,10,25,37,31,25,29,22,17,6,7,4,4,5,7,8,""
12,12,14,23,25,26,26,17,8,21,41,43,53,35,35,17,15,11,7,14,31,6,6,5,4,""
13,15,18,18,23,19,16,25,23,18,38,44,45,32,37,22,18,13,16,7,2,2,4,3,13,""
14,5,8,23,32,37,11,24,28,22,30,46,62,49,33,28,20,12,8,2,2,3,8,7,3,""
15,8,17,10,21,23,19,15,23,18,20,42,29,27,28,18,15,15,6,2,11,4,3,10,6,""
16,7,12,23,21,26,26,10,12,22,11,21,32,44,90,26,44,19,10,8,6,3,3,4,8,""
17,3,6,12,19,23,21,18,25,17,23,31,20,34,21,25,16,13,4,4,2,3,6,3,14,""
18,12,18,13,27,24,11,8,16,15,27,28,37,23,24,20,19,16,11,4,1,4,1,3,4,""
19,6,11,19,28,28,26,25,19,11,26,24,24,26,18,18,25,12,9,5,2,5,5,10,12,""
20,11,11,24,20,28,23,19,16,15,23,28,98,46,27,17,18,9,9,29,3,4,6,2,10,""
21,12,10,12,24,23,19,29,13,21,17,22,34,26,26,18,20,15,15,32,2,1,6,5,11,""
22,14,22,18,31,21,21,19,20,19,25,18,26,21,16,19,16,15,6,5,1,4,6,7,3,""
23,14,17,20,16,25,25,22,11,16,23,27,24,32,27,21,26,19,9,8,19,5,3,3,8,""
24,9,18,22,23,37,19,23,21,14,17,12,20,29,22,22,14,13,11,4,2,2,10,4,6,""
25,12,16,11,20,26,23,28,18,21,18,30,48,25,14,24,9,13,12,3,3,7,10,6,6,""
26,12,10,15,23,23,23,27,19,12,17,26,20,25,18,25,12,14,11,4,1,2,10,4,4,""
27,4,14,13,18,25,8,0,0,0,0,0,0,7,23,21,13,11,12,6,1,4,2,8,12,""
28,8,14,10,22,26,20,24,22,27,14,26,32,38,23,17,23,19,30,25,76,1,0,6,5,""
29,10,15,14,22,25,22,18,17,11,6,24,22,21,16,23,13,8,11,1,0,4,5,6,6,""
30,4,7,10,20,33,17,11,14,13,11,14,25,24,21,16,9,11,7,4,4,1,3,6,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
