jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,47,42,39,39,38,47,54,49,53,49,29,24,28,33,36,34,20,18,16,16,26,29,30,""
02,45,43,37,29,50,38,64,59,53,44,52,42,31,35,29,25,29,17,16,17,28,23,25,28,""
03,51,31,42,39,31,47,53,60,60,54,56,40,40,40,29,36,32,22,18,10,-1,-1,-1,0,""
04,7,35,54,45,44,52,76,60,75,59,51,58,47,38,54,27,30,25,24,21,25,27,33,24,""
05,45,44,33,34,35,67,53,62,72,60,50,31,45,40,40,30,33,22,19,13,27,20,22,27,""
06,34,29,38,44,44,50,70,77,89,67,50,68,44,46,40,40,33,25,23,24,26,27,36,34,""
07,38,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,44,55,41,30,36,19,27,27,25,43,""
08,40,44,47,37,38,70,79,82,84,65,68,32,38,36,40,39,27,28,20,21,19,34,27,31,""
09,35,43,38,35,42,65,74,79,97,83,72,61,52,46,43,35,38,36,20,26,18,28,24,36,""
10,44,44,45,38,39,48,67,89,79,73,59,43,57,45,8,-1,-1,26,26,22,20,26,29,35,""
11,33,42,45,47,53,34,-1,-1,-1,-1,-1,-1,4,-1,46,90,47,36,27,26,28,35,37,40,""
12,36,43,54,50,58,84,100,96,94,81,59,34,41,42,43,42,35,37,26,28,27,32,30,40,""
13,45,47,52,61,46,64,96,102,101,78,52,45,59,41,58,42,38,39,34,31,34,34,32,36,""
14,44,47,48,45,63,75,100,109,111,87,69,62,64,20,-1,9,49,27,35,23,26,33,27,45,""
15,35,46,61,53,54,70,85,89,75,83,60,46,38,41,48,49,41,36,31,25,30,27,33,29,""
16,40,45,44,44,58,99,81,99,97,53,58,42,38,49,35,43,27,40,30,26,29,29,33,30,""
17,49,56,62,53,52,77,76,81,79,60,48,37,46,43,56,43,19,-1,5,28,33,31,51,41,""
18,34,45,48,54,54,76,85,86,100,85,56,40,47,44,22,26,37,38,28,15,18,31,36,39,""
19,41,45,41,48,49,64,71,78,65,41,51,44,37,31,44,28,31,19,30,28,28,30,37,33,""
20,51,68,44,54,38,61,64,80,83,63,51,40,55,38,36,33,32,36,18,16,-1,3,31,40,""
21,41,39,40,54,54,63,56,61,70,62,14,43,28,39,36,32,35,39,13,16,27,39,32,36,""
22,40,52,50,51,50,58,65,63,63,70,63,41,45,29,26,26,36,31,30,33,19,41,32,36,""
23,46,43,54,43,61,59,58,79,79,66,55,39,37,23,41,83,79,32,18,22,28,33,16,0,""
24,8,46,49,45,61,59,70,74,74,55,58,36,37,39,41,47,35,22,36,28,40,37,35,40,""
25,35,51,55,53,50,56,70,77,69,54,60,51,41,44,44,30,26,38,27,33,27,24,33,32,""
26,46,48,51,47,44,72,75,73,63,48,49,43,39,33,27,34,30,27,15,32,25,31,24,35,""
27,52,16,-1,9,46,67,63,76,80,70,51,42,44,34,46,45,28,31,24,23,26,31,29,34,""
28,39,40,39,48,63,59,81,85,71,57,65,41,45,43,35,34,36,28,27,29,37,25,44,42,""
29,36,46,59,68,54,65,82,84,64,62,61,40,42,40,33,33,34,31,26,32,20,32,29,35,""
30,43,41,54,59,26,-1,13,77,54,68,60,59,43,47,41,33,35,26,36,25,37,36,44,10,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
