jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,74,68,70,94,112,96,92,86,81,56,79,66,52,50,60,66,55,36,40,58,51,65,59,54,""
02,63,77,91,89,113,114,103,99,90,85,77,81,62,53,55,67,73,51,44,46,30,34,50,56,""
03,61,65,98,115,127,106,95,89,83,82,87,81,73,42,43,71,60,40,40,26,48,42,55,53,""
04,69,72,69,119,129,111,92,81,70,90,107,89,62,55,64,59,55,37,55,30,29,59,57,42,""
05,63,63,94,130,120,108,18,13,9,10,3,33,73,55,66,63,52,40,22,36,44,47,52,55,""
06,57,77,103,118,130,136,134,124,116,114,110,100,77,74,74,72,70,52,48,43,34,52,48,56,""
07,57,72,95,112,112,117,93,80,74,78,77,92,63,63,74,64,59,47,34,51,32,49,54,66,""
08,74,86,103,139,139,126,107,86,100,101,100,78,57,40,52,81,60,33,36,25,40,53,47,59,""
09,82,98,81,131,138,124,138,111,126,113,120,104,76,72,64,54,67,36,56,42,37,57,49,63,""
10,54,82,107,148,138,117,101,104,80,109,93,108,77,56,90,93,82,43,46,66,50,57,54,62,""
11,80,88,111,141,154,151,138,133,122,95,135,99,81,86,70,69,3,1,27,38,36,47,62,65,""
12,83,80,135,136,140,125,130,105,89,93,118,91,67,69,81,101,76,54,31,55,31,25,54,64,""
13,90,98,135,162,153,150,127,120,138,161,104,96,77,63,84,83,80,58,34,46,49,39,60,53,""
14,87,82,111,130,131,128,127,106,143,113,100,70,80,56,64,94,80,49,47,44,48,61,51,52,""
15,78,94,112,141,142,137,105,102,66,90,88,68,44,57,61,88,67,40,35,49,66,68,60,72,""
16,92,94,104,128,126,127,57,97,103,99,95,73,63,69,75,70,67,34,40,49,56,48,60,76,""
17,92,76,104,143,151,112,96,81,69,97,70,82,78,58,66,61,69,35,36,39,45,58,55,60,""
18,87,74,113,140,124,123,90,72,79,78,71,78,45,47,54,49,55,45,52,34,53,43,60,57,""
19,67,78,104,109,115,89,92,90,81,91,76,77,60,47,56,53,42,46,38,41,41,46,58,56,""
20,72,84,112,106,114,112,92,94,84,87,69,55,57,58,53,46,39,47,51,45,44,47,65,58,""
21,73,86,84,120,108,106,105,108,78,59,62,48,56,43,45,47,50,34,30,36,44,55,54,55,""
22,74,98,98,100,103,97,69,66,62,62,88,56,58,40,60,55,65,53,35,35,48,58,57,58,""
23,65,80,104,110,122,113,94,91,81,54,55,42,49,43,59,84,64,43,48,42,49,61,57,77,""
24,63,92,122,125,117,120,85,71,83,70,76,71,76,53,56,59,55,49,48,38,59,54,61,63,""
25,77,98,109,125,117,117,130,89,108,78,90,75,76,72,70,56,45,45,47,49,49,54,57,87,""
26,93,88,107,137,112,111,109,85,107,96,75,76,71,81,59,74,86,59,53,48,62,74,70,92,""
27,81,117,113,110,131,118,105,103,91,74,86,87,67,69,52,55,78,61,55,55,70,56,59,74,""
28,96,96,106,122,128,111,87,89,84,84,78,73,53,70,63,76,67,68,56,48,72,77,78,76,""
29,93,72,112,123,115,126,92,96,87,61,71,69,3,0,0,0,0,0,0,0,0,0,0,0,""
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,75,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
