Dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,26,32,53,67,78,70,62,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,28,40
2,29,35,43,82,74,51,77,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,31,20
3,34,29,55,72,53,51,191,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,36,56
4,37,106,71,68,51,59,57,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,45,29
5,43,50,51,57,54,49,72,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,80,29
6,31,30,61,62,62,46,58,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,19,40
7,27,52,59,63,87,84,44,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,69,64
8,36,27,58,50,59,72,59,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,52
9,23,29,28,49,51,47,47,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22
10,39,41,26,53,41,59,58,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,41
11,30,36,50,51,75,58,56,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,32,38
12,29,27,39,52,47,52,77,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,119,56
13,50,42,91,91,49,40,41,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,92,73
14,44,46,40,57,53,56,83,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,-1,-1,-1,-1,-1,-1,15,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
16,21,43,32,59,38,99,54,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,14
18,16,24,37,51,31,54,45,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,33,15
19,27,12,26,38,62,44,64,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,24,12
20,18,21,29,48,68,52,51,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,32,27
21,34,20,37,65,55,52,35,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,34,24
22,26,27,34,47,82,54,42,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
23,32,47,54,40,83,67,81,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
24,19,20,35,16,88,61,65,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,5,26
25,17,38,22,28,42,39,38,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20,17
26,26,20,32,28,72,45,37,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,13
27,23,21,23,62,46,54,37,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,24,19
28,21,26,27,46,56,38,49,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,37,19
29,27,24,40,58,37,36,44,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,31,18
30,28,32,24,44,63,39,48,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,49
