mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,49,38,56,86,96,122,146,194,124,169,158,184,146,107,101,121,148,118,86,86,84,72,58,""
02,43,36,38,52,69,86,112,152,154,140,120,172,136,191,118,113,92,104,120,93,78,60,67,41,""
03,33,31,55,60,63,80,98,125,151,153,153,140,131,138,150,94,101,92,86,76,76,63,69,46,""
04,30,25,56,76,74,102,107,161,143,148,182,145,105,146,125,158,121,125,102,102,95,89,60,58,""
05,47,43,45,68,82,103,143,179,213,169,151,113,140,119,121,149,136,124,129,107,98,69,46,52,""
06,16,23,40,52,66,94,122,149,160,129,136,107,111,100,132,131,121,110,85,86,69,41,41,23,""
07,13,19,27,43,61,77,105,125,167,121,138,133,151,132,128,114,130,107,83,77,64,53,51,52,""
08,43,42,65,55,76,84,114,140,121,163,152,134,107,129,120,122,140,113,95,82,113,79,52,57,""
09,48,48,52,75,96,89,135,135,150,121,107,124,124,162,141,124,122,155,113,103,83,70,56,38,""
10,44,28,34,63,70,99,114,159,140,165,158,152,176,142,151,131,145,111,75,83,85,58,62,49,""
11,33,36,55,64,88,94,128,180,150,152,146,131,131,122,127,131,141,161,144,114,70,50,41,32,""
12,29,30,32,45,67,109,106,146,157,126,123,123,110,111,104,129,151,120,115,122,119,98,76,46,""
13,33,41,43,64,-1,-1,-1,-1,-1,-1,-1,-1,70,7,15,13,16,13,6,12,11,82,93,79,""
14,46,39,39,70,76,94,116,176,208,144,158,131,139,95,107,151,163,152,133,99,106,90,101,70,""
15,34,41,39,49,85,94,139,129,140,127,162,154,162,123,111,134,145,150,142,127,123,104,79,61,""
16,40,29,42,55,63,91,121,154,162,137,139,161,152,122,116,99,113,118,114,116,88,88,50,33,""
17,39,34,46,51,55,88,101,129,141,131,131,150,161,97,261,204,87,68,52,86,60,54,48,17,""
18,20,31,32,46,70,77,130,165,143,161,159,148,144,89,107,120,107,121,96,95,106,76,47,45,""
19,24,40,54,54,78,78,123,154,163,122,156,155,165,104,103,128,133,123,110,94,113,62,50,45,""
20,31,24,49,55,70,74,91,123,136,137,144,151,136,89,100,119,132,132,120,106,105,76,71,54,""
21,26,24,39,40,59,79,94,122,163,144,149,157,158,104,92,112,142,135,129,95,105,80,73,57,""
22,27,32,34,52,58,91,103,133,141,146,136,134,123,115,99,144,138,125,136,99,72,76,47,49,""
23,35,21,39,68,76,86,108,170,149,132,122,139,166,146,99,101,146,164,127,125,93,69,56,42,""
24,28,23,32,36,61,84,113,136,164,167,136,142,147,141,117,129,123,105,96,102,87,55,57,40,""
25,19,24,41,43,62,61,100,126,130,147,146,146,155,98,110,119,118,107,110,88,89,67,47,41,""
26,23,41,47,54,56,68,89,120,141,111,144,127,130,102,125,121,132,138,121,92,94,63,55,45,""
27,32,31,42,47,51,78,82,98,136,108,138,130,109,80,101,113,119,107,103,95,111,80,71,42,""
28,28,25,35,41,56,77,82,112,114,108,119,121,100,112,121,135,145,129,123,121,98,86,52,35,""
29,32,30,23,52,62,53,80,109,196,95,101,173,127,112,140,91,89,93,68,67,86,83,44,28,""
30,22,16,35,22,38,51,70,79,107,92,87,104,113,100,85,79,90,121,75,67,71,56,39,28,""
31,20,25,19,37,47,47,69,97,101,87,108,99,94,83,88,98,101,65,73,65,59,44,38,-1,""
