mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,33,24,36,22,25,22,37,22,34,36,23,28,21,11,15,13,14,22,17,23,27,36,38,""
02,34,27,26,26,19,22,21,38,17,30,22,19,17,11,13,10,9,5,6,7,7,8,15,18,""
03,15,24,23,13,18,14,15,28,18,24,16,16,32,8,12,7,14,13,5,16,15,12,16,17,""
04,13,18,31,16,16,11,21,26,28,13,21,20,11,8,14,7,8,5,5,8,6,7,16,21,""
05,20,22,18,19,20,16,15,26,29,22,16,18,20,8,8,7,10,10,2,8,12,8,18,20,""
06,28,24,16,13,17,20,19,16,13,18,18,22,11,8,9,9,4,4,5,14,3,12,18,20,""
07,25,26,15,22,21,20,26,10,23,17,17,10,13,7,8,11,8,10,11,13,14,12,15,18,""
08,16,21,22,21,23,19,15,23,20,21,19,18,9,9,6,9,11,6,8,4,9,13,14,16,""
09,20,23,20,25,13,20,21,21,21,33,38,35,28,20,28,34,26,12,17,19,15,21,17,30,""
10,29,19,22,31,17,15,23,34,18,35,25,27,23,19,15,35,26,24,24,31,31,47,30,35,""
11,33,35,29,33,19,16,17,19,22,21,31,17,11,12,18,38,26,27,28,24,18,32,21,28,""
12,34,34,34,29,26,22,28,31,27,28,48,30,21,30,28,22,29,29,19,30,35,34,22,36,""
13,39,29,37,47,29,36,33,22,24,27,35,29,24,18,24,19,17,26,23,25,26,40,21,29,""
14,22,31,40,34,28,21,28,31,27,27,28,30,24,27,23,22,23,17,27,26,43,20,33,27,""
15,41,34,21,35,19,18,43,36,24,18,14,22,22,16,18,9,16,20,32,24,27,30,37,28,""
16,25,29,31,25,23,19,35,65,26,48,40,46,37,43,39,27,23,21,23,24,23,30,24,25,""
17,32,39,23,16,19,22,38,61,44,55,23,39,47,30,27,24,20,24,19,19,29,25,27,19,""
18,26,22,20,26,20,24,36,33,30,20,31,26,19,27,18,15,21,29,20,27,27,28,39,27,""
19,35,23,25,36,15,28,30,31,35,30,29,33,36,19,17,18,17,32,19,28,28,23,26,21,""
20,24,19,24,23,24,20,35,38,21,32,48,19,27,29,17,23,20,17,20,31,21,30,28,34,""
21,26,27,29,28,20,39,23,25,21,40,45,31,28,19,15,17,31,29,21,27,19,23,27,19,""
22,16,28,19,19,23,15,23,32,30,45,43,30,20,33,10,19,18,29,27,18,23,37,27,27,""
23,16,38,29,17,17,29,31,35,28,39,42,58,38,40,33,29,29,22,21,17,36,28,40,25,""
24,20,23,26,27,23,19,33,40,39,47,46,56,29,27,23,20,17,26,26,19,27,45,17,32,""
25,29,35,25,33,26,37,39,24,35,32,24,33,28,23,27,32,19,27,14,28,16,27,25,16,""
26,17,26,25,35,33,31,23,22,28,26,30,27,28,22,23,12,13,21,7,15,19,11,17,22,""
27,25,27,35,26,25,18,25,34,29,31,26,39,24,18,25,18,27,14,9,18,19,18,10,21,""
28,8,13,21,21,16,22,29,24,18,23,38,33,30,28,15,16,7,32,12,22,18,18,13,18,""
29,14,37,26,24,34,15,23,21,29,28,34,37,24,37,31,21,17,20,25,16,21,21,29,27,""
30,20,25,31,26,18,27,17,23,32,55,23,47,40,36,27,31,16,14,23,16,19,12,15,18,""
31,20,17,25,26,23,34,35,18,49,38,34,34,28,44,38,37,26,18,18,23,31,28,18,-1,""
