mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,55,62,60,55,43,64,45,56,43,69,55,36,40,23,28,22,13,14,26,21,24,23,42,45,""
02,47,46,44,60,52,55,56,67,61,55,70,39,61,10,30,26,23,22,37,26,32,39,47,53,""
03,52,61,58,52,54,68,54,41,60,59,70,58,44,32,41,25,25,24,34,29,40,41,51,64,""
04,53,66,56,63,54,108,81,125,158,95,137,-1,119,52,19,6,24,23,23,34,29,32,48,45,""
05,59,55,59,34,51,98,77,94,278,128,215,116,42,38,29,26,24,24,24,39,46,40,45,51,""
06,55,52,66,75,69,217,164,54,205,159,256,198,62,38,24,17,18,20,31,26,30,35,50,56,""
07,65,48,48,53,49,98,108,96,77,64,46,58,62,37,24,30,14,33,17,22,42,36,44,51,""
08,48,44,63,50,54,119,90,42,41,46,44,38,38,17,30,27,16,21,28,38,29,41,51,48,""
09,54,54,45,39,44,53,50,53,66,58,68,65,52,31,29,24,21,33,27,20,28,32,42,54,""
10,50,62,58,49,59,50,43,53,61,56,66,51,46,28,32,22,20,19,19,41,31,31,57,52,""
11,64,58,57,42,50,98,102,39,37,41,42,32,25,43,36,23,30,33,25,28,37,54,48,55,""
12,73,63,63,59,48,126,82,56,118,112,90,56,36,24,18,20,17,29,26,28,45,47,60,59,""
13,66,68,48,53,61,130,211,62,116,64,70,40,24,25,21,24,24,28,22,23,39,42,65,45,""
14,61,71,53,46,54,77,88,47,76,85,79,94,63,35,26,25,23,31,23,25,19,36,32,41,""
15,53,74,52,47,42,90,158,183,130,134,131,119,51,27,24,24,18,19,21,27,39,38,54,66,""
16,54,52,63,48,64,72,70,67,77,74,61,53,47,32,36,29,23,28,23,17,43,53,57,59,""
17,66,64,53,54,63,64,29,73,65,62,68,61,45,41,21,24,27,22,23,33,41,36,47,43,""
18,57,59,71,56,57,64,65,43,47,56,58,75,42,34,34,25,16,15,18,23,35,36,39,5,""
19,53,52,49,43,47,63,118,74,151,169,157,53,49,30,31,25,23,20,27,23,32,30,46,48,""
20,48,42,49,48,45,78,90,63,68,48,64,45,41,18,11,4,6,8,10,5,8,18,16,27,""
21,28,20,19,16,22,21,20,30,72,40,54,47,32,8,10,7,2,4,6,4,6,10,8,7,""
22,4,10,9,7,7,7,7,12,10,16,19,20,18,11,6,10,13,13,10,19,17,31,21,26,""
23,21,50,48,38,30,75,59,21,37,29,39,31,52,38,30,23,30,22,47,41,165,31,37,54,""
24,49,48,50,37,38,44,51,77,50,68,83,74,53,44,24,29,14,17,17,25,22,33,38,50,""
25,45,44,47,29,49,94,91,36,26,38,32,28,39,48,36,39,25,18,17,22,30,33,41,40,""
26,43,46,39,39,43,37,70,47,56,15,15,24,14,13,7,26,21,26,24,33,31,33,42,39,""
27,44,66,46,46,51,90,65,26,26,33,27,22,17,16,15,18,16,9,12,6,15,19,19,17,""
28,10,22,9,12,13,16,27,28,13,33,30,31,23,32,30,19,6,10,8,12,19,36,43,46,""
29,44,49,29,54,38,80,75,68,113,39,36,25,14,16,11,24,14,21,25,23,13,34,49,44,""
30,55,57,38,37,53,57,52,65,67,53,40,57,51,28,16,24,19,15,25,25,28,37,40,39,""
31,52,57,43,40,45,43,35,47,69,63,65,53,42,25,33,24,24,22,23,23,34,-1,-1,-1,""
