mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,16,16,18,16,16,12,9,13,13,9,8,13,4,8,3,3,2,5,3,4,9,9,11,""
02,19,17,11,16,10,16,8,11,12,10,18,8,10,10,3,2,5,2,5,6,3,12,11,13,""
03,12,18,9,16,11,8,7,11,7,8,7,8,12,6,5,10,1,4,2,5,11,9,20,9,""
04,16,12,9,11,14,11,10,11,8,11,10,22,9,5,8,6,3,3,4,5,4,11,7,11,""
05,15,20,13,18,15,16,9,15,11,8,13,8,8,11,1,7,6,7,6,9,8,7,14,15,""
06,19,10,16,11,20,18,15,11,11,12,14,7,9,8,10,1,6,6,1,8,5,17,13,9,""
07,17,15,12,12,20,12,10,10,14,12,9,12,9,9,5,11,6,5,2,2,8,8,9,20,""
08,22,19,21,11,19,10,14,9,14,11,15,13,9,10,12,4,5,5,6,6,6,8,10,19,""
09,17,17,16,8,17,14,12,15,11,6,11,9,15,7,3,3,3,2,7,8,4,10,10,20,""
10,20,26,14,22,14,8,17,10,8,3,10,6,4,5,6,4,6,2,4,13,10,16,12,14,""
11,19,14,14,16,5,14,16,19,12,14,6,13,-1,-1,8,6,3,5,10,8,6,5,10,14,""
12,19,14,13,15,17,16,22,9,19,19,13,12,12,6,5,4,8,7,7,4,4,10,15,14,""
13,21,12,20,14,15,15,11,12,9,12,13,11,10,5,6,2,6,2,5,4,7,12,13,16,""
14,25,19,16,14,14,15,13,8,9,6,7,17,12,10,10,4,4,7,3,4,8,8,18,12,""
15,19,18,23,16,14,15,14,18,15,15,12,16,11,10,7,4,3,6,3,11,4,8,12,10,""
16,14,22,22,14,19,11,13,10,8,8,12,17,10,9,8,6,5,3,8,4,7,13,16,15,""
17,12,12,12,21,9,15,11,9,12,15,14,14,9,6,8,4,4,4,2,4,8,7,11,16,""
18,13,20,19,17,16,9,13,17,12,12,16,15,10,10,7,5,10,4,2,10,8,6,11,14,""
19,13,22,12,17,17,13,10,8,16,15,18,13,14,11,8,8,7,6,7,2,11,5,8,14,""
20,14,20,17,-1,-1,-1,-1,-1,-1,14,18,14,14,9,12,8,6,3,1,6,8,8,11,15,""
21,11,23,18,13,15,18,10,15,13,12,16,12,17,9,7,5,6,4,4,8,10,8,12,13,""
22,13,11,11,15,13,8,11,12,15,20,22,13,9,4,3,3,4,3,1,4,11,12,18,10,""
23,18,21,16,16,13,13,15,14,14,21,17,17,19,7,5,3,8,3,4,10,7,9,11,10,""
24,8,19,19,12,18,17,13,21,16,11,11,13,8,8,8,5,6,9,4,6,8,8,10,16,""
25,12,14,24,13,13,17,13,16,16,14,12,11,11,12,11,4,5,6,2,8,3,12,10,9,""
26,16,20,23,18,14,24,13,16,8,16,10,10,16,9,10,2,4,5,5,8,3,12,12,12,""
27,21,24,17,17,15,12,11,18,17,18,13,8,14,10,7,12,3,10,2,4,9,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,10,10,11,7,8,6,2,4,6,4,16,12,""
29,16,22,11,11,12,16,11,12,14,13,10,14,9,12,5,7,5,4,4,4,11,6,10,19,""
30,17,15,12,10,11,11,10,17,17,13,13,8,12,8,5,2,6,5,5,4,4,7,11,11,""
31,11,17,13,9,17,14,14,15,21,10,13,12,13,12,12,4,7,4,4,7,-1,-1,-1,-1,""
