mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,2,2,6,3,2,3,5,8,4,4,7,2,3,2,4,5,6,6,5,1,4,3,2,""
02,3,2,2,2,7,4,7,6,1,7,4,6,9,5,6,2,7,6,3,7,3,5,6,5,""
03,3,3,4,1,4,4,2,3,5,3,1,3,2,6,5,5,3,5,3,3,1,3,2,2,""
04,5,3,3,4,1,2,2,2,2,2,1,1,4,5,6,6,6,1,2,4,4,1,2,2,""
05,4,3,2,2,4,2,5,2,5,3,2,1,2,6,3,8,6,7,6,3,2,7,2,5,""
06,4,9,3,3,2,4,3,2,1,3,1,1,5,3,7,4,8,6,5,6,7,3,5,1,""
07,4,2,1,1,3,2,2,6,6,8,1,1,1,3,8,8,4,2,1,1,1,1,4,4,""
08,4,5,3,6,4,3,3,2,4,4,1,3,2,6,6,8,3,4,4,4,2,3,4,4,""
09,7,4,2,3,2,5,5,3,5,3,2,2,2,2,1,9,8,5,2,1,6,6,2,5,""
10,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,6,6,4,9,8,1,3,3,1,3,""
11,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,1,1,1,""
12,1,1,2,1,1,1,2,6,1,1,1,1,1,1,6,5,3,5,2,2,3,2,3,1,""
13,5,1,4,3,8,1,6,4,7,5,1,9,1,3,1,5,5,3,6,2,9,3,2,5,""
14,4,3,4,4,3,2,4,6,3,6,3,5,2,5,6,7,5,4,5,4,4,4,6,6,""
15,3,2,3,1,11,4,8,6,6,7,8,4,3,8,6,4,6,4,9,9,1,4,4,4,""
16,4,3,1,5,4,1,8,7,5,2,4,1,9,5,4,6,3,4,5,5,4,2,2,5,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,4,3,1,3,4,3,6,5,7,4,2,4,7,7,7,3,3,5,3,5,2,1,4,3,""
20,2,4,4,4,1,6,3,1,4,1,6,5,8,6,7,3,5,6,5,8,2,3,10,3,""
21,2,5,4,5,2,3,4,6,5,3,6,2,5,4,6,9,3,5,5,3,5,4,5,4,""
22,6,2,5,4,3,5,6,4,3,4,1,5,1,7,4,5,7,5,9,4,2,3,6,5,""
23,6,3,3,6,4,4,3,5,3,2,3,1,6,8,3,4,4,7,4,2,6,4,1,5,""
24,3,2,5,2,5,5,6,2,7,4,3,5,3,4,5,3,5,4,4,3,5,4,4,4,""
25,7,4,3,1,5,5,5,1,9,4,1,5,4,1,4,5,3,5,5,8,4,2,5,1,""
26,4,2,1,1,1,3,2,3,2,3,1,1,7,5,6,4,5,8,1,4,2,9,3,9,""
27,3,4,5,4,8,2,9,5,1,4,3,1,1,3,5,6,5,5,6,5,3,4,1,7,""
28,6,3,3,3,3,3,3,4,4,1,6,2,5,4,5,4,3,3,4,6,4,3,4,4,""
29,1,4,2,1,4,3,4,2,4,1,5,2,2,3,5,5,6,5,4,5,3,4,7,7,""
30,5,2,3,3,3,3,5,6,6,8,5,4,6,5,4,6,7,10,4,3,2,3,1,1,""
31,5,1,1,7,4,7,3,4,1,9,6,3,4,5,8,3,4,4,5,5,3,6,4,6,""
