may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,16,15,18,59,67,62,85,110,136,210,230,263,292,294,326,277,252,186,138,142,87,67,40,""
02,22,16,15,25,76,77,93,115,144,174,227,269,268,307,298,239,232,162,161,133,97,90,55,30,""
03,11,22,28,27,56,68,93,119,125,134,215,243,286,281,286,290,290,200,157,159,136,82,68,49,""
04,25,11,25,34,57,93,119,104,-1,169,201,284,309,342,299,315,260,203,168,176,109,85,75,49,""
05,20,16,16,22,49,87,109,118,173,208,272,299,317,338,358,325,299,215,221,152,99,89,42,39,""
06,16,16,22,23,49,105,121,141,172,233,297,301,349,406,394,367,286,217,217,191,127,108,77,37,""
07,29,33,24,45,62,83,104,134,203,252,236,303,297,345,320,382,328,234,161,139,119,99,61,45,""
08,26,20,26,47,64,100,114,126,136,185,242,232,286,303,307,298,224,220,175,148,104,81,61,42,""
09,20,13,19,25,-1,135,116,116,173,197,285,262,321,338,349,323,259,186,195,164,100,91,60,36,""
10,30,14,17,31,52,77,105,128,169,198,191,207,305,337,289,311,245,165,137,127,107,69,71,37,""
11,19,14,21,25,56,71,119,111,156,185,204,228,302,333,326,298,241,171,129,139,111,93,69,33,""
12,19,19,25,27,71,83,94,133,177,212,221,258,245,254,285,284,190,147,131,133,120,81,69,27,""
13,19,21,-1,-1,76,93,83,120,142,179,214,232,265,292,319,339,225,162,146,128,126,95,76,34,""
14,24,19,17,45,-1,97,100,122,141,174,195,178,220,259,243,228,184,172,131,97,101,81,51,38,""
15,20,12,17,43,42,78,83,82,109,154,201,190,239,217,245,245,197,131,107,90,83,83,55,41,""
16,12,11,17,34,51,61,75,92,128,152,179,149,183,201,181,144,161,161,103,111,122,84,65,38,""
17,36,26,20,24,66,85,121,147,178,210,192,227,249,261,275,272,221,147,162,137,114,101,84,65,""
18,27,22,17,32,-1,-1,-1,107,179,199,246,230,267,283,297,286,249,179,156,127,100,80,96,47,""
19,19,25,23,35,72,82,102,118,166,168,189,211,236,263,220,239,211,131,118,98,99,71,65,35,""
20,24,13,22,31,58,80,109,163,173,231,249,250,219,253,296,270,186,129,112,119,95,85,90,40,""
21,42,17,24,38,67,85,134,160,166,192,202,207,231,264,260,239,189,164,104,129,104,87,83,48,""
22,26,26,20,41,-1,132,120,145,170,169,234,187,203,261,351,303,217,171,-1,100,76,83,69,45,""
23,21,25,13,40,61,83,92,124,121,184,181,199,253,272,303,250,185,147,97,136,98,85,89,-1,""
24,21,22,26,33,57,80,71,109,142,214,163,172,202,281,282,241,161,125,87,102,125,106,149,67,""
25,24,25,25,36,44,79,84,135,162,232,199,220,254,328,293,287,233,140,101,102,101,79,62,33,""
26,35,24,38,26,61,102,116,116,161,206,214,211,247,260,294,314,215,123,98,92,91,84,54,41,""
27,23,18,29,42,57,114,144,188,183,246,204,245,296,349,414,398,227,-1,117,118,128,104,78,65,""
28,23,30,30,51,70,103,126,127,215,278,240,292,298,318,354,249,205,121,75,74,70,90,-1,-1,""
29,-1,-1,60,33,73,125,148,172,215,218,228,257,256,314,319,291,234,157,124,94,91,82,88,67,""
30,35,73,96,92,86,111,142,156,223,230,258,277,306,356,398,403,253,171,113,96,122,117,69,51,""
31,34,24,37,93,99,103,135,135,213,227,223,235,315,318,375,361,298,210,139,115,-1,-1,-1,-1,""
