may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,18,26,26,112,126,84,80,75,37,22,18,10,16,14,22,20,25,29,32,53,44,48,20,""
02,12,15,16,23,72,90,98,91,52,33,31,20,18,23,31,18,23,17,14,26,55,47,49,49,""
03,17,17,24,60,110,104,108,92,40,35,16,24,20,26,22,16,23,18,23,24,38,37,51,39,""
04,19,24,64,102,156,115,111,99,64,35,20,26,11,21,9,15,12,16,18,18,39,47,45,13,""
05,18,21,49,84,111,132,110,100,67,43,12,16,25,9,17,20,14,26,19,87,51,43,45,81,""
06,26,21,49,79,116,103,145,112,67,41,19,24,34,41,35,19,13,18,19,23,36,48,35,62,""
07,32,20,46,88,106,102,98,88,100,26,9,15,20,30,19,25,20,23,20,25,42,42,41,75,""
08,57,17,36,71,96,93,106,97,53,29,22,21,14,23,17,7,16,24,33,34,41,38,48,57,""
09,24,15,30,72,106,82,89,95,45,32,22,13,24,18,16,20,25,17,29,31,42,45,55,61,""
10,56,18,38,43,104,119,80,74,77,24,30,22,15,15,13,16,14,24,15,30,32,43,55,40,""
11,23,22,47,70,116,102,74,95,66,39,25,13,28,15,17,24,19,24,31,38,39,50,44,80,""
12,44,21,57,76,134,86,100,103,108,43,66,28,23,16,18,15,19,16,14,29,40,25,48,52,""
13,20,11,25,58,90,65,111,67,63,31,11,11,14,16,13,19,14,20,14,25,21,38,20,14,""
14,19,15,37,63,89,85,170,167,327,179,111,20,11,20,17,16,24,50,33,42,29,49,40,61,""
15,13,23,28,78,118,241,108,82,87,289,182,49,517,134,20,19,26,17,52,24,42,44,52,40,""
16,14,19,44,44,91,86,72,89,109,151,41,21,11,24,28,11,162,125,79,29,49,48,17,16,""
17,21,19,13,38,80,120,121,122,134,44,18,16,22,23,35,16,17,22,24,30,30,44,26,21,""
18,21,2,24,49,54,48,58,61,35,18,15,16,17,19,17,13,19,17,18,33,39,44,38,20,""
19,14,8,33,62,72,73,72,69,58,39,33,16,15,20,23,16,17,18,21,24,44,41,45,11,""
20,17,17,32,43,80,82,99,82,58,15,13,15,14,11,16,10,15,16,13,37,31,31,43,16,""
21,14,16,24,51,84,67,65,75,78,35,14,19,7,15,20,15,7,27,14,30,46,41,48,23,""
22,9,17,21,47,62,69,93,72,47,31,15,25,27,31,22,21,21,10,20,24,28,39,50,56,""
23,24,10,15,29,67,79,63,62,47,101,28,26,33,15,19,24,21,18,23,30,42,59,49,52,""
24,27,30,18,34,91,99,83,74,52,30,18,13,11,21,16,21,13,19,25,18,32,43,29,20,""
25,13,19,43,45,75,66,75,77,39,31,17,19,13,19,18,16,16,11,25,29,28,42,56,13,""
26,0,1,43,68,71,71,93,110,60,17,15,23,15,12,14,14,20,13,26,29,36,39,60,33,""
27,16,12,41,74,132,139,164,139,70,23,186,139,141,23,15,22,26,26,28,28,51,45,46,12,""
28,13,16,21,38,66,65,176,102,65,23,9,17,24,26,29,41,28,46,42,34,47,55,54,32,""
29,10,16,30,57,70,84,102,80,62,43,24,18,153,72,24,30,21,37,31,44,52,49,47,26,""
30,24,19,22,25,83,99,84,60,48,25,9,17,17,26,33,32,23,16,17,26,39,40,58,54,""
31,20,21,28,31,115,123,108,94,58,29,20,14,14,26,27,26,30,20,29,38,35,-1,-1,-1,""
