may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,107,127,145,206,180,95,82,68,118,186,178,161,165,157,111,83,58,74,74,68,95,104,104,164,""
02,172,208,180,146,168,188,150,129,111,141,129,149,137,143,138,140,125,148,90,24,30,9,5,10,""
03,15,11,15,8,8,7,2,6,54,161,150,144,152,117,108,83,72,65,43,61,57,73,74,98,""
04,102,103,107,112,141,162,104,112,133,126,89,119,134,165,155,163,147,81,73,82,57,81,110,146,""
05,226,132,156,136,111,86,94,93,102,120,114,108,124,114,115,146,135,105,75,63,134,142,111,103,""
06,161,207,179,164,155,184,152,158,140,146,177,184,199,146,116,101,157,112,90,68,63,86,66,101,""
07,138,171,137,163,217,167,124,53,156,195,165,156,146,151,152,126,163,159,87,77,73,81,101,114,""
08,154,91,131,168,160,177,156,135,151,156,180,169,159,144,163,109,98,78,79,113,81,71,67,75,""
09,127,157,192,161,148,154,153,159,165,141,151,173,162,154,137,118,92,83,56,96,63,86,110,140,""
10,147,160,105,79,90,175,181,149,7,148,32,3,113,142,105,96,90,69,86,91,86,90,92,125,""
11,141,162,220,191,149,149,112,161,106,110,124,133,128,123,161,118,135,100,62,67,98,77,98,105,""
12,133,164,167,152,172,161,171,184,164,157,151,216,163,120,107,101,93,68,89,99,105,142,110,140,""
13,186,166,163,179,162,152,178,174,201,177,132,185,187,191,197,113,97,100,103,95,127,105,117,176,""
14,204,203,245,244,208,204,196,140,109,136,162,178,170,156,129,152,144,120,87,81,121,265,235,254,""
15,260,296,256,183,159,130,103,87,84,79,102,115,93,106,75,57,61,82,62,49,64,150,147,228,""
16,198,220,270,258,236,207,182,196,183,134,152,149,151,148,194,155,112,88,88,89,152,139,164,169,""
17,158,111,105,101,93,106,104,107,82,96,80,118,118,103,88,64,64,49,41,41,41,51,43,54,""
18,62,70,72,68,57,64,79,97,58,63,93,96,100,95,75,65,67,54,32,35,64,54,63,73,""
19,69,64,80,72,67,64,117,102,86,86,118,103,123,111,103,93,69,65,49,59,85,52,77,80,""
20,93,90,155,201,218,189,242,192,176,182,246,247,227,200,238,174,147,47,92,87,79,134,137,84,""
21,84,121,238,81,99,104,191,172,136,140,162,204,150,171,204,149,98,62,53,25,34,33,76,139,""
22,77,126,207,179,148,152,142,150,161,152,94,128,119,122,144,117,80,68,82,88,138,137,92,123,""
23,145,208,186,232,205,194,203,182,190,179,176,182,173,165,155,140,115,103,90,96,158,124,111,208,""
24,224,233,183,92,103,103,116,86,102,94,90,102,111,77,77,76,74,72,63,57,52,76,58,70,""
25,79,70,100,120,86,95,106,111,77,105,67,103,98,105,82,114,100,116,98,60,91,173,200,201,""
26,186,120,79,97,125,110,110,118,95,109,86,97,102,124,108,79,77,59,53,53,73,71,74,55,""
27,60,83,175,215,166,198,162,153,112,90,97,111,97,86,123,93,91,81,52,39,53,54,76,83,""
28,101,124,244,182,219,217,203,159,17,6,12,95,133,120,111,122,124,123,109,102,137,163,114,84,""
29,79,112,110,126,107,114,128,86,65,62,80,88,83,86,74,51,74,56,53,40,50,77,82,77,""
30,74,60,76,90,101,166,224,249,214,205,165,132,161,186,219,180,109,107,77,82,87,196,190,107,""
31,110,80,105,128,109,107,106,113,97,91,122,110,120,135,70,93,73,63,114,111,-1,-1,-1,-1,""
