may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,57,57,67,52,52,65,70,62,86,85,62,72,54,56,46,40,28,35,26,26,25,47,46,50,""
02,48,65,64,38,58,65,61,56,62,56,55,59,53,42,41,37,45,20,0,1,1,0,1,2,""
03,1,0,3,2,1,2,2,22,75,79,82,55,57,50,57,45,38,37,29,36,42,45,50,47,""
04,49,42,56,73,73,89,90,88,92,91,69,80,64,45,53,40,36,37,38,30,46,39,46,51,""
05,58,47,47,44,212,0,82,65,68,82,65,56,49,44,45,47,33,47,26,31,36,26,65,50,""
06,40,44,52,54,56,84,86,96,88,85,73,54,53,56,39,39,31,26,26,26,40,42,38,44,""
07,33,55,65,53,77,81,83,84,88,71,69,43,48,51,50,30,34,22,18,5,14,14,18,46,""
08,62,71,76,75,75,68,86,88,88,87,75,59,46,51,37,43,19,37,40,40,41,40,46,49,""
09,56,71,56,71,81,76,86,76,91,78,59,65,50,46,40,37,26,38,28,32,29,30,52,59,""
10,60,53,53,78,77,74,72,67,95,28,1,59,60,50,51,34,34,13,8,19,16,18,13,26,""
11,23,37,81,63,79,102,77,86,90,94,74,58,56,60,51,39,36,29,34,36,0,31,59,53,""
12,57,53,58,86,71,77,72,72,64,54,63,59,47,34,50,40,38,35,28,38,35,49,48,52,""
13,43,31,45,70,73,68,72,65,71,64,76,57,39,58,48,50,26,40,44,36,47,50,62,62,""
14,29,55,63,62,64,60,70,76,91,79,79,72,62,52,67,54,35,32,29,25,38,47,53,61,""
15,57,64,66,60,73,70,72,84,66,62,68,52,43,27,52,45,27,33,34,13,22,20,18,29,""
16,22,46,50,72,69,68,74,66,64,68,60,56,45,27,45,31,35,29,36,35,49,46,49,53,""
17,53,69,61,74,62,90,72,93,67,79,62,64,52,59,49,52,45,42,30,34,35,42,55,48,""
18,63,57,65,66,63,72,81,65,78,59,52,56,54,51,57,56,37,37,40,34,35,35,42,42,""
19,40,46,43,53,61,67,97,70,63,64,72,53,55,44,51,39,42,35,28,33,28,30,37,53,""
20,46,56,58,60,66,60,80,63,67,62,81,55,52,45,40,41,27,17,30,32,26,34,21,35,""
21,42,61,45,54,57,58,62,72,70,66,52,64,50,44,53,42,27,30,25,29,29,39,32,39,""
22,26,51,47,55,55,52,54,51,59,53,52,44,48,52,48,37,31,36,19,21,30,44,50,42,""
23,48,57,56,46,72,63,57,59,63,68,55,52,42,37,48,54,30,15,23,15,26,28,20,32,""
24,52,48,55,54,62,67,70,67,49,63,77,49,54,39,34,48,35,34,23,28,29,36,42,41,""
25,41,59,52,55,57,67,58,57,59,55,66,61,41,54,49,52,49,40,32,36,32,32,36,52,""
26,61,59,67,67,74,60,68,50,50,38,55,43,42,54,46,47,42,32,20,32,42,49,43,49,""
27,59,52,53,64,59,76,65,66,72,49,57,49,41,54,40,41,40,35,28,24,28,14,34,48,""
28,47,54,70,59,73,72,62,11,1,0,26,52,50,43,43,51,63,32,41,38,29,49,55,51,""
29,44,54,57,74,60,67,87,62,65,69,58,62,56,43,55,44,34,31,19,11,33,58,34,12,""
30,32,66,53,48,59,70,72,66,70,70,55,57,30,40,61,53,33,42,33,36,37,44,50,61,""
31,71,71,64,78,71,81,68,86,72,84,89,68,66,56,62,83,56,55,40,51,-1,-1,-1,-1,""
