may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,47,42,33,49,47,86,67,52,58,112,62,75,40,55,65,64,69,36,35,40,46,28,53,30,""
02,39,23,37,33,35,8,7,5,4,9,8,16,16,25,17,12,11,6,6,2,3,4,4,1,""
03,1,2,3,3,8,6,5,4,4,9,10,14,47,18,23,18,11,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,193,158,121,""
06,127,179,111,253,320,311,361,324,298,329,457,422,356,410,426,456,451,431,471,371,343,344,331,329,""
07,257,303,212,303,277,408,394,331,388,395,467,455,499,385,455,480,406,400,347,357,317,248,368,186,""
08,189,250,306,360,321,366,358,302,305,364,388,419,444,478,460,459,418,360,442,316,321,340,321,437,""
09,238,245,386,400,213,389,373,350,352,304,395,473,508,509,415,328,154,283,492,350,327,298,303,256,""
10,304,301,249,405,302,346,324,370,333,307,334,424,380,457,494,465,453,350,310,360,435,339,279,287,""
11,348,341,279,305,387,359,382,355,351,329,345,337,406,417,434,384,383,382,258,317,325,270,272,321,""
12,283,338,281,267,329,359,359,348,353,386,467,464,487,359,498,503,415,393,319,303,393,303,246,293,""
13,257,312,237,292,359,336,396,364,300,361,366,428,360,409,464,528,418,378,325,304,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,137,104,105,43,281,424,431,403,393,304,376,""
15,317,231,303,236,318,339,285,272,285,335,407,362,391,416,503,450,370,313,354,312,336,356,316,308,""
16,337,263,289,395,275,371,332,338,292,341,351,408,419,386,410,381,426,365,325,336,462,411,367,281,""
17,321,312,248,299,307,357,350,301,281,307,354,405,469,476,436,488,373,358,322,346,282,288,213,189,""
18,235,248,237,201,259,268,239,255,318,295,408,431,433,430,473,472,374,263,312,229,346,313,255,237,""
19,263,293,289,244,306,343,273,326,286,277,341,360,481,445,517,487,373,403,337,171,140,185,130,116,""
20,162,135,118,278,213,166,193,155,172,170,203,215,296,309,286,249,201,187,167,143,162,170,60,84,""
21,89,126,106,97,98,117,123,100,129,121,139,178,263,211,248,195,166,169,143,111,122,86,64,126,""
22,105,69,125,152,104,112,111,124,113,141,153,171,219,205,221,146,110,80,124,69,154,116,52,52,""
23,134,90,113,221,211,220,230,173,169,220,272,266,278,362,308,296,255,225,150,161,135,122,155,93,""
24,61,94,115,113,146,181,187,176,178,178,198,212,280,274,305,252,170,183,162,167,120,232,154,115,""
25,181,156,241,167,158,157,130,128,161,176,170,182,255,320,257,295,232,197,179,139,121,185,152,208,""
26,123,149,145,108,154,154,176,166,185,234,240,316,377,431,323,239,222,184,202,258,235,183,219,135,""
27,193,184,192,126,170,164,180,142,151,166,182,176,309,313,352,277,177,192,209,206,250,283,198,193,""
28,248,234,184,191,159,192,168,174,156,171,174,228,312,349,298,295,229,152,192,158,152,120,196,240,""
29,280,36,264,339,271,250,181,174,187,186,163,219,266,314,336,279,173,199,236,275,241,153,122,180,""
30,147,141,160,155,97,148,134,118,119,154,192,213,205,287,265,223,231,185,151,198,205,155,129,157,""
31,126,219,111,113,118,156,165,116,133,167,198,189,207,248,227,236,188,180,160,138,-1,-1,-1,-1,""
