may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,17,26,33,30,16,7,15,3,2,11,3,5,6,6,7,4,28,4,12,21,19,24,36,""
02,32,45,53,63,50,30,7,8,6,1,5,0,4,6,6,19,14,10,12,18,18,9,4,30,""
03,19,23,29,21,30,21,2,8,6,14,5,6,5,18,14,11,10,12,24,16,16,11,8,8,""
04,9,5,27,20,23,12,6,9,12,7,9,5,2,4,10,11,5,2,6,5,3,5,7,16,""
05,16,8,19,22,20,28,4,15,6,9,29,12,6,11,14,16,13,10,8,23,29,18,15,23,""
06,11,5,14,21,11,2,9,9,8,4,7,13,25,11,9,4,6,11,16,8,2,4,7,18,""
07,18,9,8,33,22,14,12,25,1,5,1,3,3,6,9,9,10,17,9,13,22,5,9,15,""
08,17,19,26,34,13,3,3,2,2,7,6,0,4,0,3,4,9,3,14,27,12,13,19,24,""
09,42,37,38,31,20,17,0,8,2,6,12,10,5,10,21,23,15,12,10,10,7,11,6,10,""
10,10,12,17,23,23,18,4,10,7,7,0,2,3,0,8,6,4,9,5,6,12,12,4,14,""
11,14,9,49,31,26,13,7,7,10,8,10,3,3,3,9,9,19,23,14,4,5,18,21,17,""
12,23,23,37,32,30,26,8,14,14,13,4,4,8,12,18,24,26,10,14,10,11,7,11,16,""
13,6,8,32,24,24,16,4,3,1,2,2,3,6,5,4,9,8,0,9,10,7,10,9,9,""
14,7,7,26,21,20,13,6,8,9,4,3,8,6,2,4,7,6,5,7,10,11,13,25,18,""
15,14,30,45,36,24,20,10,9,10,7,8,8,2,0,6,5,4,8,9,7,6,4,5,4,""
16,10,8,39,35,27,26,9,8,12,13,8,6,9,5,3,4,4,3,8,6,10,3,4,9,""
17,5,17,26,23,19,17,12,21,4,1,2,1,0,4,0,5,2,9,5,7,7,8,7,1,""
18,7,6,27,20,14,13,5,5,5,8,5,3,2,1,11,2,2,0,1,1,10,11,7,12,""
19,12,10,31,33,24,17,3,7,3,4,9,13,10,5,11,1,8,5,5,6,7,-1,26,18,""
20,15,5,38,25,25,13,2,3,5,0,1,7,4,7,0,7,5,1,8,12,3,3,10,8,""
21,14,7,16,16,14,3,3,0,6,2,1,3,3,2,3,0,4,8,9,9,3,1,6,8,""
22,4,4,21,16,14,3,4,8,5,5,2,1,0,4,3,2,4,8,8,11,5,6,8,8,""
23,6,11,31,13,30,18,3,2,4,4,9,10,8,7,10,8,8,10,16,7,5,9,6,4,""
24,5,10,13,18,14,16,9,3,1,1,1,1,1,1,0,1,0,2,5,5,15,7,11,9,""
25,7,12,35,39,28,23,8,6,6,6,6,3,10,9,5,4,3,6,10,7,7,8,10,2,""
26,12,12,49,32,31,9,9,5,3,0,8,4,7,6,5,6,6,8,11,13,10,5,12,6,""
27,11,5,11,14,14,16,6,8,0,3,4,8,7,5,7,5,5,5,7,4,8,0,8,14,""
28,9,10,48,31,30,12,6,7,6,8,6,8,6,4,5,9,16,18,11,6,10,10,9,8,""
29,5,7,39,32,29,17,7,10,5,1,3,2,8,11,6,1,5,6,4,2,15,10,17,9,""
30,13,8,34,30,46,18,7,4,4,6,2,1,0,1,1,4,5,7,8,6,2,8,1,9,""
31,12,12,32,30,30,5,4,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
