may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,28,18,17,25,20,30,44,40,58,51,52,40,14,31,44,17,31,33,49,30,52,44,70,""
02,79,73,69,75,76,91,117,102,113,120,80,91,66,47,50,44,34,18,33,24,31,55,51,43,""
03,56,47,45,69,76,89,125,130,118,104,86,107,49,66,50,48,18,28,25,12,49,81,46,49,""
04,49,31,46,43,74,85,81,104,115,117,92,87,66,76,56,37,46,28,17,0,36,87,65,55,""
05,56,35,33,64,57,88,137,120,155,117,108,67,79,72,48,53,28,23,31,6,32,41,54,48,""
06,70,59,73,83,97,116,143,136,130,90,94,66,61,65,63,30,26,36,29,47,27,35,27,36,""
07,32,44,33,47,73,89,99,106,130,100,78,51,55,51,44,32,23,9,12,16,17,20,36,56,""
08,34,42,63,61,74,95,89,105,117,103,83,72,56,51,53,42,29,44,11,18,17,19,18,33,""
09,35,46,70,58,70,88,70,69,82,75,53,68,53,45,70,44,31,48,29,38,53,22,42,31,""
10,42,61,45,74,82,95,92,116,107,96,63,71,70,67,66,36,28,18,39,24,27,18,45,36,""
11,65,59,54,51,65,86,84,114,91,98,82,60,58,52,72,46,26,35,40,61,20,36,49,33,""
12,38,69,58,66,76,72,100,94,107,79,101,50,58,61,61,45,25,53,8,12,49,21,43,34,""
13,45,50,50,40,76,83,89,89,91,66,64,44,47,92,53,45,32,16,21,6,19,10,39,37,""
14,48,52,60,43,68,75,86,90,78,80,50,50,61,82,58,32,25,30,27,33,23,16,30,41,""
15,37,47,54,42,56,70,53,74,100,86,74,58,43,54,55,45,18,13,46,30,22,20,26,43,""
16,41,59,51,50,62,75,80,85,84,68,44,54,53,54,57,44,40,27,36,16,20,24,25,31,""
17,35,50,45,48,61,73,74,84,73,72,62,41,42,73,61,44,19,11,21,22,17,35,41,38,""
18,38,49,51,52,66,74,66,88,86,70,61,50,45,58,63,45,35,20,29,24,28,25,46,41,""
19,44,52,37,51,57,74,66,71,75,72,56,52,50,57,67,52,29,24,17,18,19,37,26,43,""
20,48,38,56,46,57,70,76,69,59,49,58,43,59,51,44,35,29,15,17,12,16,26,28,30,""
21,48,54,38,56,62,66,71,83,70,63,53,48,46,64,57,43,24,23,19,29,19,22,28,36,""
22,38,41,35,49,45,47,56,36,56,51,56,43,23,56,54,31,30,26,15,9,10,30,44,20,""
23,31,48,42,47,47,72,62,68,54,44,34,36,43,45,44,37,23,28,25,34,13,14,20,38,""
24,20,38,44,42,50,45,56,53,55,50,39,50,47,51,57,57,22,12,13,22,35,22,23,31,""
25,42,44,39,56,61,60,76,89,65,43,47,52,33,44,35,21,23,20,11,8,21,18,39,34,""
26,53,47,40,47,60,61,63,56,59,43,29,32,35,44,24,33,36,14,8,31,12,14,26,24,""
27,18,37,53,55,55,66,67,96,85,69,42,43,51,51,47,35,33,37,11,30,20,24,56,29,""
28,40,48,49,57,43,78,70,82,88,61,41,40,45,69,56,41,41,51,28,64,23,31,30,34,""
29,33,36,54,48,49,46,57,60,59,49,46,38,46,55,54,30,29,14,11,82,64,33,37,39,""
30,43,45,48,47,51,71,87,71,57,57,38,51,52,54,48,31,23,19,16,7,17,19,26,35,""
31,29,40,47,43,41,68,67,84,82,46,41,37,46,59,57,54,29,24,17,117,-1,-1,-1,-1,""
